layer12,"[('alle', 2.26), ('three', 1.61), ('gepubliceerd', 1.38), ('three', 0.85), ('psum', 0.84), ('мо', 0.82), ('Hier', 0.81), ('AXI', 0.81), ('holm', 0.46), ('ipes', 0.37)]","[('пе', 0.64), ('yk', 0.51), ('Javascript', 0.47), ('three', 0.43), ('Philadel', 0.42), ('해', 0.35), ('vc', 0.34), ('qi', 0.34), ('рес', 0.33), ('Som', 0.31)]","[('endor', 0.99), ('怪', 0.96), ('ғ', 0.94), ('orp', 0.93), ('ivos', 0.9), ('apt', 0.75), ('run', 0.48), ('Prin', 0.47), ('writ', 0.46), ('orig', 0.39)]","[('ainer', 1.27), ('Far', 0.7), ('DAT', 0.68), ('Lie', 0.57), ('Bureau', 0.56), ('ollar', 0.48), ('qi', 0.46), ('ulpt', 0.38), ('olia', 0.37), ('definitely', 0.35)]"
layer13,"[('neur', 1.78), ('endi', 1.47), ('Bildern', 0.82), ('oda', 0.65), ('Schl', 0.55), ('vos', 0.53), ('TP', 0.46), ('entr', 0.45), ('eken', 0.43), ('easiest', 0.42)]","[('ainer', 0.66), ('definitely', 0.61), ('DAT', 0.51), ('bourg', 0.51), ('qi', 0.48), ('ollar', 0.47), ('olia', 0.44), ('etes', 0.44), ('Philadel', 0.4), ('kb', 0.35)]","[('dy', 1.27), ('or', 1.03), ('CollectionView', 0.87), ('aglia', 0.85), ('ülés', 0.67), ('sequ', 0.57), ('nim', 0.57), ('den', 0.54), ('base', 0.49), ('瀬', 0.45)]","[('etes', 0.9), ('Lie', 0.85), ('bourg', 0.65), ('Mass', 0.64), ('Rock', 0.63), ('ainer', 0.62), ('ritz', 0.5), ('lie', 0.45), ('lie', 0.43), ('correlate', 0.42)]"
layer14,"[('ício', 1.2), ('acent', 1.15), ('esterni', 0.97), ('ALSE', 0.74), ('agnet', 0.72), ('cius', 0.59), ('➖', 0.58), ('bst', 0.56), ('chter', 0.53), ('SBN', 0.48)]","[('etes', 0.99), ('Rock', 0.97), ('ainer', 0.77), ('bourg', 0.58), ('Lie', 0.46), ('Philadel', 0.45), ('ollar', 0.38), ('Phil', 0.37), ('Fitz', 0.35), ('Fab', 0.33)]","[('ipping', 3.78), ('leid', 3.73), ('if', 2.34), ('irm', 1.3), ('fac', 0.9), ('bia', 0.68), ('ós', 0.65), ('fil', 0.65), ('üt', 0.48), ('ély', 0.4)]","[('Lie', 0.74), ('Rock', 0.73), ('saf', 0.6), ('Barb', 0.57), ('anas', 0.5), ('ère', 0.49), ('García', 0.47), ('outside', 0.43), ('ht', 0.41), ('magazine', 0.4)]"
layer15,"[('ответ', 1.54), ('Bat', 1.05), ('einmal', 1.01), ('scheid', 0.85), ('psum', 0.81), ('Ē', 0.59), ('onderwerp', 0.52), ('rt', 0.45), ('Gemeins', 0.44), ('igan', 0.43)]","[('abei', 1.47), ('Barb', 1.05), ('Lie', 0.75), ('ère', 0.71), ('lie', 0.7), ('etes', 0.59), ('rt', 0.57), ('Sync', 0.51), ('emento', 0.46), ('saf', 0.45)]","[('mont', 1.42), ('etra', 1.18), ('ów', 1.08), ('nick', 1.01), ('wall', 0.46), ('nez', 0.4), ('Berl', 0.34), ('Mont', 0.33), ('parc', 0.31), ('Mens', 0.31)]","[('emento', 0.88), ('Barb', 0.88), ('Fab', 0.68), ('�', 0.51), ('b', 0.5), ('abei', 0.49), ('saf', 0.47), ('Sync', 0.43), ('kb', 0.42), ('lie', 0.34)]"
layer16,"[('none', 1.86), ('➖', 0.96), ('Ont', 0.94), ('hands', 0.76), ('None', 0.68), ('adr', 0.59), ('correct', 0.49), ('Données', 0.4), ('LENG', 0.37), ('vä', 0.36)]","[('Sync', 0.68), ('None', 0.54), ('kb', 0.43), ('Gemeins', 0.39), ('irm', 0.39), ('Barb', 0.37), ('�', 0.36), ('manually', 0.35), ('OPT', 0.34), ('saf', 0.33)]","[('otal', 2.77), ('nac', 1.4), ('uni', 1.23), ('erb', 1.19), ('pu', 1.17), ('gresql', 0.87), ('helm', 0.76), ('Schwe', 0.59), ('terne', 0.54), ('idor', 0.5)]","[('saf', 1.17), ('iani', 0.74), ('Wir', 0.6), ('ritz', 0.59), ('чин', 0.49), ('чина', 0.45), ('ategor', 0.42), ('endi', 0.41), ('kb', 0.4), ('third', 0.4)]"
layer17,"[('D', 1.84), ('ze', 1.37), ('�', 0.89), ('athon', 0.77), ('D', 0.75), ('unker', 0.61), ('unde', 0.42), ('zte', 0.41), ('ker', 0.41), ('itul', 0.4)]","[('ategor', 0.82), ('saf', 0.7), ('чина', 0.61), ('D', 0.46), ('manipulate', 0.45), ('anged', 0.43), ('b', 0.42), ('iani', 0.41), ('statist', 0.4), ('yar', 0.38)]","[('Cat', 0.84), ('examples', 0.75), ('mark', 0.71), ('mut', 0.62), ('yt', 0.48), ('name', 0.47), ('chair', 0.44), ('elli', 0.44), ('stelling', 0.4), ('prob', 0.4)]","[('D', 1.18), ('b', 0.8), ('fourth', 0.72), ('选', 0.63), ('third', 0.62), ('endi', 0.54), ('上', 0.49), ('cian', 0.4), ('solic', 0.39), ('iani', 0.35)]"
layer18,"[('#', 7.62), ('alphabet', 6.7), ('letter', 3.74), ('none', 1.76), ('letters', 0.61), ('�', 0.53), ('none', 0.51), ('None', 0.51), ('option', 0.51), ('№', 0.45)]","[('none', 1.51), ('�', 1.43), ('None', 1.31), ('D', 1.13), ('option', 1.04), ('Option', 0.81), ('OPT', 0.8), ('选', 0.75), ('third', 0.73), ('option', 0.7)]","[('ring', 2.03), ('Nar', 1.0), ('icina', 0.89), ('Alc', 0.85), ('fam', 0.62), ('aff', 0.59), ('rid', 0.58), ('vict', 0.57), ('avy', 0.51), ('="".', 0.48)]","[('选', 3.34), ('option', 1.5), ('D', 1.21), ('option', 0.79), ('�', 0.75), ('endi', 0.72), ('b', 0.69), ('emark', 0.68), ('чин', 0.61), ('phen', 0.56)]"
layer19,"[('د', 1.86), ('dust', 1.11), ('�', 0.88), ('endes', 0.59), ('London', 0.48), ('iframe', 0.46), ('Lith', 0.45), ('oir', 0.44), ('kaf', 0.42), ('nested', 0.38)]","[('D', 3.17), ('option', 1.84), ('选', 1.4), ('option', 1.0), ('�', 0.91), ('emark', 0.74), ('_', 0.66), ('b', 0.6), ('Option', 0.59), ('OPT', 0.51)]","[('͡', 1.9), ('државе', 1.41), ('cca', 1.15), ('савез', 0.78), ('extract', 0.7), ('blatt', 0.53), ('doFilter', 0.52), ('icina', 0.47), ('même', 0.39), ('extracted', 0.36)]","[('�', 1.48), ('none', 1.45), ('option', 1.32), ('D', 1.11), ('b', 1.1), ('option', 1.05), ('None', 0.86), ('emark', 0.67), ('选', 0.52), ('icina', 0.5)]"
layer20,"[('D', 99.53), ('D', 0.47), ('Д', 0.0), ('Д', 0.0), ('d', 0.0), ('DE', 0.0), ('d', 0.0), ('DE', 0.0), ('DS', 0.0), ('DF', 0.0)]","[('D', 91.22), ('D', 1.43), ('DE', 0.26), ('Д', 0.19), ('none', 0.12), ('None', 0.09), ('b', 0.09), ('د', 0.09), ('Dur', 0.08), ('Dun', 0.07)]","[('ikal', 2.66), ('elve', 1.4), ('diss', 0.7), ('powiecie', 0.66), ('£', 0.59), ('agh', 0.53), ('ะ', 0.5), ('LENG', 0.48), ('clipse', 0.46), ('ivi', 0.43)]","[('D', 85.9), ('D', 1.63), ('Д', 0.23), ('none', 0.19), ('DE', 0.18), ('b', 0.17), ('�', 0.16), ('option', 0.15), ('option', 0.15), ('Dur', 0.15)]"
layer21,"[('D', 95.05), ('C', 4.95), ('D', 0.0), ('Д', 0.0), ('b', 0.0), ('C', 0.0), ('CD', 0.0), ('Ц', 0.0), ('Deep', 0.0), ('CD', 0.0)]","[('D', 99.67), ('D', 0.19), ('Д', 0.02), ('b', 0.01), ('DE', 0.0), ('option', 0.0), ('option', 0.0), ('C', 0.0), ('Д', 0.0), ('none', 0.0)]","[('ict', 1.89), ('irt', 1.08), ('ival', 1.0), ('nof', 0.98), ('ellig', 0.87), ('ells', 0.79), ('phia', 0.64), ('riv', 0.59), ('ня', 0.57), ('nde', 0.57)]","[('D', 99.03), ('D', 0.33), ('Д', 0.07), ('DE', 0.02), ('b', 0.01), ('C', 0.01), ('Д', 0.01), ('Да', 0.0), ('none', 0.0), ('b', 0.0)]"
layer22,"[('externes', 9.43), ('房', 1.88), ('arta', 1.61), ('udni', 1.59), ('iformes', 0.79), ('CTYPE', 0.72), ('td', 0.48), ('wire', 0.47), ('zewnętrz', 0.46), ('illet', 0.44)]","[('D', 98.92), ('D', 0.28), ('Д', 0.05), ('C', 0.01), ('A', 0.01), ('�', 0.01), ('b', 0.01), ('DE', 0.01), ('Д', 0.01), ('arta', 0.01)]","[('manifest', 3.45), ('ure', 2.52), ('Herzog', 0.9), ('orp', 0.6), ('oem', 0.55), ('manifest', 0.51), ('Vor', 0.47), ('상', 0.44), ('kindly', 0.41), ('Sé', 0.4)]","[('D', 97.76), ('D', 0.58), ('Д', 0.12), ('C', 0.03), ('DE', 0.02), ('Д', 0.02), ('None', 0.01), ('�', 0.01), ('none', 0.01), ('lever', 0.01)]"
layer23,"[('ango', 1.44), ('uur', 1.3), ('Paint', 0.65), ('éric', 0.54), ('ouw', 0.39), ('tol', 0.33), ('programming', 0.31), ('ederb', 0.24), ('его', 0.24), ('[', 0.24)]","[('D', 95.77), ('D', 0.48), ('Д', 0.19), ('C', 0.05), ('DE', 0.04), ('Д', 0.04), ('�', 0.02), ('none', 0.02), ('arta', 0.02), ('oem', 0.02)]","[('widet', 1.66), ('&=\\', 1.6), ('�', 1.04), ('губер', 0.83), ('št', 0.67), ('ann', 0.61), ('();', 0.47), ('konn', 0.46), ('assen', 0.44), ('onie', 0.44)]","[('D', 89.07), ('D', 1.38), ('Д', 0.3), ('C', 0.06), ('none', 0.06), ('DE', 0.06), ('endi', 0.05), ('zewnętrz', 0.05), ('�', 0.04), ('diam', 0.04)]"
layer24,"[('️', 0.53), ('�', 0.4), ('D', 0.38), ('daugh', 0.32), ('Spart', 0.29), ('D', 0.29), ('Düsseld', 0.27), ('categorie', 0.24), ('it', 0.22), ('mieszkań', 0.21)]","[('D', 92.7), ('D', 1.82), ('Д', 0.36), ('C', 0.06), ('endi', 0.04), ('Д', 0.03), ('DE', 0.02), ('ilda', 0.02), ('none', 0.02), ('BD', 0.02)]","[('常', 0.67), ('rew', 0.53), ('Line', 0.46), ('pou', 0.45), ('дна', 0.41), ('umble', 0.36), ('De', 0.36), ('ぐ', 0.33), ('Cre', 0.33), ('Br', 0.3)]","[('D', 91.2), ('D', 2.54), ('Д', 0.4), ('endi', 0.07), ('C', 0.05), ('DE', 0.04), ('Д', 0.04), ('ilda', 0.03), ('BD', 0.03), ('DP', 0.03)]"
layer25,"[('//', 99.98), ('//', 0.02), ('{', 0.0), ('///', 0.0), ('\\\\', 0.0), ('////', 0.0), ('///', 0.0), ('://', 0.0), ('////////', 0.0), ('/\\', 0.0)]","[('D', 86.41), ('D', 3.33), ('Д', 0.53), ('endi', 0.12), ('C', 0.07), ('BD', 0.06), ('DE', 0.06), ('{', 0.05), ('//', 0.04), ('Д', 0.04)]","[('B', 22.45), ('ellig', 1.22), ('racle', 1.16), ('ello', 0.94), ('C', 0.74), ('A', 0.61), ('ĕ', 0.52), ('Geographic', 0.43), ('glass', 0.38), ('ziel', 0.36)]","[('D', 81.51), ('D', 1.29), ('C', 0.55), ('Д', 0.34), ('B', 0.27), ('endi', 0.17), ('BD', 0.15), ('{', 0.12), ('ilda', 0.11), ('ер', 0.1)]"
layer26,"[('D', 97.42), (""'"", 0.24), ('""', 0.16), ('B', 0.11), ('A', 0.04), ('Д', 0.02), ('option', 0.02), ('E', 0.01), ('NOT', 0.01), ('not', 0.01)]","[('D', 96.78), ('D', 0.3), ('C', 0.15), ('B', 0.13), ('Д', 0.12), ('BD', 0.02), ('{', 0.02), ('DE', 0.02), ('A', 0.02), ('лен', 0.02)]","[('heb', 9.18), ('enter', 3.73), ('entered', 3.09), ('enters', 2.53), ('enter', 2.4), ('Enter', 1.11), ('icz', 0.9), ('Enter', 0.86), ('entering', 0.7), ('exit', 0.59)]","[('D', 97.54), ('D', 0.32), ('C', 0.11), ('B', 0.08), ('Д', 0.07), ('BD', 0.02), ('A', 0.01), ('{', 0.01), ('DE', 0.01), ('endi', 0.01)]"
layer27,"[(':\u2009', 2.53), ('which', 0.8), ('ld', 0.72), ('which', 0.6), ('({', 0.49), ('Tell', 0.42), ('aterra', 0.41), ('Receive', 0.38), ('the', 0.35), ('the', 0.3)]","[('D', 96.88), ('D', 0.27), ('C', 0.15), ('B', 0.12), ('Д', 0.06), ('{', 0.02), ('A', 0.02), ('BD', 0.02), ('DE', 0.01), ('ña', 0.01)]","[('macht', 1.09), ('kem', 1.07), ('noreferrer', 0.61), ('Dynam', 0.53), ('ogle', 0.5), ('Diam', 0.45), ('éné', 0.43), ('cent', 0.37), ('ilis', 0.32), ('quelle', 0.32)]","[('D', 96.27), ('D', 0.35), ('B', 0.21), ('C', 0.18), ('Д', 0.08), ('BD', 0.04), ('{', 0.03), ('quelle', 0.02), ('diam', 0.01), ('endi', 0.01)]"
layer28,"[('D', 99.94), ('B', 0.05), ('{', 0.0), ('Д', 0.0), ('D', 0.0), ('({', 0.0), ('C', 0.0), ('DP', 0.0), ('DF', 0.0), ('🌍', 0.0)]","[('D', 99.73), ('B', 0.08), ('D', 0.06), ('C', 0.02), ('Д', 0.02), ('{', 0.01), ('BD', 0.0), ('DE', 0.0), ('B', 0.0), ('Да', 0.0)]","[('–', 25.62), ('—', 3.6), ('×', 2.98), ('“', 2.21), ('ens', 1.76), ('…', 1.25), ('=', 0.83), ('--', 0.79), ('2', 0.77), ('1', 0.76)]","[('D', 97.55), ('D', 1.04), ('B', 0.43), ('C', 0.16), ('{', 0.05), ('B', 0.04), ('BD', 0.03), ('Д', 0.03), ('DE', 0.01), ('A', 0.01)]"
layer29,"[('Th', 99.3), ('�', 0.26), ('�', 0.09), ('Th', 0.05), ('�', 0.03), ('✅', 0.01), ('✔', 0.01), ('thy', 0.01), ('\n', 0.01), ('thou', 0.01)]","[('D', 95.23), ('D', 1.12), ('B', 0.98), ('C', 0.33), ('{', 0.12), ('B', 0.09), ('�', 0.09), ('BD', 0.08), ('Д', 0.05), ('DE', 0.03)]","[('4', 1.71), ('1', 1.09), ('6', 1.02), ('8', 0.94), ('crete', 0.84), ('asi', 0.82), ('toolbar', 0.71), ('affen', 0.69), ('x', 0.68), ('goto', 0.57)]","[('D', 90.41), ('D', 4.4), ('B', 1.11), ('B', 0.33), ('{', 0.24), ('C', 0.17), ('BD', 0.08), ('�', 0.08), ('DE', 0.08), ('Д', 0.07)]"
layer30,"[('{', 1.55), ('onda', 1.24), ('azu', 1.21), ('Попис', 1.11), ('mathchar', 1.06), ('_', 1.03), ('yman', 0.55), ('лен', 0.52), ('________', 0.51), ('ynomial', 0.42)]","[('D', 80.28), ('D', 6.44), ('B', 2.19), ('{', 2.08), ('B', 0.5), ('C', 0.3), ('лен', 0.13), ('Д', 0.1), ('DE', 0.09), ('�', 0.08)]","[(',', 65.71), ('\n', 27.69), ('(', 2.97), ('1', 0.79), ('2', 0.76), ('.', 0.46), ('-', 0.22), ('3', 0.22), ('and', 0.17), ('an', 0.12)]","[('D', 93.81), ('B', 3.16), ('D', 0.9), ('{', 0.61), ('C', 0.47), ('(', 0.16), ('\n', 0.13), ('A', 0.1), ('�', 0.06), ('B', 0.06)]"
layer31,"[('', 99.3), ('0', 0.02), ('1', 0.01), ('(', 0.01), (' ', 0.01), ('3', 0.01), ('answer', 0.01), ('/', 0.0), ('2', 0.0), ('Dow', 0.0)]","[('D', 90.27), ('B', 4.95), ('D', 1.12), ('{', 0.82), ('C', 0.75), ('(', 0.51), ('\n', 0.27), ('A', 0.22), ('B', 0.15), ('�', 0.08)]","[('textt', 17.05), ('Ḩ', 5.05), ('archivi', 2.93), ('geprüft', 2.47), ('jú', 1.38), ('ungsseite', 1.09), ('♂', 0.88), ('FAULT', 0.76), ('beskre', 0.73), ('prü', 0.68)]","[('D', 67.97), ('{', 14.87), ('B', 4.39), ('\n', 3.68), ('�', 3.39), ('(', 1.27), ('C', 0.62), ('1', 0.31), ('�', 0.29), ('4', 0.22)]"
Layer,Attention mechanism,Intermediate residual stream,MLP output,Block output
layer0,"[('пута', 9.18), ('archivi', 4.08), ('partiellement', 3.06), ('textt', 2.06), ('sier', 1.13), ('embros', 0.79), ('ѐ', 0.76), ('totalité', 0.76), ('konn', 0.75), ('sterd', 0.7)]","[('пута', 21.49), ('partiellement', 1.58), ('sterd', 0.71), ('Censo', 0.63), ('сылки', 0.57), ('empre', 0.53), ('bolds', 0.45), ('писок', 0.38), ('beeld', 0.35), ('cí', 0.35)]","[('пута', 2.75), ('partiellement', 1.06), ('сылки', 0.99), ('embros', 0.53), ('cí', 0.46), ('berga', 0.44), ('gmin', 0.44), ('ә', 0.42), ('virtuel', 0.41), ('penas', 0.38)]","[('пута', 16.53), ('partiellement', 2.14), ('сылки', 1.11), ('sterd', 0.73), ('cí', 0.57), ('empre', 0.54), ('bolds', 0.48), ('洞', 0.43), ('totalité', 0.41), ('virtuel', 0.41)]"
layer1,"[('%%%%', 1.67), ('ˇ', 0.98), ('Pick', 0.78), ('pick', 0.72), ('pick', 0.36), ('Û', 0.35), ('Profil', 0.25), ('kin', 0.23), ('Kong', 0.23), ('TRAN', 0.21)]","[('пута', 2.67), ('partiellement', 0.86), ('Хронологија', 0.66), ('totalité', 0.61), ('Oficina', 0.59), ('ә', 0.55), ('сылки', 0.51), ('virtuel', 0.43), ('cí', 0.41), ('aucoup', 0.36)]","[('Pil', 0.86), ('ello', 0.52), ('abei', 0.5), ('arde', 0.46), ('arda', 0.42), ('zet', 0.38), ('An', 0.32), ('usch', 0.31), ('ben', 0.29), ('щи', 0.29)]","[('sce', 0.4), ('aucoup', 0.33), ('sterd', 0.32), ('ént', 0.29), ('partiellement', 0.27), ('overcome', 0.27), ('пута', 0.25), ('Carter', 0.22), ('fen', 0.22), ('ә', 0.19)]"
layer2,"[('werb', 0.8), ('ölker', 0.74), ('Osten', 0.4), ('ote', 0.38), ('ן', 0.37), ('�', 0.36), ('aterra', 0.35), ('cv', 0.34), ('rv', 0.32), ('kernel', 0.31)]","[('sce', 0.39), ('virtuel', 0.34), ('overcome', 0.34), ('ént', 0.31), ('fen', 0.31), ('sterd', 0.29), ('aucoup', 0.28), ('totalité', 0.28), ('ченко', 0.24), ('autore', 0.21)]","[('="".', 2.19), ('iből', 2.18), ('anto', 1.68), ('◦', 1.35), ('xp', 0.85), ('unda', 0.71), ('ะ', 0.63), ('IMARY', 0.58), ('ąż', 0.49), ('chus', 0.39)]","[('Хронологија', 1.05), ('aucoup', 0.62), ('idense', 0.38), ('fen', 0.31), ('older', 0.26), ('overcome', 0.23), ('ǒ', 0.22), ('geg', 0.22), ('connexes', 0.21), ('ént', 0.18)]"
layer3,"[('noise', 0.5), ('vo', 0.39), ('sudden', 0.34), ('bal', 0.3), ('mér', 0.29), ('veget', 0.26), ('Bal', 0.23), ('kal', 0.22), ('kar', 0.21), ('Cha', 0.2)]","[('ǒ', 0.3), ('cí', 0.25), ('overcome', 0.24), ('Jug', 0.22), ('idense', 0.21), ('straight', 0.19), ('orth', 0.19), ('autore', 0.19), ('aucoup', 0.19), ('connexes', 0.18)]","[('neutral', 0.88), ('RE', 0.59), ('sec', 0.56), ('Murray', 0.5), ('nor', 0.44), ('esc', 0.39), ('ahn', 0.38), ('strip', 0.38), ('icate', 0.37), ('мир', 0.36)]","[('Carter', 0.63), ('xt', 0.35), ('cí', 0.28), ('purs', 0.28), ('ң', 0.25), ('SOUR', 0.22), ('Hall', 0.22), ('rv', 0.2), ('ale', 0.19), ('Frank', 0.18)]"
layer4,"[('sí', 1.64), ('questions', 1.17), ('ogle', 0.7), ('yes', 0.53), ('Question', 0.44), ('satisf', 0.42), ('answers', 0.37), ('Answer', 0.28), ('idi', 0.28), ('answered', 0.25)]","[('Uni', 0.26), ('orch', 0.26), ('strip', 0.23), ('purs', 0.21), ('Standard', 0.21), ('sí', 0.2), ('ént', 0.18), ('esc', 0.18), ('уні', 0.17), ('General', 0.16)]","[('egen', 2.63), ('tegr', 0.84), ('fol', 0.66), ('éal', 0.45), ('Nicol', 0.43), ('verte', 0.42), ('sem', 0.41), ('sem', 0.36), ('Gon', 0.34), ('ég', 0.34)]","[('times', 0.52), ('ént', 0.41), ('orch', 0.38), ('indeed', 0.3), ('straightforward', 0.3), ('purs', 0.29), ('simple', 0.26), ('yes', 0.25), ('som', 0.24), ('accompan', 0.23)]"
layer5,"[('ǒ', 0.87), ('ֵ', 0.61), ('suivante', 0.44), ('lat', 0.44), ('quelle', 0.44), ('RGB', 0.43), ('eor', 0.39), ('нциклопеди', 0.39), ('Gemeins', 0.34), ('oro', 0.34)]","[('indeed', 1.16), ('ént', 0.62), ('General', 0.4), ('ǒ', 0.37), ('times', 0.31), ('заня', 0.26), ('Gemeins', 0.21), ('ac', 0.19), ('simple', 0.19), ('plug', 0.18)]","[('logs', 1.8), ('lices', 0.85), ('NT', 0.74), ('ione', 0.64), ('uent', 0.6), ('icon', 0.46), ('estra', 0.45), ('ccion', 0.44), ('nt', 0.42), ('onas', 0.41)]","[('ént', 1.55), ('times', 0.59), ('indeed', 0.46), ('autore', 0.36), ('Gary', 0.33), ('NF', 0.33), ('straight', 0.31), ('generic', 0.3), ('General', 0.3), ('DR', 0.27)]"
layer6,"[('answers', 0.67), ('answer', 0.64), ('candid', 0.51), ('audi', 0.45), ('uchar', 0.38), ('decid', 0.35), ('cej', 0.34), ('都', 0.32), ('lande', 0.32), ('Ehren', 0.32)]","[('ént', 1.5), ('indeed', 0.57), ('invol', 0.42), ('ǒ', 0.37), ('autore', 0.33), ('фере', 0.29), ('Gary', 0.28), ('Lam', 0.26), ('NT', 0.26), ('orch', 0.26)]","[('Commons', 0.98), ('Пе', 0.79), ('ActivityThread', 0.75), ('ouri', 0.69), ('bezeichneter', 0.65), ('ARCHAR', 0.54), ('structor', 0.51), ('格', 0.51), ('assa', 0.47), ('Baker', 0.4)]","[('connexes', 1.05), ('indeed', 0.73), ('фере', 0.67), ('lain', 0.67), ('arina', 0.55), ('inde', 0.45), ('Anth', 0.44), ('amente', 0.42), ('penas', 0.39), ('ione', 0.37)]"
layer7,"[('acci', 1.6), ('witz', 1.48), ('alberga', 0.8), ('isce', 0.6), ('bst', 0.51), ('平', 0.5), ('delta', 0.48), ('directive', 0.41), ('enumer', 0.39), ('식', 0.37)]","[('arina', 1.52), ('indeed', 0.92), ('ña', 0.85), ('lain', 0.52), ('пе', 0.51), ('cí', 0.35), ('ént', 0.34), ('фере', 0.34), ('xter', 0.34), ('oci', 0.33)]","[('nitz', 15.0), ('berts', 1.28), ('références', 0.77), ('nas', 0.68), ('eca', 0.61), ('anus', 0.48), ('egos', 0.43), ('rix', 0.42), ('当', 0.36), ('ASH', 0.35)]","[('arina', 2.52), ('edeut', 1.43), ('irtual', 0.88), ('Gary', 0.79), ('lain', 0.72), ('onas', 0.69), ('indeed', 0.56), ('penas', 0.39), ('uchar', 0.3), ('пе', 0.3)]"
layer8,"[('cul', 0.72), ('irst', 0.61), ('hands', 0.58), ('Mitchell', 0.56), ('ername', 0.5), ('Graphics', 0.47), ('pair', 0.47), ('answering', 0.41), ('ris', 0.41), ('Zag', 0.38)]","[('arina', 1.64), ('onas', 1.38), ('indeed', 0.7), ('irtual', 0.65), ('Eliz', 0.62), ('Jug', 0.45), ('ân', 0.44), ('einges', 0.42), ('imo', 0.42), ('пе', 0.41)]","[('(', 1.0), ('rid', 0.91), ('eten', 0.77), ('inge', 0.62), ('dess', 0.49), ('n', 0.45), ('Gir', 0.44), ('Inf', 0.4), ('cert', 0.39), ('ML', 0.39)]","[('onas', 2.37), ('aria', 1.88), ('irtual', 0.81), ('(', 0.59), ('komt', 0.45), ('compression', 0.44), ('bur', 0.44), ('ona', 0.42), ('arina', 0.38), ('Halle', 0.37)]"
layer9,"[('answer', 1.8), ('jsp', 1.44), ('answered', 1.37), ('criteria', 0.68), ('issen', 0.65), ('Ge', 0.58), ('answering', 0.57), ('지', 0.54), ('Answer', 0.52), ('合', 0.42)]","[('compression', 0.82), ('(', 0.7), ('arina', 0.69), ('onas', 0.57), ('aria', 0.54), ('crisis', 0.44), ('ilda', 0.41), ('jur', 0.41), ('助', 0.4), ('Cris', 0.38)]","[('nel', 1.49), ('sin', 1.33), ('guide', 1.05), ('uki', 0.77), ('bra', 0.71), ('nig', 0.54), ('riere', 0.5), ('ome', 0.5), ('forward', 0.48), ('amenti', 0.46)]","[('arina', 4.32), ('gh', 0.56), ('lain', 0.51), ('times', 0.51), ('ale', 0.48), ('Cris', 0.44), ('aria', 0.44), ('icas', 0.39), ('igg', 0.35), ('Hin', 0.34)]"
layer10,"[('inas', 2.5), ('estaven', 1.2), ('indeed', 0.62), ('governor', 0.49), ('Ped', 0.46), ('externas', 0.46), ('Ћ', 0.45), ('govern', 0.41), ('frika', 0.41), ('Ge', 0.4)]","[('arina', 1.38), ('ina', 0.72), ('lain', 0.61), ('Chor', 0.57), ('times', 0.53), ('ale', 0.53), ('ling', 0.49), ('Goth', 0.45), ('Third', 0.4), ('indeed', 0.37)]","[('Connect', 0.87), ('opus', 0.75), ('Rights', 0.56), ('nature', 0.55), ('CTYPE', 0.53), ('formal', 0.53), ('pes', 0.39), ('States', 0.39), ('Ä', 0.33), ('creation', 0.32)]","[('priv', 1.73), ('�', 0.47), ('ling', 0.46), ('indeed', 0.44), ('Third', 0.42), ('Jay', 0.37), ('itzer', 0.36), ('tr', 0.35), ('som', 0.32), ('exp', 0.32)]"
layer11,"[('schau', 1.14), ('bage', 0.96), ('wechsel', 0.58), ('phia', 0.55), ('➖', 0.46), ('uchte', 0.45), ('scheidung', 0.45), ('ius', 0.42), ('veg', 0.39), ('uge', 0.36)]","[('priv', 1.65), ('пе', 0.63), ('Jay', 0.59), ('complement', 0.53), ('ling', 0.52), ('Goth', 0.39), ('Anth', 0.37), ('Third', 0.35), ('制', 0.32), ('phia', 0.32)]","[('undle', 1.23), ('iente', 1.19), ('amet', 0.8), ('zia', 0.5), ('ven', 0.49), ('tml', 0.49), ('ran', 0.47), ('Excel', 0.4), ('Editor', 0.35), ('zan', 0.35)]","[('пе', 0.58), ('ling', 0.51), ('ved', 0.41), ('со', 0.38), ('deleg', 0.38), ('(', 0.37), ('priv', 0.36), ('Font', 0.32), ('APP', 0.3), ('exp', 0.28)]"
layer12,"[('three', 4.07), ('yal', 1.64), ('three', 1.31), ('мо', 0.83), ('gepubliceerd', 0.81), ('Hier', 0.67), ('inct', 0.5), ('alle', 0.43), ('grouping', 0.41), ('iemann', 0.4)]","[('ling', 0.98), ('пе', 0.54), ('three', 0.5), ('Font', 0.46), ('ai', 0.37), ('indeed', 0.35), ('Het', 0.3), ('(', 0.3), ('Como', 0.3), ('approxim', 0.28)]","[('ainer', 0.76), ('apt', 0.71), ('sero', 0.62), ('orp', 0.59), ('SB', 0.46), ('scal', 0.42), ('inus', 0.42), ('rain', 0.42), ('ono', 0.39), ('contrib', 0.38)]","[('ast', 0.73), ('ainer', 0.67), ('ved', 0.6), ('Far', 0.6), ('apt', 0.53), ('ast', 0.51), ('cri', 0.49), ('indeed', 0.45), ('urm', 0.44), ('ollar', 0.35)]"
