layer16,"[('Hinweis', 4), ('œuv', 2), ('Question', 2), ('esterni', 1), ('�', 1), ('₉', 1), ('üg', 0), ('ень', 0), ('Question', 0), ('сподар', 0)]","[('а', 3), ('Answer', 3), ('answered', 2), ('quelle', 2), ('Answer', 1), ('answer', 1), ('</s>', 1), ('esterni', 0), ('answers', 0), ('answering', 0)]","[('égl', 7), ('agit', 2), ('œuv', 1), ('ниц', 1), ('➜', 1), ('amenti', 1), ('iből', 1), ('odb', 0), ('indexPath', 0), ('NaN', 0)]","[('answered', 4), ('answer', 2), ('а', 2), ('quelle', 2), ('Answer', 2), ('</s>', 1), ('Answer', 1), ('answers', 0), ('answer', 0), ('Uniti', 0)]"
layer17,"[('Reset', 1), ('зе', 1), ('ziale', 0), ('дат', 0), ('geo', 0), ('burning', 0), ('vent', 0), ('gon', 0), ('Entre', 0), ('ela', 0)]","[('answered', 3), ('Answer', 3), ('answer', 2), ('а', 1), ('quelle', 1), ('Answer', 1), ('</s>', 1), ('answers', 1), ('answer', 0), ('Uniti', 0)]","[('yi', 0), ('Mind', 0), ('vess', 0), ('ort', 0), ('jak', 0), ('icture', 0), ('Seconds', 0), ('ɕ', 0), ('Moz', 0), ('exam', 0)]","[('answer', 6), ('Answer', 4), ('quelle', 4), ('а', 3), ('answered', 3), ('Answer', 2), ('answer', 2), ('answers', 1), ('ответ', 0), ('esterni', 0)]"
layer18,"[('latter', 3), ('&=\\', 1), ('elsk', 1), ('#(', 0), ('haupt', 0), ('akh', 0), ('zos', 0), ('mc', 0), ('landa', 0), ('pse', 0)]","[('quelle', 8), ('answer', 3), ('Answer', 2), ('answered', 2), ('answer', 2), ('а', 1), ('Answer', 1), ('</s>', 1), ('answers', 1), ('esterni', 1)]","[(',', 19), (').', 6), (')', 3), (';', 2), (');', 1), ('Tags', 1), ('(/', 0), ('),', 0), ('rd', 0), ('Q', 0)]","[('quelle', 10), ('answer', 5), ('</s>', 3), ('answer', 2), ('а', 2), ('answered', 1), ('answers', 1), ('Answer', 1), ('ответ', 1), ('Answer', 1)]"
layer19,"[('Which', 95), ('which', 2), ('which', 0), ('Qu', 0), ('Qu', 0), ('laquelle', 0), ('Q', 0), ('quarter', 0), ('cui', 0), ('cuales', 0)]","[('quelle', 25), ('</s>', 8), ('Which', 5), ('answer', 4), ('answer', 2), ('answers', 1), ('answered', 0), ('а', 0), ('Question', 0), ('Qu', 0)]","[('bot', 1), ('Est', 1), ('bot', 1), ('ta', 0), ('van', 0), ('codes', 0), ('dol', 0), ('Fou', 0), ('warn', 0), ('respect', 0)]","[('quelle', 18), ('</s>', 12), ('Which', 7), ('answer', 1), ('Question', 1), ('which', 1), ('questions', 1), ('answer', 0), ('а', 0), ('which', 0)]"
layer20,"[('per', 35), ('question', 5), ('asked', 5), ('asking', 4), ('ask', 3), ('ask', 3), ('questions', 3), ('asks', 2), ('Per', 1), ('questions', 1)]","[('quelle', 14), ('answer', 4), ('Question', 4), ('Which', 4), ('</s>', 3), ('questions', 3), ('Question', 1), ('answer', 1), ('question', 1), ('ответ', 1)]","[(':\u2009', 2), ('wicklung', 1), ('fiddle', 0), ('assen', 0), ('това', 0), ('bare', 0), ('ciale', 0), ('relative', 0), ('asc', 0), ('inde', 0)]","[('quelle', 17), ('</s>', 4), ('Question', 3), ('questions', 3), ('Which', 2), ('answer', 1), ('Question', 1), ('question', 1), ('ответ', 1), ('which', 0)]"
layer21,"[('question', 68), ('Question', 16), ('Question', 8), ('answer', 3), ('Answer', 1), ('question', 1), ('Answer', 0), ('answering', 0), ('answered', 0), ('answer', 0)]","[('Question', 35), ('question', 16), ('Question', 14), ('answer', 11), ('questions', 8), ('answer', 1), ('question', 1), ('answers', 0), ('answered', 0), ('Answer', 0)]","[('(', 4), ('""', 1), ('oem', 1), ('•', 1), ('›', 0), ('む', 0), ('fug', 0), ('nost', 0), ('[', 0), ('tears', 0)]","[('Question', 26), ('Question', 12), ('question', 10), ('questions', 4), ('quelle', 3), ('answer', 3), ('question', 1), ('answer', 0), ('Which', 0), ('ответ', 0)]"
layer22,"[('question', 99), ('Question', 0), ('question', 0), ('Question', 0), ('questions', 0), ('questions', 0), ('вопро', 0), ('QUEST', 0), ('Input', 0), ('input', 0)]","[('question', 75), ('Question', 12), ('Question', 10), ('question', 1), ('questions', 0), ('questions', 0), ('вопро', 0), ('QUEST', 0), ('quelle', 0), ('ques', 0)]","[('lei', 5), ('sterreich', 1), ('➖', 1), ('obst', 0), ('Kontrola', 0), ('ответ', 0), ('ungsseite', 0), ('iros', 0), ('čen', 0), ('stract', 0)]","[('question', 73), ('Question', 12), ('Question', 10), ('question', 2), ('questions', 0), ('questions', 0), ('QUEST', 0), ('вопро', 0), ('quelle', 0), ('ques', 0)]"
layer23,"[('machine', 0), ('pty', 0), ('&=\\', 0), ('Comment', 0), ('yci', 0), ('extension', 0), ('exhaust', 0), ('vend', 0), ('Machine', 0), ('machines', 0)]","[('question', 67), ('Question', 15), ('Question', 14), ('question', 2), ('questions', 0), ('questions', 0), ('QUEST', 0), ('вопро', 0), ('quelle', 0), ('ques', 0)]","[('ask', 38), ('ask', 25), ('asks', 17), ('asking', 16), ('asked', 1), ('Ask', 0), ('&=\\', 0), ('pose', 0), ('❯', 0), ('pos', 0)]","[('question', 67), ('Question', 16), ('Question', 13), ('question', 3), ('questions', 0), ('questions', 0), ('QUEST', 0), ('вопро', 0), ('quelle', 0), ('ques', 0)]"
layer24,"[('input', 51), ('Input', 39), ('Input', 4), ('input', 2), ('inputs', 1), ('hom', 0), ('Hom', 0), ('Hom', 0), ('free', 0), ('Free', 0)]","[('question', 59), ('Question', 18), ('Question', 18), ('question', 2), ('questions', 0), ('questions', 0), ('QUEST', 0), ('Input', 0), ('вопро', 0), ('input', 0)]","[('Ú', 6), ('fah', 2), ('epen', 0), ('ependant', 0), ('fik', 0), ('adores', 0), ('zA', 0), ('dart', 0), ('forge', 0), ('enci', 0)]","[('question', 65), ('Question', 18), ('Question', 12), ('question', 3), ('questions', 0), ('Input', 0), ('questions', 0), ('input', 0), ('вопро', 0), ('inputs', 0)]"
layer25,"[('*', 18), ('\n', 14), ('*.', 5), ('****', 2), ('***', 1), ('Which', 1), ('https', 1), ('***', 0), ('""*', 0), ('a', 0)]","[('question', 61), ('Question', 21), ('Question', 13), ('question', 2), ('questions', 0), ('questions', 0), ('input', 0), ('Input', 0), ('вопро', 0), ('QUEST', 0)]","[('Qu', 33), ('q', 2), ('Qu', 1), ('subscri', 1), ('q', 0), ('Que', 0), ('quest', 0), ('quad', 0), ('QUE', 0), ('que', 0)]","[('question', 60), ('Question', 25), ('Question', 9), ('question', 4), ('questions', 0), ('input', 0), ('Input', 0), ('quelle', 0), ('questions', 0), ('inputs', 0)]"
layer26,"[('e', 99), ('A', 0), ('e', 0), ('perfectly', 0), ('correctly', 0), ('correct', 0), ('perfect', 0), ('NOT', 0), ('RE', 0), ('machine', 0)]","[('question', 62), ('Question', 21), ('Question', 10), ('question', 4), ('questions', 0), ('input', 0), ('Input', 0), ('inputs', 0), ('ques', 0), ('quelle', 0)]","[('#', 3), ('onen', 0), ('`#', 0), ('ten', 0), ('gram', 0), ('lire', 0), ('➜', 0), ('TA', 0), ('cod', 0), ('++', 0)]","[('question', 60), ('Question', 21), ('Question', 11), ('question', 6), ('questions', 0), ('input', 0), ('Input', 0), ('quelle', 0), ('inputs', 0), ('ques', 0)]"
layer27,"[('Which', 79), ('which', 16), ('which', 4), ('is', 0), ('None', 0), ('none', 0), ('None', 0), ('laquelle', 0), ('\n', 0), ('none', 0)]","[('question', 58), ('Question', 23), ('Question', 12), ('question', 5), ('questions', 0), ('input', 0), ('Input', 0), ('quelle', 0), ('Which', 0), ('inputs', 0)]","[('(', 4), ('c', 3), ('Cor', 1), ('Cor', 1), ('eca', 1), ('priv', 0), ('▸', 0), ('cí', 0), ('G', 0), ('cor', 0)]","[('question', 62), ('Question', 19), ('Question', 10), ('question', 5), ('questions', 0), ('input', 0), ('Input', 0), ('quelle', 0), ('Which', 0), ('inputs', 0)]"
layer28,"[('D', 81), ('Question', 11), ('B', 4), ('Answer', 0), ('Question', 0), ('C', 0), ('Answer', 0), ('Д', 0), ('C', 0), ('D', 0)]","[('Question', 46), ('Question', 45), ('question', 6), ('question', 0), ('questions', 0), ('Input', 0), ('input', 0), ('A', 0), ('A', 0), ('Input', 0)]","[('Option', 45), ('option', 22), ('options', 11), ('options', 6), ('option', 5), ('Option', 3), ('Options', 2), ('Options', 1), ('a', 0), ('e', 0)]","[('Question', 53), ('Question', 39), ('question', 6), ('question', 0), ('questions', 0), ('A', 0), ('Input', 0), ('A', 0), ('input', 0), ('quelle', 0)]"
layer29,"[('which', 76), ('Which', 14), ('which', 6), ('\n', 1), ('</s>', 0), ('input', 0), ('laquelle', 0), ('lequel', 0), ('cui', 0), ('e', 0)]","[('Question', 58), ('Question', 31), ('question', 9), ('question', 0), ('Which', 0), ('questions', 0), ('input', 0), ('Input', 0), ('which', 0), ('A', 0)]","[('e', 66), ('c', 8), ('e', 4), ('Wh', 3), ('b', 1), ('-', 0), ('ch', 0), ('com', 0), ('C', 0), ('ex', 0)]","[('Question', 55), ('Question', 35), ('question', 7), ('question', 0), ('input', 0), ('Input', 0), ('A', 0), ('Input', 0), ('e', 0), ('questions', 0)]"
layer30,"[('_', 99), ('________', 0), ('____', 0), ('amp', 0), (' ', 0), ('________________', 0), ('**', 0), ('__', 0), ('&', 0), ('&', 0)]","[('Question', 56), ('Question', 35), ('question', 6), ('question', 0), ('A', 0), ('Input', 0), ('input', 0), ('Input', 0), ('e', 0), ('Which', 0)]","[('', 35), ('B', 13), ('\n', 10), ('1', 8), ('is', 6), ('2', 5), (',', 4), ('-', 2), ('.', 2), ('3', 1)]","[('Question', 64), ('Question', 17), ('A', 5), ('question', 3), ('B', 1), ('e', 1), ('C', 0), ('\n', 0), ('D', 0), ('question', 0)]"
layer31,"[('...', 16), ('', 10), ('....', 7), ('...', 3), ('Answer', 3), ('..', 1), ('....', 1), ('................', 1), ('.....', 1), ('........', 1)]","[('Question', 63), ('Question', 20), ('A', 3), ('question', 3), ('B', 1), ('\n', 1), ('C', 0), ('e', 0), ('question', 0), ('a', 0)]","[('Choice', 0), ('Comput', 0), ('Excel', 0), ('Subject', 0), ('Math', 0), ('Python', 0), ('Summary', 0), ('Hom', 0), ('Random', 0), ('Introduction', 0)]","[('Question', 71), ('A', 4), ('B', 2), ('D', 2), ('C', 2), ('\n', 1), ('e', 0), ('Input', 0), ('The', 0), ('Wh', 0)]"
,,,,
Layer,Attention mechanism,Intermediate residual stream,MLP output,Block output
layer0,"[('férences', 2), ('Хронологија', 1), ('ímp', 1), ('<s>', 1), ('пута', 1), ('Ḩ', 0), ('瀬', 0), ('Longrightarrow', 0), ('trightarrow', 0), ('ө', 0)]","[('férences', 2), ('ímp', 1), ('瀬', 1), ('Ḩ', 0), ('Хронологија', 0), ('Longrightarrow', 0), ('пута', 0), ('<s>', 0), ('quelle', 0), ('Licencia', 0)]","[('<s>', 5), ('guez', 1), ('férences', 1), ('씨', 1), ('пута', 0), ('archivi', 0), ('瀬', 0), ('кипеди', 0), ('洞', 0), ('ímp', 0)]","[('férences', 3), ('<s>', 3), ('ímp', 1), ('瀬', 1), ('пута', 1), ('archivi', 0), ('씨', 0), ('trightarrow', 0), ('penas', 0), ('sime', 0)]"
layer1,"[('références', 0), ('éo', 0), ('anim', 0), ('‹', 0), ('lit', 0), ('gouvern', 0), ('ˇ', 0), ('refer', 0), ('⁻', 0), ('gan', 0)]","[('<s>', 6), ('férences', 1), ('Ḩ', 0), ('ǫ', 0), ('월', 0), ('guez', 0), ('ә', 0), ('arget', 0), ('gat', 0), ('penas', 0)]","[('abei', 1), ('aris', 1), ('ultimo', 0), ('atform', 0), ('ederb', 0), ('fach', 0), ('igne', 0), ('argin', 0), ('&=\\', 0), ('adém', 0)]","[('<s>', 6), ('férences', 1), ('guez', 1), ('penas', 0), ('arget', 0), ('&=\\', 0), ('anim', 0), ('ategory', 0), ('ә', 0), ('adém', 0)]"
layer2,"[('publique', 3), ('ufen', 2), ('immagini', 2), ('ölker', 2), ('othèque', 1), ('ель', 1), ('ланд', 0), ('apis', 0), ('iwers', 0), ('nou', 0)]","[('<s>', 4), ('guez', 2), ('arget', 0), ('penas', 0), ('othèque', 0), ('férences', 0), ('actér', 0), ('nou', 0), ('ә', 0), ('ederb', 0)]","[('grad', 1), ('št', 0), ('ppo', 0), ('Patrick', 0), ('anter', 0), ('fam', 0), ('fram', 0), ('../../', 0), ('vin', 0), ('ppi', 0)]","[('guez', 1), ('<s>', 0), ('Gemeins', 0), ('&=\\', 0), ('actér', 0), ('anter', 0), ('othèque', 0), ('penas', 0), ('от', 0), ('adém', 0)]"
layer3,"[('�', 1), ('ictwo', 0), ('numer', 0), ('apis', 0), ('ť', 0), ('exped', 0), ('serie', 0), ('dimen', 0), ('otti', 0), ('館', 0)]","[('guez', 1), ('Gemeins', 0), ('ť', 0), ('<s>', 0), ('tout', 0), ('ә', 0), ('Außer', 0), ('adém', 0), ('ченко', 0), ('othèque', 0)]","[('issen', 6), ('apro', 1), ('cala', 1), ('jsp', 1), ('ogne', 0), ('mozilla', 0), ('anos', 0), ('iss', 0), ('根', 0), ('uerte', 0)]","[('tout', 1), ('Gemeins', 0), ('nou', 0), ('hyp', 0), ('<s>', 0), ('oft', 0), ('Einzeln', 0), ('Außer', 0), ('rvm', 0), ('원', 0)]"
layer4,"[('Mare', 1), ('project', 0), ('ample', 0), ('Wo', 0), ('run', 0), ('Aer', 0), ('plane', 0), ('agraph', 0), ('ow', 0), ('Marie', 0)]","[('tout', 0), ('twe', 0), ('anter', 0), ('ә', 0), ('Beau', 0), ('answer', 0), ('ぐ', 0), ('ént', 0), ('adém', 0), ('ченко', 0)]","[('al', 1), ('brit', 0), ('brit', 0), ('gh', 0), ('pret', 0), ('lo', 0), ('pres', 0), ('Britann', 0), ('tent', 0), ('ola', 0)]","[('anter', 1), ('deg', 1), ('bes', 0), ('lo', 0), ('ling', 0), ('bra', 0), ('forth', 0), ('Beau', 0), ('oty', 0), ('remark', 0)]"
layer5,"[('UIView', 2), ('uet', 1), ('oem', 0), ('ณ', 0), ('von', 0), ('Centro', 0), ('virti', 0), ('enberg', 0), ('repla', 0), ('enze', 0)]","[('anter', 2), ('forth', 1), ('bes', 1), ('Beau', 0), ('visibility', 0), ('bra', 0), ('bright', 0), ('bah', 0), ('Mes', 0), ('answer', 0)]","[('mund', 1), ('aben', 1), ('atte', 1), ('ipes', 1), ('\ufeff', 1), ('nitt', 0), ('(@', 0), ('ierra', 0), ('tex', 0), ('(', 0)]","[('Beau', 2), ('anter', 1), ('patron', 0), ('visibility', 0), ('Johnny', 0), ('bah', 0), ('answer', 0), ('onal', 0), ('plant', 0), ('aped', 0)]"
layer6,"[('rola', 1), ('gor', 1), ('eda', 0), ('remainder', 0), ('denomin', 0), ('∘', 0), ('jud', 0), ('rest', 0), ('clock', 0), ('inta', 0)]","[('Beau', 2), ('onal', 1), ('answer', 0), ('∘', 0), ('bah', 0), ('Johnny', 0), ('anter', 0), ('(', 0), ('visibility', 0), ('throw', 0)]","[('bei', 1), ('Zie', 0), ('TAG', 0), ('alb', 0), ('meg', 0), ('reb', 0), ('мира', 0), ('мов', 0), ('ettes', 0), ('popul', 0)]","[('bah', 1), ('bra', 0), ('Bah', 0), ('ован', 0), ('semi', 0), ('Bra', 0), ('rola', 0), ('Bras', 0), ('ola', 0), ('wx', 0)]"
layer7,"[('anes', 1), ('inx', 1), ('plot', 1), ('issen', 1), ('Plot', 0), ('tf', 0), ('Flash', 0), ('rib', 0), ('⠀', 0), ('án', 0)]","[('semi', 2), ('bra', 1), ('olit', 0), ('сле', 0), ('mut', 0), ('bra', 0), ('tw', 0), ('dan', 0), ('LOB', 0), ('ola', 0)]","[('lah', 1), ('打', 0), ('Factory', 0), ('Хронологија', 0), ('asma', 0), ('teger', 0), ('plug', 0), ('leben', 0), ('edad', 0), ('main', 0)]","[('apk', 2), ('olit', 1), ('sem', 0), ('bah', 0), ('Java', 0), ('semi', 0), ('rola', 0), ('zm', 0), ('Bruno', 0), ('rem', 0)]"
layer8,"[('Domain', 0), ('ąd', 0), ('Bes', 0), ('Wikipédia', 0), ('Lig', 0), ('rey', 0), ('Oper', 0), ('bone', 0), ('ifact', 0), ('Salv', 0)]","[('apk', 2), ('Java', 1), ('Java', 0), ('olit', 0), ('Ara', 0), ('anych', 0), ('exec', 0), ('synd', 0), ('rem', 0), ('point', 0)]","[('mes', 0), ('awards', 0), ('né', 0), ('dawn', 0), ('Luc', 0), ('ゆ', 0), ('eland', 0), ('Fle', 0), ('Rena', 0), ('pra', 0)]","[('sem', 1), ('exec', 0), ('hun', 0), ('MC', 0), ('zm', 0), ('-,', 0), ('ups', 0), ('bah', 0), ('—', 0), ('ível', 0)]"
layer9,"[('hd', 1), ('usqu', 1), ('vul', 1), ('utat', 0), ('HD', 0), ('alt', 0), ('ogne', 0), ('Om', 0), ('uru', 0), ('Harvard', 0)]","[('Java', 0), ('exec', 0), ('bah', 0), ('ub', 0), ('Trop', 0), ('_(', 0), ('zm', 0), ('hands', 0), ('sem', 0), ('äm', 0)]","[('lau', 2), ('zte', 1), ('stag', 0), ('Pale', 0), ('InstanceState', 0), ('Parameter', 0), ('opf', 0), ('gang', 0), ('ole', 0), ('ян', 0)]","[('lau', 1), ('ạ', 1), ('sterd', 1), ('apk', 0), ('exec', 0), ('bah', 0), ('Nue', 0), ('ante', 0), ('Arthur', 0), ('öff', 0)]"
layer10,"[('TeX', 4), ('Système', 1), ('Wikipédia', 0), ('stellen', 0), ('Википеди', 0), ('totalité', 0), ('Einzeln', 0), (':\u2009', 0), ('Bedeut', 0), ('Хронологија', 0)]","[('sterd', 1), ('apk', 0), ('wan', 0), ('Java', 0), ('bah', 0), ('Nue', 0), ('rup', 0), ('ạ', 0), ('publique', 0), ('.:\u200a', 0)]","[('inton', 1), ('ido', 1), ('\xad', 1), ('ouve', 1), ('lif', 1), ('augh', 0), ('coll', 0), ('Cos', 0), ('pro', 0), ('son', 0)]","[('Nue', 1), ('bra', 0), ('apk', 0), ('ά', 0), ('소', 0), ('Arthur', 0), ('rup', 0), ('wan', 0), ('ante', 0), ('uf', 0)]"
layer11,"[('imo', 2), ('...]', 0), ('catch', 0), ('рито', 0), ('мене', 0), ('�', 0), ('FI', 0), ('Hinweis', 0), ('](/', 0), ('ION', 0)]","[('Nue', 1), ('wan', 0), ('rup', 0), ('Ans', 0), ('ख', 0), ('matching', 0), ('́', 0), ('uf', 0), ('plug', 0), ('</s>', 0)]","[('ube', 1), ('ustom', 0), ('Hey', 0), ('kra', 0), ('ener', 0), ('tags', 0), ('iw', 0), ('ultats', 0), ('ове', 0), ('comfort', 0)]","[('Kra', 0), ('uf', 0), ('Tournament', 0), ('</s>', 0), ('wan', 0), ('‹', 0), ('plug', 0), ('rup', 0), ('matching', 0), ('tout', 0)]"
layer12,"[('mehrerer', 1), ('Gest', 1), ('gresql', 1), ('Ferd', 0), ('hart', 0), ('googleapis', 0), ('endl', 0), ('райо', 0), ('Gem', 0), ('för', 0)]","[('wan', 2), ('tout', 1), ('chev', 0), ('смо', 0), ('uf', 0), ('</s>', 0), ('font', 0), ('gart', 0), ('Linux', 0), ('matching', 0)]","[('rico', 2), ('continu', 0), ('onel', 0), ('plan', 0), ('ев', 0), ('zip', 0), ('sle', 0), ('íp', 0), ('dern', 0), ('equilib', 0)]","[('matching', 0), ('</s>', 0), ('match', 0), ('akt', 0), ('wan', 0), ('Kontrola', 0), ('ível', 0), ('–', 0), ('смо', 0), ('_(', 0)]"
layer13,"[('zo', 3), ('partiellement', 1), ('ams', 1), ('vice', 1), ('jna', 1), ('cias', 1), ('ő', 0), ('bn', 0), ('ont', 0), ('Ru', 0)]","[('akt', 1), ('wan', 0), ('́', 0), ('</s>', 0), ('Hinweis', 0), ('matching', 0), ('èn', 0), ('akte', 0), ('answer', 0), ('ș', 0)]","[('iada', 1), ('brie', 0), ('answers', 0), ('undial', 0), ('nez', 0), ('aph', 0), ('aglia', 0), ('vie', 0), ('pto', 0), ('Sync', 0)]","[('answer', 1), ('</s>', 0), ('akt', 0), ('answered', 0), ('unfold', 0), ('read', 0), ('usqu', 0), ('Answer', 0), ('hands', 0), ('answers', 0)]"
layer14,"[('ido', 0), ('́', 0), ('isme', 0), ('iből', 0), ('ictionary', 0), ('ege', 0), ('idth', 0), ('IND', 0), ('askell', 0), ('posit', 0)]","[('answer', 2), ('answered', 1), ('́', 1), ('</s>', 0), ('hands', 0), ('Answer', 0), ('qu', 0), ('Answer', 0), ('matching', 0), ('unfold', 0)]","[('<!', 1), ('vex', 0), ('Som', 0), ('ven', 0), ('Champ', 0), ('avia', 0), ('ari', 0), ('abil', 0), ('Camil', 0), ('Lam', 0)]","[('⁄', 2), ('answer', 2), ('</s>', 1), ('hands', 1), ('Answer', 1), ('(', 1), ('answered', 0), ('а', 0), ('èn', 0), ('́', 0)]"
layer15,"[('umerate', 5), ('mathchar', 3), ('нец', 2), ('enze', 1), ('bezeichneter', 1), ('fico', 1), ('♭', 1), ('idé', 1), ('߬', 1), ('fault', 0)]","[('answer', 3), ('answered', 2), ('Answer', 2), ('⁄', 1), ('Answer', 0), ('hands', 0), ('</s>', 0), ('а', 0), ('answers', 0), ('answering', 0)]","[('Wass', 2), ('subfigure', 1), ('verg', 0), ('げ', 0), ('amplit', 0), ('ania', 0), ('Tex', 0), ('ünd', 0), ('zyk', 0), ('рин', 0)]","[('а', 1), ('answered', 1), ('Answer', 0), ('</s>', 0), ('strij', 0), ('answer', 0), ('hands', 0), ('⁄', 0), ('Answer', 0), ('usqu', 0)]"
layer16,"[('Hinweis', 4), ('esterni', 2), ('Question', 1), ('œuv', 1), ('�', 1), ('정', 0), ('üg', 0), ('ethod', 0), ('(...', 0), ('cko', 0)]","[('Answer', 3), ('а', 3), ('Answer', 2), ('answer', 2), ('answered', 2), ('quelle', 1), ('esterni', 1), ('</s>', 1), ('answers', 0), ('answer', 0)]","[('égl', 4), ('agit', 2), ('œuv', 1), ('iből', 1), ('ниц', 0), ('➜', 0), ('단', 0), ('INCT', 0), ('NaN', 0), ('amenti', 0)]","[('answered', 7), ('answer', 7), ('Answer', 3), ('Answer', 3), ('а', 1), ('answer', 1), ('answers', 1), ('quelle', 1), ('</s>', 1), ('esterni', 0)]"
layer17,"[('ziale', 1), ('дат', 1), ('Reset', 0), ('ela', 0), ('burning', 0), ('geo', 0), ('vent', 0), ('fiddle', 0), ('LAB', 0), ('>()', 0)]","[('answer', 8), ('answered', 6), ('Answer', 4), ('Answer', 3), ('answer', 2), ('answers', 2), ('а', 1), ('</s>', 1), ('answering', 0), ('quelle', 0)]","[('yi', 1), ('icture', 0), ('Moz', 0), ('exam', 0), ('VD', 0), ('Mind', 0), ('☺', 0), ('vess', 0), ('ort', 0), (',', 0)]","[('answer', 15), ('answered', 7), ('Answer', 6), ('Answer', 5), ('answer', 5), ('а', 2), ('answers', 2), ('quelle', 1), ('answering', 1), ('esterni', 1)]"
layer18,"[('&=\\', 4), ('soft', 1), ('Tat', 0), ('akh', 0), ('gram', 0), ('latter', 0), ('#(', 0), ('landa', 0), ('soft', 0), ('ovi', 0)]","[('answer', 8), ('answer', 5), ('answered', 4), ('Answer', 4), ('Answer', 4), ('quelle', 3), ('answers', 2), ('esterni', 2), ('а', 1), ('❯', 0)]","[(',', 4), (').', 3), (')', 1), ('d', 1), ('rd', 1), (');', 1), ('a', 0), (';', 0), ('Tags', 0), ('permanent', 0)]","[('answer', 15), ('answer', 6), ('quelle', 4), ('answered', 4), ('answers', 2), ('Answer', 2), ('Answer', 2), ('а', 1), ('</s>', 1), ('answering', 0)]"
layer19,"[('Which', 95), ('which', 3), ('which', 0), ('Qu', 0), ('laquelle', 0), ('Qu', 0), ('cuales', 0), ('cui', 0), ('Q', 0), ('welche', 0)]","[('answer', 13), ('quelle', 10), ('Which', 6), ('answer', 6), ('</s>', 4), ('answered', 2), ('answers', 2), ('Answer', 1), ('Answer', 1), ('which', 1)]","[('Est', 1), ('bot', 1), ('bot', 0), ('dol', 0), ('тка', 0), ('van', 0), ('codes', 0), ('pr', 0), ('altern', 0), ('estate', 0)]","[('Which', 11), ('quelle', 9), ('</s>', 7), ('answer', 4), ('which', 2), ('answer', 2), ('❯', 1), ('which', 1), ('questions', 0), ('Question', 0)]"
layer20,"[('question', 11), ('ask', 10), ('ask', 9), ('asking', 8), ('asked', 4), ('asks', 4), ('questions', 3), ('questions', 3), ('Question', 2), ('Question', 1)]","[('answer', 10), ('quelle', 5), ('Which', 5), ('answer', 3), ('questions', 2), ('</s>', 2), ('Question', 2), ('answers', 1), ('which', 1), ('answered', 1)]","[('wicklung', 2), ('fiddle', 1), (':\u2009', 1), ('anden', 1), ('loat', 0), ('това', 0), ('assen', 0), ('ciale', 0), ('mult', 0), ('bow', 0)]","[('quelle', 9), ('answer', 4), ('Which', 3), ('</s>', 3), ('questions', 2), ('Question', 2), ('answer', 1), ('which', 1), ('ответ', 0), ('answers', 0)]"
layer21,"[('question', 80), ('Question', 12), ('Question', 4), ('answer', 1), ('question', 1), ('Answer', 0), ('Answer', 0), ('questions', 0), ('answering', 0), ('answer', 0)]","[('answer', 26), ('Question', 25), ('question', 15), ('questions', 8), ('Question', 6), ('answer', 3), ('Answer', 1), ('question', 1), ('answered', 1), ('answers', 1)]","[('(', 4), ('fug', 1), ('•', 1), ('""', 1), ('tears', 1), ('oem', 1), ('[', 1), ('む', 0), ('›', 0), ('estra', 0)]","[('Question', 21), ('question', 10), ('Question', 7), ('answer', 7), ('questions', 4), ('quelle', 2), ('answer', 1), ('question', 1), ('Which', 1), ('Answer', 1)]"
layer22,"[('question', 99), ('question', 0), ('Question', 0), ('Question', 0), ('questions', 0), ('questions', 0), ('вопро', 0), ('QUEST', 0), ('Input', 0), ('input', 0)]","[('question', 82), ('Question', 9), ('Question', 6), ('question', 1), ('questions', 0), ('questions', 0), ('вопро', 0), ('QUEST', 0), ('answer', 0), ('quelle', 0)]","[('lei', 3), ('sterreich', 1), ('iras', 1), ('➖', 0), ('ungsseite', 0), ('plit', 0), ('ответ', 0), ('obst', 0), ('kreis', 0), ('Kontrola', 0)]","[('question', 81), ('Question', 7), ('Question', 7), ('question', 2), ('questions', 0), ('questions', 0), ('вопро', 0), ('QUEST', 0), ('quelle', 0), ('ques', 0)]"
layer23,"[('Lat', 1), ('Ret', 0), ('pty', 0), (':', 0), ('yci', 0), ('extension', 0), ('со', 0), ('&=\\', 0), ('alty', 0), ('Author', 0)]","[('question', 74), ('Question', 12), ('Question', 10), ('question', 2), ('questions', 0), ('questions', 0), ('вопро', 0), ('QUEST', 0), ('quelle', 0), ('ques', 0)]","[('ask', 35), ('ask', 26), ('asking', 18), ('asks', 17), ('asked', 1), ('Ask', 0), ('pose', 0), ('pos', 0), ('demande', 0), ('aska', 0)]","[('question', 74), ('Question', 11), ('Question', 10), ('question', 3), ('questions', 0), ('questions', 0), ('QUEST', 0), ('вопро', 0), ('ques', 0), ('quelle', 0)]"
