layer8,"[('Wol', 4), ('�', 1), ('phia', 1), ('emo', 1), ('Ç', 1), ('Wikipédia', 1), ('Creek', 1), ('ponse', 0), ('fé', 0), ('Њ', 0)]","[('nou', 2), ('ș', 2), ('aque', 1), ('penas', 1), ('intellig', 0), ('NF', 0), ('odb', 0), ('Movie', 0), ('sieme', 0), ('ellig', 0)]","[('issu', 1), ('PD', 0), ('OM', 0), ('pk', 0), ('pd', 0), ('apk', 0), ('zw', 0), ('publish', 0), ('divis', 0), ('iemann', 0)]","[('NF', 2), ('Common', 1), ('Media', 1), ('Object', 0), ('nou', 0), ('arel', 0), ('odb', 0), ('Java', 0), ('sieme', 0), ('anha', 0)]"
layer9,"[('rör', 1), ('ord', 1), ('cul', 0), ('mi', 0), ('пров', 0), ('ğ', 0), ('inen', 0), ('homes', 0), ('ø', 0), ('vu', 0)]","[('Common', 2), ('nou', 1), ('Java', 1), ('NF', 0), ('Media', 0), ('ș', 0), ('penas', 0), ('Object', 0), ('sieme', 0), ('compart', 0)]","[('Mie', 3), ('engen', 1), ('FM', 1), ('daten', 0), ('wahl', 0), ('bem', 0), ('InstanceState', 0), ('üng', 0), ('ske', 0), ('employed', 0)]","[('NF', 2), ('fm', 0), ('nou', 0), ('Common', 0), ('Ins', 0), ('FM', 0), ('representation', 0), ('ffe', 0), ('ora', 0), ('mv', 0)]"
layer10,"[('sí', 0), ('Wikipédia', 0), ('kB', 0), ('ictwo', 0), ('知', 0), ('strip', 0), ('щение', 0), ('Nev', 0), ('publicada', 0), ('型', 0)]","[('ffe', 0), ('ública', 0), ('NF', 0), ('mér', 0), ('Common', 0), ('iful', 0), ('mv', 0), ('Java', 0), ('dwell', 0), ('nou', 0)]","[('tub', 1), ('="".', 0), ('stwa', 0), ('chain', 0), ('tml', 0), ('natur', 0), ('ös', 0), ('pios', 0), ('ową', 0), ('Ві', 0)]","[('trailing', 1), ('ffe', 0), ('Object', 0), ('avia', 0), ('Studies', 0), ('iful', 0), ('tto', 0), ('kin', 0), ('tra', 0), ('etwork', 0)]"
layer11,"[('imo', 4), ('Rein', 1), ('screen', 1), ('FI', 1), ('...]', 0), ('spo', 0), ('](/', 0), ('Screen', 0), ('fib', 0), ('sub', 0)]","[('tie', 0), ('trailing', 0), ('Ins', 0), ('Object', 0), ('nou', 0), ('iful', 0), ('Rein', 0), ('tto', 0), ('Common', 0), ('tied', 0)]","[('Thom', 1), ('urg', 1), ('dear', 0), ('exist', 0), ('grâce', 0), ('doubt', 0), ('ont', 0), ('doub', 0), ('ii', 0), ('iter', 0)]","[('dear', 1), ('SP', 0), ('Gra', 0), ('effort', 0), ('avia', 0), ('gra', 0), ('trailing', 0), ('mans', 0), ('dwell', 0), ('tra', 0)]"
layer12,"[('desar', 1), ('Done', 0), ('帝', 0), ('rein', 0), ('ella', 0), ('block', 0), ('odon', 0), ('proced', 0), ('(/', 0), ('elen', 0)]","[('SP', 1), ('Rein', 0), ('Gra', 0), ('rein', 0), ('dear', 0), ('gra', 0), ('avia', 0), ('effort', 0), ('tra', 0), ('playing', 0)]","[('ucha', 3), ('stein', 3), ('quadr', 1), ('rios', 1), ('ools', 0), ('enf', 0), ('Marc', 0), ('юр', 0), ('Klein', 0), ('forth', 0)]","[('ън', 1), ('tra', 1), ('Rein', 0), ('Object', 0), ('effort', 0), ('SP', 0), ('gra', 0), ('Gra', 0), ('NE', 0), ('юр', 0)]"
layer13,"[('enburg', 6), ('Pages', 1), ('uka', 0), ('itsch', 0), ('ponse', 0), ('gebaut', 0), ('chen', 0), ('Bh', 0), ('enberg', 0), ('schema', 0)]","[('ън', 1), ('Rein', 1), ('</s>', 0), ('tra', 0), ('effort', 0), ('SP', 0), ('Gra', 0), ('kar', 0), ('gra', 0), ('Object', 0)]","[('nahm', 1), ('нина', 1), ('este', 1), ('czy', 1), ('tritt', 0), ('Lat', 0), ('ativ', 0), ('qual', 0), ('TC', 0), ('onas', 0)]","[('effort', 1), ('Object', 1), ('NE', 0), ('mass', 0), ('tie', 0), ('</s>', 0), ('Wass', 0), ('ън', 0), ('tra', 0), ('Rein', 0)]"
layer14,"[('untime', 0), ('Yang', 0), ('ct', 0), ('cím', 0), ('kov', 0), ('nich', 0), ('alement', 0), ('ore', 0), ('vm', 0), ('zos', 0)]","[('effort', 1), ('mass', 1), ('Object', 1), ('NE', 0), ('Wass', 0), ('tra', 0), ('ън', 0), ('coli', 0), ('</s>', 0), ('irre', 0)]","[('amo', 3), ('Wa', 1), ('NE', 1), ('side', 1), ('mou', 0), ('\u2009', 0), ('sav', 0), ('(()', 0), ('dfs', 0), ('strip', 0)]","[('NE', 2), ('Object', 1), ('tra', 1), ('tra', 1), ('NE', 0), ('effort', 0), ('mass', 0), ('irre', 0), ('quot', 0), ('</s>', 0)]"
layer15,"[('untu', 1), ('vě', 1), ('andenburg', 0), ('ligt', 0), ('ahlen', 0), ('Emil', 0), ('urz', 0), ('.:\u200a', 0), ('Weltkrieg', 0), ('meno', 0)]","[('NE', 2), ('tra', 0), ('Object', 0), ('tra', 0), ('effort', 0), ('NE', 0), ('ads', 0), ('irre', 0), ('mass', 0), ('quot', 0)]","[('ros', 1), ('udni', 0), ('Gros', 0), ('assen', 0), ('ɲ', 0), ('consec', 0), ('ят', 0), ('ст', 0), ('forall', 0), ('ческий', 0)]","[('NE', 0), ('questions', 0), ('answer', 0), ('kin', 0), ('answered', 0), ('Answer', 0), ('Object', 0), ('Wass', 0), ('answering', 0), ('trap', 0)]"
layer16,"[('Answer', 2), ('Answer', 1), ('answer', 1), ('answer', 1), ('answers', 1), ('koz', 0), ('answered', 0), ('previous', 0), ('Campion', 0), ('UE', 0)]","[('answer', 2), ('Answer', 2), ('answered', 2), ('questions', 1), ('NE', 1), ('answering', 1), ('Object', 0), ('Answer', 0), ('answers', 0), ('Wass', 0)]","[('ета', 2), ('pply', 1), ('usch', 1), ('Kontrola', 1), ('vain', 0), ('ixa', 0), ('uez', 0), ('anel', 0), ('ROUP', 0), ('ván', 0)]","[('answered', 3), ('answer', 2), ('NE', 1), ('answering', 1), ('questions', 0), ('Answer', 0), ('Wass', 0), ('fair', 0), ('nofollow', 0), ('Answer', 0)]"
layer17,"[('fabric', 2), ('_', 2), ('neg', 2), ('register', 1), ('bone', 0), ('epen', 0), ('brick', 0), ('reference', 0), ('enst', 0), ('comp', 0)]","[('answer', 3), ('answered', 3), ('Wass', 1), ('answering', 1), ('NE', 1), ('questions', 1), ('Answer', 1), ('Answer', 0), ('nofollow', 0), ('gram', 0)]","[('ná', 1), ('�', 1), ('spr', 0), ('Springer', 0), ('题', 0), ('itu', 0), ('ocus', 0), ('virtuel', 0), ('Situ', 0), ('imes', 0)]","[('answer', 3), ('questions', 3), ('answered', 2), ('answering', 2), ('Answer', 1), ('NE', 1), ('Answer', 0), ('Question', 0), ('nofollow', 0), ('kin', 0)]"
layer18,"[('sap', 1), ('arab', 0), ('pla', 0), ('Tang', 0), ('제', 0), ('s', 0), ('din', 0), ('han', 0), ('�', 0), ('giv', 0)]","[('answer', 8), ('answered', 3), ('questions', 2), ('answering', 2), ('Answer', 1), ('Answer', 1), ('NE', 1), ('answer', 0), ('kin', 0), ('Question', 0)]","[('bury', 2), ('wick', 1), ('ini', 0), ('me', 0), ('amil', 0), ('비', 0), ('herr', 0), ('beh', 0), ('mark', 0), ('ор', 0)]","[('answer', 9), ('answered', 4), ('answering', 3), ('Answer', 2), ('kin', 1), ('penas', 1), ('Answer', 0), ('NE', 0), ('questions', 0), ('answer', 0)]"
layer19,"[('</s>', 3), ('ấ', 3), ('ogli', 2), ('\n', 2), ('esso', 0), ('jboss', 0), ('csol', 0), ('aft', 0), ('itori', 0), ('uese', 0)]","[('answer', 11), ('answered', 5), ('kin', 2), ('answering', 2), ('</s>', 1), ('answer', 1), ('penas', 1), ('Answer', 1), ('Answer', 0), ('Object', 0)]","[('色', 1), ('ญ', 0), ('isf', 0), ('unta', 0), ('ussen', 0), ('ich', 0), ('respect', 0), ('pron', 0), ('три', 0), ('yd', 0)]","[('answer', 4), ('penas', 2), ('answered', 2), ('</s>', 1), ('kin', 1), ('nofollow', 0), ('Object', 0), ('answering', 0), ('answer', 0), ('nav', 0)]"
layer20,"[('eigh', 23), ('XVIII', 10), ('Sol', 1), ('ighth', 0), ('sol', 0), ('ettings', 0), ('screen', 0), ('pó', 0), ('ze', 0), ('ZE', 0)]","[('answer', 5), ('answered', 2), ('penas', 1), ('</s>', 1), ('kin', 1), ('nofollow', 0), ('answering', 0), ('answer', 0), ('Answer', 0), ('mark', 0)]","[('Ű', 0), ('éal', 0), ('май', 0), ('cho', 0), ('ax', 0), ('éma', 0), ('jsp', 0), ('dfs', 0), ('gare', 0), ('座', 0)]","[('answer', 2), ('</s>', 2), ('mark', 1), ('answered', 0), ('penas', 0), ('answer', 0), ('kin', 0), ('nav', 0), ('answering', 0), ('nofollow', 0)]"
layer21,"[('選', 7), ('Answer', 7), ('Sele', 7), ('Хронологија', 6), ('Answer', 3), ('选', 2), ('repla', 1), ('selected', 1), ('Kontrola', 1), ('swers', 0)]","[('answer', 8), ('answered', 2), ('answer', 1), ('mark', 1), ('answering', 1), ('Answer', 1), ('penas', 1), ('</s>', 0), ('Answer', 0), ('nofollow', 0)]","[('A', 5), ('at', 1), ('AB', 1), ('doc', 0), ('onto', 0), ('￼', 0), ('pad', 0), ('A', 0), ('altern', 0), ('Hog', 0)]","[('</s>', 2), ('mark', 1), ('answer', 1), ('penas', 0), ('kin', 0), ('answered', 0), ('Studies', 0), ('confident', 0), ('uria', 0), ('answer', 0)]"
layer22,"[('##', 99), ('##', 0), ('#', 0), ('####', 0), ('#,', 0), ('>[', 0), ('penas', 0), ('#', 0), ('Хронологија', 0), ('sí', 0)]","[('penas', 3), ('answer', 1), ('</s>', 0), ('mark', 0), ('confident', 0), ('ços', 0), ('answered', 0), ('answer', 0), ('A', 0), ('kin', 0)]","[('cin', 2), ('stolet', 2), ('ksam', 1), ('ѫ', 1), ('߬', 1), ('ziel', 1), ('isseur', 1), ('textt', 1), ('atge', 1), ('Cés', 0)]","[('penas', 12), ('❯', 0), ('confident', 0), ('answer', 0), ('A', 0), ('</s>', 0), ('fica', 0), ('kin', 0), ('选', 0), ('ços', 0)]"
layer23,"[('cel', 1), ('rec', 0), ('Gordon', 0), ('olo', 0), ('sdk', 0), ('ret', 0), ('asto', 0), ('ret', 0), ('SA', 0), ('rec', 0)]","[('penas', 11), ('❯', 0), ('A', 0), ('inde', 0), ('kin', 0), ('ços', 0), ('confident', 0), ('fica', 0), ('uria', 0), ('answer', 0)]","[('zien', 4), ('f', 1), ('quelle', 1), ('qu', 1), ('exam', 0), ('lö', 0), ('pe', 0), ('жі', 0), ('development', 0), ('izzato', 0)]","[('penas', 20), ('A', 0), ('❯', 0), ('inde', 0), ('confident', 0), ('kin', 0), ('<s>', 0), ('fica', 0), ('ços', 0), ('</s>', 0)]"
layer24,"[('An', 99), ('An', 0), ('Ана', 0), ('rec', 0), ('Annotation', 0), ('Rec', 0), ('annotation', 0), ('anonymous', 0), ('anonymous', 0), ('anni', 0)]","[('An', 9), ('penas', 7), ('An', 1), ('A', 0), ('</s>', 0), ('gate', 0), ('confident', 0), ('inde', 0), ('kin', 0), ('Answer', 0)]","[('A', 4), ('stud', 2), ('A', 2), ('anter', 1), ('рез', 1), ('vier', 0), ('Ps', 0), ('Mus', 0), ('PD', 0), ('mier', 0)]","[('An', 8), ('penas', 7), ('A', 2), ('An', 1), ('confident', 0), ('</s>', 0), ('kin', 0), ('❯', 0), ('inde', 0), ('<s>', 0)]"
layer25,"[('B', 38), ('B', 3), ('1', 2), ('cue', 0), (""'''"", 0), ('*/', 0), ('****************', 0), ('lit', 0), ('""""', 0), ('Bat', 0)]","[('An', 6), ('penas', 4), ('A', 2), ('An', 1), ('kin', 0), ('confident', 0), ('</s>', 0), ('1', 0), ('<s>', 0), ('❯', 0)]","[('C', 65), ('B', 25), ('C', 3), ('D', 1), ('B', 1), ('D', 0), (';', 0), ('A', 0), ('E', 0), ('E', 0)]","[('A', 15), ('An', 2), ('penas', 2), ('B', 2), ('C', 1), ('A', 0), ('An', 0), ('measure', 0), ('kin', 0), ('1', 0)]"
layer26,"[('industry', 61), ('indust', 7), ('Indust', 7), ('indust', 4), ('Company', 3), ('company', 3), ('companies', 1), ('S', 1), ('AN', 1), ('industrial', 0)]","[('A', 25), ('B', 4), ('C', 1), ('An', 1), ('penas', 1), ('A', 0), ('kin', 0), ('</s>', 0), ('measure', 0), ('1', 0)]","[('greg', 2), ('#', 1), ('A', 0), ('Q', 0), ('égr', 0), ('clojure', 0), ('stress', 0), ('❯', 0), ('za', 0), ('Q', 0)]","[('A', 34), ('A', 2), ('B', 1), ('An', 1), ('C', 1), ('penas', 0), ('D', 0), ('1', 0), ('An', 0), ('</s>', 0)]"
layer27,"[('None', 37), ('None', 21), ('none', 15), ('none', 11), ('Which', 4), ('which', 1), ('which', 1), ('\n', 0), ('laquelle', 0), ('Both', 0)]","[('A', 25), ('A', 1), ('An', 1), ('B', 1), ('C', 1), ('</s>', 0), ('penas', 0), ('\n', 0), ('D', 0), ('1', 0)]","[('  ', 13), ('   ', 5), (' ', 3), ('     ', 1), ('Unterscheidung', 1), ('▸', 0), ('d', 0), ('    ', 0), ('\u2003', 0), ('C', 0)]","[('A', 15), ('A', 3), ('B', 2), ('C', 2), ('An', 1), ('</s>', 1), ('\n', 0), ('1', 0), ('penas', 0), ('An', 0)]"
layer28,"[('D', 99), ('C', 0), ('B', 0), ('A', 0), ('Д', 0), ('C', 0), ('D', 0), ('Ц', 0), ('Delta', 0), ('CB', 0)]","[('D', 31), ('A', 30), ('C', 24), ('B', 9), ('A', 0), ('C', 0), ('An', 0), ('D', 0), ('B', 0), ('An', 0)]","[('Option', 32), ('option', 23), ('option', 16), ('Option', 15), ('options', 5), ('options', 1), ('B', 1), ('OPT', 0), ('Options', 0), ('Options', 0)]","[('C', 46), ('A', 41), ('A', 2), ('D', 2), ('B', 2), ('C', 1), ('B', 0), ('D', 0), ('option', 0), ('An', 0)]"
layer29,"[('Sol', 99), ('Sol', 0), ('sol', 0), ('sol', 0), ('solar', 0), ('solic', 0), ('sols', 0), ('solid', 0), ('An', 0), ('solit', 0)]","[('C', 36), ('A', 29), ('Sol', 17), ('sol', 2), ('B', 2), ('Sol', 1), ('A', 1), ('D', 1), ('C', 1), ('An', 0)]","[('F', 7), ('f', 5), ('In', 5), ('B', 4), ('d', 3), ('($', 2), ('>', 1), ('(-', 1), ('([', 1), ('A', 1)]","[('A', 56), ('A', 10), ('B', 4), ('B', 3), ('C', 3), ('Sol', 3), ('An', 2), ('D', 2), ('C', 1), ('An', 1)]"
layer30,"[('D', 16), ('A', 13), ('_', 5), ('D', 3), ('Electric', 1), ('water', 1), ('Water', 1), ('________', 0), ('________________', 0), ('Dar', 0)]","[('A', 35), ('A', 27), ('C', 5), ('D', 5), ('B', 3), ('Sol', 3), ('B', 2), ('C', 2), ('D', 2), ('An', 2)]","[('»', 36), ('\n', 22), ('»', 13), ('', 6), ('(', 1), ('-', 1), ('</s>', 1), ('a', 1), ('""', 1), ('1', 1)]","[('A', 36), ('A', 25), ('B', 6), ('C', 4), ('D', 3), ('D', 3), ('\n', 3), ('C', 3), ('B', 3), ('Sol', 1)]"
layer31,"[('...', 27), ('....', 21), ('', 11), ('Answer', 1), ('..', 0), ('...', 0), ('...)', 0), ('................', 0), ('....', 0), ('2', 0)]","[('A', 33), ('A', 10), ('B', 6), ('\n', 6), ('C', 5), ('', 4), ('1', 4), ('C', 3), ('Sol', 3), ('D', 2)]","[('[[', 2), ('{', 1), ('##', 1), ('#', 1), ('{{', 0), ('----------------', 0), ('********', 0), ('\\_', 0), ('\\/', 0), ('<!--', 0)]","[('A', 13), ('\n', 10), ('1', 8), ('C', 7), ('B', 7), ('D', 5), ('(', 4), ('', 3), ('An', 2), ('##', 2)]"
,,,,
Layer,Attention mechanism,Intermediate residual stream,MLP output,Block output
layer0,"[('<s>', 2), ('ímp', 1), ('prüng', 0), ('Хронологија', 0), ('férences', 0), ('월', 0), ('Außer', 0), ('пута', 0), ('trightarrow', 0), ('őd', 0)]","[('<s>', 1), ('ímp', 1), ('férences', 0), ('prüng', 0), ('ográfica', 0), ('Licencia', 0), ('ategory', 0), ('quelle', 0), ('trightarrow', 0), ('월', 0)]","[('пута', 1), ('guez', 1), ('<s>', 1), ('씨', 1), ('瀬', 0), ('penas', 0), ('кипеди', 0), ('洞', 0), ('ә', 0), ('ént', 0)]","[('<s>', 2), ('ímp', 1), ('пута', 1), ('férences', 1), ('瀬', 1), ('trightarrow', 0), ('penas', 0), ('archivi', 0), ('씨', 0), ('Licencia', 0)]"
layer1,"[('anim', 2), ('refer', 1), ('gem', 0), ('isser', 0), ('�', 0), ('gouvern', 0), ('tout', 0), ('от', 0), ('�', 0), ('références', 0)]","[('<s>', 13), ('penas', 1), ('ǫ', 0), ('opera', 0), ('ategory', 0), ('férences', 0), ('anim', 0), ('ográfica', 0), ('월', 0), ('𝓝', 0)]","[('ovis', 2), ('aris', 1), ('atform', 1), ('ederb', 1), ('penas', 0), ('éma', 0), ('доступ', 0), ('jourd', 0), ('Dy', 0), ('<s>', 0)]","[('<s>', 21), ('penas', 3), ('ategory', 1), ('anim', 0), ('éma', 0), ('Außer', 0), ('atform', 0), ('थ', 0), ('guez', 0), ('tout', 0)]"
layer2,"[('ufen', 6), ('erv', 1), ('Beau', 0), ('ker', 0), ('pret', 0), ('guer', 0), ('asp', 0), ('ederb', 0), ('usch', 0), ('idente', 0)]","[('<s>', 15), ('penas', 2), ('ategory', 0), ('ederb', 0), ('anim', 0), ('opera', 0), ('atform', 0), ('tout', 0), ('ovis', 0), ('othèque', 0)]","[('tap', 1), ('cal', 0), ('plant', 0), ('attached', 0), ('enter', 0), ('обо', 0), ('Six', 0), ('Mu', 0), ('owan', 0), ('orig', 0)]","[('penas', 3), ('<s>', 0), ('ufen', 0), ('ategory', 0), ('anim', 0), ('ederb', 0), ('tout', 0), ('atform', 0), ('opera', 0), ('ialog', 0)]"
layer3,"[('ť', 1), ('uso', 1), ('imas', 1), ('penas', 0), ('cco', 0), ('terne', 0), ('wert', 0), ('wer', 0), ('huvudstaden', 0), ('chrom', 0)]","[('penas', 15), ('ť', 2), ('atform', 1), ('imas', 0), ('ű', 0), ('opera', 0), ('ategory', 0), ('pecies', 0), ('bum', 0), ('ufen', 0)]","[('anes', 2), ('sted', 1), ('auss', 1), ('appen', 1), ('loat', 0), ('ferred', 0), ('junt', 0), ('fn', 0), ('île', 0), ('LOB', 0)]","[('penas', 19), ('pecies', 1), ('anim', 0), ('atform', 0), ('imas', 0), ('bum', 0), ('ovis', 0), ('tout', 0), ('opera', 0), ('сс', 0)]"
layer4,"[('suf', 1), ('Sul', 0), ('Beau', 0), ('.__', 0), ('sul', 0), ('Test', 0), ('ogo', 0), ('Zo', 0), ('ichtung', 0), ('�', 0)]","[('penas', 3), ('pecies', 2), ('werb', 1), ('metros', 0), ('Beau', 0), ('сс', 0), ('рак', 0), ('imas', 0), ('bum', 0), ('tout', 0)]","[('ument', 3), ('ever', 1), ('brit', 0), ('absor', 0), ('oh', 0), ('gent', 0), ('lo', 0), ('closure', 0), ('cir', 0), ('heast', 0)]","[('LOB', 2), ('lo', 1), ('imas', 0), ('iennes', 0), ('ilib', 0), ('tout', 0), ('lob', 0), ('thrown', 0), ('closed', 0), ('cub', 0)]"
layer5,"[('cej', 6), ('sko', 1), ('Oficina', 1), ('reh', 0), ('itul', 0), ('idor', 0), ('zetek', 0), ('skog', 0), ('enze', 0), ('округа', 0)]","[('imas', 3), ('LOB', 2), ('añ', 1), ('brains', 1), ('bounded', 0), ('penas', 0), ('vos', 0), ('emas', 0), ('Sv', 0), ('Lima', 0)]","[('Winter', 2), ('ár', 1), ('aben', 1), ('const', 1), ('тай', 0), ('éri', 0), ('CURL', 0), (':@', 0), ('nu', 0), ('ann', 0)]","[('penas', 2), ('šč', 0), ('igne', 0), ('dex', 0), ('CURL', 0), ('zyma', 0), ('Media', 0), ('emas', 0), ('replace', 0), ('bounded', 0)]"
layer6,"[('gresql', 2), ('Según', 1), ('hat', 0), ('omm', 0), ('clo', 0), ('Lag', 0), ('Scan', 0), ('洋', 0), ('ect', 0), ('ule', 0)]","[('tober', 1), ('penas', 1), ('Media', 1), ('dex', 0), ('Einzeln', 0), ('Media', 0), ('añ', 0), ('igne', 0), ('ș', 0), ('uno', 0)]","[('фициаль', 3), ('Campe', 1), ('&=\\', 1), ('hu', 0), ('attan', 0), ('Record', 0), ('overlap', 0), ('TAG', 0), ('POST', 0), ('Hyp', 0)]","[('Einzeln', 3), ('dex', 1), ('penas', 1), ('ș', 0), ('inline', 0), ('dar', 0), ('enie', 0), ('Media', 0), ('vos', 0), ('NF', 0)]"
layer7,"[('insen', 4), ('aque', 2), ('aru', 1), ('anz', 1), ('asure', 1), ('Que', 0), ('anka', 0), ('Brig', 0), ('arget', 0), ('aro', 0)]","[('penas', 3), ('añ', 2), ('NF', 1), ('dex', 0), ('odb', 0), ('arp', 0), ('nou', 0), ('ral', 0), ('enie', 0), ('bounded', 0)]","[('÷', 2), ('fica', 1), ('іб', 1), ('lifetime', 1), ('er', 1), ('мена', 1), ('Rep', 0), ('Identifier', 0), ('ellig', 0), ('tring', 0)]","[('nou', 10), ('odb', 1), ('ș', 1), ('añ', 0), ('Vie', 0), ('ral', 0), ('fica', 0), ('ellig', 0), ('ște', 0), ('fol', 0)]"
layer8,"[('Wikipédia', 8), ('phia', 2), ('Wol', 2), ('➖', 1), ('impr', 0), ('googleapis', 0), ('bare', 0), ('iore', 0), ('ponse', 0), ('�', 0)]","[('nou', 6), ('odb', 4), ('ș', 1), ('irregular', 0), ('ellig', 0), ('añ', 0), ('NF', 0), ('Media', 0), ('fica', 0), ('sup', 0)]","[('schen', 1), ('Fre', 1), ('rix', 0), ('sto', 0), ('Fre', 0), ('pu', 0), ('zw', 0), ('abil', 0), ('publish', 0), ('öffentlich', 0)]","[('odb', 1), ('NF', 1), ('nou', 1), ('Media', 1), ('irregular', 0), ('án', 0), ('igne', 0), ('.:\u200a', 0), ('añ', 0), ('Object', 0)]"
layer9,"[('vu', 2), ('ord', 0), ('phia', 0), ('Tennis', 0), ('ğ', 0), ('rör', 0), ('cul', 0), ('ı', 0), ('ń', 0), ('homes', 0)]","[('nou', 2), ('.:\u200a', 1), ('án', 0), ('NF', 0), ('Java', 0), ('esta', 0), ('Media', 0), ('añ', 0), ('odb', 0), ('irregular', 0)]","[('Fro', 1), ('geldig', 0), ('Party', 0), ('PO', 0), ('Jas', 0), ('ził', 0), ('ülés', 0), ('InstanceState', 0), ('weit', 0), ('arbe', 0)]","[('nou', 1), ('NF', 1), ('мер', 0), ('ora', 0), ('fm', 0), ('etwork', 0), ('operator', 0), ('tto', 0), ('сле', 0), ('Zo', 0)]"
layer10,"[('Bedeut', 1), ('sí', 1), ('щение', 1), ('Bildern', 1), ('Wikipédia', 1), ('strip', 1), ('stellen', 0), ('дія', 0), ('De', 0), ('ру', 0)]","[('ora', 0), ('мер', 0), ('Zo', 0), ('NF', 0), ('operator', 0), ('mér', 0), ('któ', 0), ('Java', 0), ('nou', 0), ('tra', 0)]","[('stwa', 1), ('ty', 1), ('tog', 0), ('Jones', 0), ('ilia', 0), ('strij', 0), ('ової', 0), ('вере', 0), ('bez', 0), ('┌', 0)]","[('tra', 0), ('ty', 0), ('operator', 0), ('trailing', 0), ('Zo', 0), ('geldig', 0), ('tto', 0), ('Studies', 0), ('мер', 0), ('nou', 0)]"
layer11,"[('...]', 2), ('imo', 1), ('Rein', 0), ('DI', 0), ('Heart', 0), ('leur', 0), ('fib', 0), ('ola', 0), ('incl', 0), ('Song', 0)]","[('Zo', 0), ('tto', 0), ('Rein', 0), ('trailing', 0), ('ty', 0), ('Object', 0), ('iful', 0), ('tie', 0), (';;;;', 0), ('nou', 0)]","[('Vienna', 0), ('Thom', 0), ('brut', 0), ('effort', 0), ('pp', 0), ('grâce', 0), ('adors', 0), ('abl', 0), ('Gab', 0), ('hein', 0)]","[('dear', 1), ('effort', 1), ('irc', 0), ('tra', 0), ('Zo', 0), ('Lev', 0), ('TF', 0), ('Hot', 0), ('playing', 0), ('inger', 0)]"
layer12,"[('utsch', 0), ('block', 0), ('Done', 0), ('med', 0), ('Done', 0), ('proced', 0), ('oud', 0), ('(/', 0), ('Med', 0), ('tools', 0)]","[('effort', 0), ('tra', 0), ('dear', 0), ('retained', 0), ('Rein', 0), ('playing', 0), ('ppo', 0), ('Hot', 0), ('irc', 0), ('Lev', 0)]","[('ън', 2), ('ouvelle', 1), ('sequence', 1), ('dut', 0), ('�', 0), ('stwo', 0), ('rios', 0), ('Przyp', 0), ('riors', 0), ('quadr', 0)]","[('ън', 4), ('tra', 1), ('юр', 0), ('effort', 0), ('ppo', 0), ('Rein', 0), ('mass', 0), ('pin', 0), ('util', 0), ('retained', 0)]"
layer13,"[('enburg', 2), ('rör', 2), ('Pages', 1), ('itsch', 1), ('uka', 0), ('uther', 0), ('iff', 0), ('sing', 0), ('genomsnitt', 0), ('omial', 0)]","[('ън', 4), ('tra', 1), ('Rein', 0), ('effort', 0), ('</s>', 0), ('юр', 0), ('ppo', 0), ('irre', 0), ('answered', 0), ('прис', 0)]","[('nahm', 4), ('czy', 1), ('qual', 1), ('ALSE', 0), ('нина', 0), ('icki', 0), ('Qual', 0), ('ms', 0), ('tritt', 0), ('ffect', 0)]","[('ън', 1), ('effort', 1), ('юр', 1), ('irre', 1), ('mass', 0), ('answer', 0), ('Object', 0), ('answered', 0), ('Rein', 0), ('tc', 0)]"
layer14,"[('ore', 2), ('endo', 1), ('pl', 1), ('erni', 0), ('isu', 0), ('Pon', 0), ('wrong', 0), ('nu', 0), ('add', 0), ('arr', 0)]","[('irre', 1), ('answer', 1), ('effort', 1), ('mass', 1), ('ън', 1), ('answered', 0), ('Object', 0), ('ace', 0), ('Rein', 0), ('tc', 0)]","[('\u2060', 2), ('aci', 1), ('NE', 1), ('Wa', 1), ('cell', 0), ('ște', 0), ('COVID', 0), ('\u2009', 0), ('dfs', 0), ('ket', 0)]","[('irre', 1), ('tra', 1), ('NE', 1), ('ace', 1), ('tc', 1), ('Object', 0), ('answer', 0), ('effort', 0), ('mass', 0), ('tra', 0)]"
layer15,"[('questions', 3), ('andenburg', 2), ('answer', 1), ('QUEST', 1), ('Question', 1), ('umerate', 0), ('answers', 0), ('pal', 0), ('questions', 0), ('answered', 0)]","[('answer', 4), ('answered', 1), ('irre', 1), ('NE', 1), ('Answer', 0), ('mass', 0), ('ace', 0), ('tra', 0), ('effort', 0), ('tc', 0)]","[('<-', 1), ('ros', 1), ('forall', 1), ('Gros', 1), ('onso', 0), ('Leb', 0), ('ят', 0), ('ont', 0), ('Kong', 0), ('curs', 0)]","[('answer', 6), ('answered', 2), ('Answer', 1), ('Answer', 1), ('irre', 1), ('questions', 0), ('right', 0), ('NE', 0), ('answering', 0), ('ace', 0)]"
