layer8,"[('Wol', 2), ('➖', 2), ('impr', 0), ('iore', 0), ('ova', 0), ('phia', 0), ('Bes', 0), ('Ban', 0), ('decom', 0), ('Wikipédia', 0)]","[('ほ', 1), ('odb', 1), ('Java', 0), ('añ', 0), ('sup', 0), ('bru', 0), ('anha', 0), ('Point', 0), ('JVM', 0), ('Visual', 0)]","[('ij', 1), ('Sto', 0), ('BUG', 0), ('ensor', 0), ('doll', 0), ('мат', 0), ('ali', 0), ('�', 0), ('sto', 0), ('airs', 0)]","[('odb', 1), ('Point', 0), ('anha', 0), ('añ', 0), ('Media', 0), ('irregular', 0), ('onces', 0), ('JVM', 0), ('sup', 0), ('зер', 0)]"
layer9,"[('vu', 1), ('__', 1), ('hn', 1), ('ord', 0), ('answer', 0), ('Harvard', 0), ('ğ', 0), ('Tennis', 0), ('ряд', 0), ('arina', 0)]","[('Java', 0), ('añ', 0), ('Point', 0), ('odb', 0), ('fm', 0), ('irregular', 0), ('onces', 0), ('Common', 0), ('сле', 0), ('_(', 0)]","[('PO', 7), ('Jas', 1), ('ferrer', 1), ('Interceptor', 0), ('weit', 0), ('uid', 0), ('ăr', 0), ('macht', 0), ('dét', 0), ('werk', 0)]","[('ű', 1), ('fm', 0), ('ora', 0), ('сле', 0), ('bru', 0), ('tw', 0), ('icher', 0), ('dw', 0), ('JVM', 0), ('onces', 0)]"
layer10,"[('ikan', 2), ('Wikipédia', 1), ('sí', 1), ('щение', 0), ('vare', 0), ('ру', 0), ('generalized', 0), ('₉', 0), ('Bedeut', 0), ('stellen', 0)]","[('ű', 1), ('Java', 0), ('ズ', 0), ('bru', 0), ('сле', 0), ('ora', 0), ('mér', 0), ('añ', 0), ('scribe', 0), ('tra', 0)]","[('ty', 1), ('tog', 1), ('aso', 1), ('together', 0), ('halb', 0), ('ogo', 0), ('done', 0), ('ös', 0), ('VALID', 0), ('tit', 0)]","[('tra', 0), ('Studies', 0), ('ズ', 0), ('ふ', 0), ('cart', 0), ('ownik', 0), ('halten', 0), ('Einzeln', 0), ('❯', 0), ('esterni', 0)]"
layer11,"[('imo', 3), ('...]', 1), ('favor', 0), ('�', 0), ('hlen', 0), ('.`', 0), ('answer', 0), ('Ke', 0), ('anchor', 0), ('Pont', 0)]","[('Einzeln', 0), ('ズ', 0), ('Hinweis', 0), ('LI', 0), ('Ins', 0), ('tie', 0), ('esterni', 0), ('bru', 0), ('mark', 0), ('Tir', 0)]","[('Thom', 1), ('Interval', 1), ('得', 1), ('kr', 0), ('grâce', 0), ('January', 0), ('exist', 0), ('irat', 0), ('Afr', 0), ('intervals', 0)]","[('Jorge', 0), ('Drag', 0), ('xl', 0), ('lang', 0), ('Lev', 0), ('Associ', 0), ('tra', 0), ('mano', 0), ('halten', 0), ('❯', 0)]"
layer12,"[('lingen', 0), ('Rodríguez', 0), ('Rein', 0), ('кор', 0), ('학', 0), ('(/', 0), ('med', 0), ('Pass', 0), ('rein', 0), ('ên', 0)]","[('Jorge', 0), ('tra', 0), ('lang', 0), ('Lev', 0), ('wire', 0), ('abl', 0), ('añ', 0), ('mano', 0), ('Drag', 0), ('Rein', 0)]","[('ools', 0), ('Fu', 0), ('dut', 0), ('rl', 0), ('opy', 0), ('otr', 0), ('urm', 0), ('rico', 0), ('过', 0), ('面', 0)]","[('ън', 1), ('ez', 0), ('Lev', 0), ('Jorge', 0), ('mp', 0), ('tra', 0), ('юр', 0), ('xl', 0), ('uns', 0), ('Rein', 0)]"
layer13,"[('rör', 3), ('holm', 1), ('gebaut', 0), ('quot', 0), ('aily', 0), ('Pages', 0), ('enburg', 0), ('esar', 0), ('Betrieb', 0), ('zh', 0)]","[('ън', 1), ('León', 0), ('answered', 0), ('answer', 0), ('Rein', 0), (';;;;', 0), ('mp', 0), ('xl', 0), ('rl', 0), ('mass', 0)]","[('qual', 1), ('lik', 1), ('statement', 0), ('nea', 0), ('minister', 0), ('este', 0), ('Prin', 0), ('Qual', 0), ('anas', 0), ('Peter', 0)]","[('mp', 2), ('answer', 1), ('ън', 0), ('mass', 0), ('answered', 0), ('NE', 0), ('Heart', 0), ('irre', 0), ('Wass', 0), ('effort', 0)]"
layer14,"[('isu', 4), ('cios', 1), ('endo', 1), ('laus', 0), ('each', 0), ('da', 0), ('anson', 0), ('ourn', 0), ('uso', 0), ('measure', 0)]","[('answer', 2), ('mp', 1), ('irre', 1), ('answered', 0), ('mass', 0), ('ън', 0), ('NE', 0), ('Heart', 0), ('answering', 0), ('Wass', 0)]","[('COVID', 3), ('NE', 1), ('Wa', 1), ('�', 1), ('\u200b', 1), ('NE', 1), ('side', 1), ('Ris', 1), ('dfs', 0), ('oly', 0)]","[('NE', 6), ('answer', 1), ('tra', 1), ('NE', 1), ('irre', 0), ('oli', 0), ('mp', 0), ('answered', 0), ('answering', 0), ('uns', 0)]"
layer15,"[('andenburg', 8), ('QUEST', 4), ('answer', 4), ('questions', 2), ('answers', 2), ('Question', 1), ('Answer', 1), ('umerate', 0), ('answered', 0), ('questions', 0)]","[('answer', 8), ('NE', 2), ('answered', 2), ('answering', 1), ('Answer', 1), ('Answer', 0), ('tra', 0), ('mass', 0), ('NE', 0), ('olis', 0)]","[('kin', 5), ('Gros', 3), ('rvm', 1), ('forall', 1), ('PD', 0), ('Leb', 0), ('Хронологија', 0), ('<-', 0), ('gs', 0), ('pil', 0)]","[('answer', 7), ('answered', 2), ('Answer', 1), ('Answer', 1), ('answering', 1), ('NE', 1), ('right', 1), ('Wass', 1), ('Leb', 0), ('questions', 0)]"
layer16,"[('Answer', 12), ('Answer', 10), ('answer', 4), ('answer', 2), ('Hinweis', 2), ('answered', 1), ('answers', 1), ('swers', 1), ('Beruf', 0), ('ugust', 0)]","[('answer', 25), ('Answer', 8), ('Answer', 7), ('answered', 6), ('answering', 2), ('answers', 1), ('questions', 0), ('answer', 0), ('NE', 0), ('right', 0)]","[('which', 6), ('virti', 2), ('which', 1), ('‹', 0), ('uesto', 0), ('vain', 0), ('Roberts', 0), ('naz', 0), ('CHAP', 0), ('hart', 0)]","[('answer', 45), ('answered', 14), ('Answer', 6), ('answering', 4), ('Answer', 4), ('answer', 1), ('answers', 0), ('NE', 0), ('Wass', 0), ('mp', 0)]"
layer17,"[('--', 30), ('–', 8), ('neg', 1), ('--""', 1), ('—', 0), ('Py', 0), ('–', 0), ('пр', 0), ('--', 0), ('py', 0)]","[('answer', 43), ('answered', 11), ('Answer', 8), ('answering', 5), ('Answer', 4), ('answer', 2), ('answers', 0), ('Wass', 0), ('questions', 0), ('icher', 0)]","[('题', 1), ('blank', 1), ('vd', 0), ('ask', 0), ('Buff', 0), ('VD', 0), ('exam', 0), ('voc', 0), ('Asp', 0), ('uru', 0)]","[('answer', 54), ('Answer', 9), ('answered', 9), ('answer', 5), ('answering', 4), ('Answer', 4), ('questions', 0), ('answers', 0), ('Ans', 0), ('blank', 0)]"
layer18,"[('haupt', 1), ('none', 1), ('zia', 0), ('GN', 0), ('yar', 0), ('pla', 0), ('advers', 0), ('uba', 0), ('itaire', 0), ('punt', 0)]","[('answer', 65), ('Answer', 8), ('answered', 6), ('answer', 5), ('Answer', 3), ('answering', 3), ('answers', 0), ('questions', 0), ('题', 0), ('Ans', 0)]","[('wick', 15), ('bury', 1), ('wid', 0), ('schap', 0), ('wid', 0), ('acci', 0), ('비', 0), ('gest', 0), ('ado', 0), ('div', 0)]","[('answer', 69), ('answered', 6), ('Answer', 5), ('answer', 4), ('Answer', 3), ('answering', 2), ('answers', 1), ('questions', 0), ('题', 0), ('swers', 0)]"
layer19,"[('which', 5), ('Which', 3), ('ogli', 2), ('gate', 1), ('equal', 0), ('\n', 0), ('onneur', 0), ('esso', 0), ('</s>', 0), ('gates', 0)]","[('answer', 69), ('answer', 8), ('answered', 6), ('Answer', 4), ('answering', 1), ('Answer', 1), ('answers', 1), ('Which', 0), ('penas', 0), ('</s>', 0)]","[('ifer', 0), ('Category', 0), ('из', 0), ('Hall', 0), ('aring', 0), ('ording', 0), ('iből', 0), ('шу', 0), ('Techn', 0), ('technical', 0)]","[('answer', 70), ('answered', 6), ('answer', 5), ('Answer', 4), ('answering', 2), ('Answer', 1), ('answers', 0), ('Which', 0), ('nav', 0), ('ans', 0)]"
layer20,"[('per', 93), ('Per', 5), ('Per', 0), ('per', 0), ('PER', 0), ('perp', 0), ('Perry', 0), ('perf', 0), ('ettings', 0), ('⊥', 0)]","[('answer', 71), ('answered', 5), ('answer', 5), ('Answer', 4), ('answering', 1), ('Answer', 1), ('answers', 1), ('Which', 0), ('right', 0), ('nav', 0)]","[('Ű', 3), ('arc', 2), ('ved', 1), ('房', 1), ('uo', 0), ('ven', 0), ('andom', 0), ('ouw', 0), ('ionic', 0), ('èse', 0)]","[('answer', 45), ('answer', 6), ('answered', 3), ('answering', 2), ('Answer', 2), ('answers', 1), ('Which', 1), ('Answer', 1), ('nav', 0), ('choice', 0)]"
layer21,"[('entry', 45), ('entry', 18), ('Entry', 18), ('Entry', 5), ('entries', 2), ('entr', 0), ('bero', 0), ('entries', 0), ('gray', 0), ('iks', 0)]","[('answer', 50), ('answer', 8), ('Answer', 5), ('answered', 4), ('answering', 3), ('Answer', 2), ('answers', 1), ('Which', 0), ('Ans', 0), ('nofollow', 0)]","[('A', 51), ('A', 1), ('esc', 0), ('elin', 0), ('mv', 0), ('pad', 0), ('AB', 0), ('Pad', 0), ('sv', 0), ('reign', 0)]","[('answer', 5), ('Which', 2), ('answer', 2), ('▸', 1), ('A', 1), ('Answer', 1), ('penas', 0), ('</s>', 0), ('answered', 0), ('answering', 0)]"
layer22,"[('##', 99), ('##', 0), ('####', 0), ('#', 0), ('#,', 0), ('#', 0), ('/#', 0), ('♯', 0), ('#(', 0), ('###', 0)]","[('answer', 4), ('A', 3), ('Which', 3), ('penas', 2), ('answer', 1), ('Answer', 1), ('▸', 1), ('##', 1), ('❯', 1), ('#', 0)]","[('inition', 1), ('textt', 1), ('iellement', 1), ('Till', 0), ('atus', 0), ('enska', 0), ('vess', 0), ('Bé', 0), ('talet', 0), ('orsz', 0)]","[('Which', 6), ('penas', 6), ('A', 2), ('❯', 2), ('answer', 1), ('▸', 1), ('##', 0), ('which', 0), ('answer', 0), ('选', 0)]"
layer23,"[('sight', 1), ('Fre', 1), ('cel', 1), ('freedom', 0), ('freely', 0), ('муж', 0), ('sdk', 0), ('plane', 0), ('Gordon', 0), ('orde', 0)]","[('penas', 6), ('Which', 4), ('❯', 4), ('A', 3), ('answer', 0), ('▸', 0), ('uria', 0), ('which', 0), ('##', 0), ('answer', 0)]","[('хан', 2), ('qu', 1), ('fon', 0), ('onie', 0), ('ře', 0), ('enze', 0), ('añ', 0), ('Handle', 0), ('aver', 0), ('lette', 0)]","[('penas', 14), ('❯', 6), ('Which', 4), ('A', 1), ('uria', 0), ('which', 0), ('answer', 0), ('▸', 0), ('ços', 0), ('а', 0)]"
layer24,"[('option', 34), ('Option', 10), ('hom', 10), ('Hom', 7), ('Free', 5), ('Option', 5), ('free', 3), ('Free', 2), ('option', 1), ('Hom', 1)]","[('❯', 6), ('penas', 6), ('Which', 4), ('A', 1), ('answer', 1), ('option', 1), ('which', 0), ('Answer', 0), ('choice', 0), ('answer', 0)]","[('rano', 1), ('гли', 1), ('aar', 1), ('agens', 1), ('zs', 0), ('mark', 0), ('mur', 0), ('CTYPE', 0), ('xc', 0), ('iels', 0)]","[('❯', 7), ('penas', 4), ('Which', 4), ('A', 2), ('option', 1), ('answer', 0), ('nofollow', 0), ('which', 0), ('Answer', 0), ('answer', 0)]"
layer25,"[('--', 94), ('--', 0), ('product', 0), ('—', 0), ('B', 0), ('---', 0), ('Bat', 0), ('』', 0), ('lit', 0), ('products', 0)]","[('❯', 8), ('Which', 8), ('penas', 3), ('A', 2), ('which', 1), ('answer', 1), ('option', 0), ('Answer', 0), ('answer', 0), ('choice', 0)]","[('C', 56), ('B', 13), ('C', 13), ('B', 0), ('D', 0), ('BC', 0), ('jal', 0), ('D', 0), ('A', 0), ('E', 0)]","[('A', 15), ('❯', 3), ('Which', 2), ('answer', 1), ('A', 1), ('а', 1), ('option', 1), ('penas', 1), ('choice', 0), ('Answer', 0)]"
layer26,"[('industry', 39), ('firm', 22), ('perfectly', 5), ('market', 3), ('fir', 3), ('free', 2), ('perfect', 1), ('Company', 1), ('Fir', 1), ('company', 1)]","[('A', 24), ('answer', 1), ('Which', 1), ('B', 1), ('C', 1), ('❯', 1), ('A', 1), ('option', 1), ('choice', 0), ('penas', 0)]","[('ahlen', 2), ('maste', 2), ('стову', 1), ('urst', 1), ('etten', 0), ('管', 0), ('ye', 0), ('ди', 0), ('amps', 0), ('#', 0)]","[('A', 26), ('❯', 2), ('A', 2), ('option', 1), ('choice', 1), ('answer', 1), ('C', 1), ('Which', 1), ('B', 0), ('penas', 0)]"
layer27,"[('None', 41), ('none', 18), ('None', 17), ('none', 7), ('Which', 6), ('which', 2), ('which', 1), ('laquelle', 0), ('lequel', 0), ('}}%', 0)]","[('A', 14), ('Which', 5), ('❯', 3), ('which', 1), ('A', 1), ('option', 1), ('choice', 1), ('\n', 0), ('answer', 0), ('C', 0)]","[('Originals', 9), ('original', 7), ('orig', 3), ('orig', 2), ('Original', 2), ('original', 1), ('  ', 1), ('ori', 1), ('lad', 0), ('Original', 0)]","[('Which', 4), ('A', 4), ('❯', 3), ('\n', 1), ('A', 1), ('which', 1), ('option', 1), ('choice', 1), ('▸', 1), ('C', 0)]"
layer28,"[('D', 96), ('B', 1), ('C', 1), ('Free', 0), ('Д', 0), ('A', 0), ('C', 0), ('Free', 0), ('D', 0), ('CB', 0)]","[('D', 26), ('A', 19), ('C', 17), ('B', 15), ('A', 2), ('Which', 2), ('❯', 0), ('C', 0), ('Free', 0), ('Free', 0)]","[('option', 26), ('option', 14), ('Option', 10), ('options', 9), ('Option', 5), ('OPT', 5), ('options', 3), ('B', 3), ('a', 0), ('-', 0)]","[('C', 36), ('A', 20), ('A', 4), ('option', 4), ('Which', 2), ('B', 2), ('C', 2), ('D', 2), ('B', 2), ('❯', 1)]"
layer29,"[('which', 96), ('which', 2), ('Which', 1), ('cuales', 0), ('laquelle', 0), ('cui', 0), ('quale', 0), ('кото', 0), ('lequel', 0), ('free', 0)]","[('Which', 51), ('which', 15), ('C', 8), ('A', 4), ('which', 1), ('option', 1), ('A', 1), ('B', 1), ('C', 0), ('Free', 0)]","[('que', 55), ('qual', 23), ('Wh', 14), ('wh', 5), ('>', 0), ('Wh', 0), ('Whit', 0), ('qual', 0), ('que', 0), ('Qual', 0)]","[('A', 22), ('Wh', 12), ('A', 10), ('B', 7), ('Which', 6), ('C', 6), ('C', 3), ('which', 2), ('D', 2), ('\n', 2)]"
layer30,"[('D', 19), ('_', 9), ('D', 8), ('A', 7), ('________', 3), ('____', 1), ('___', 0), ('________________', 0), ('C', 0), ('خ', 0)]","[('A', 22), ('A', 12), ('Wh', 10), ('C', 8), ('Which', 8), ('B', 7), ('D', 5), ('C', 4), ('\n', 2), ('D', 1)]","[('»', 46), ('»', 27), ('', 8), ('\n', 2), ('-', 1), ('V', 1), ('--', 1), ('as', 0), (',', 0), ('-->', 0)]","[('A', 22), ('\n', 16), ('B', 12), ('A', 9), ('D', 6), ('C', 5), ('C', 5), ('Wh', 3), ('D', 2), ('B', 2)]"
layer31,"[('', 98), ('....', 0), ('1', 0), (' ', 0), ('L', 0), ('2', 0), ('M', 0), ('0', 0), ('...', 0), ('G', 0)]","[('\n', 28), ('A', 13), ('B', 11), ('C', 6), ('', 5), ('C', 4), ('A', 3), ('Wh', 3), ('D', 2), ('Which', 1)]","[('[[', 1), ('##', 1), ('Question', 1), ('#', 0), ('Answer', 0), ('{', 0), ('</', 0), ('Read', 0), ('********', 0), ('NOT', 0)]","[('\n', 31), ('>', 8), ('A', 7), ('Wh', 6), ('B', 5), ('C', 5), ('D', 3), ('##', 1), ('', 1), ('(', 1)]"
,,,,
