layer17,"[('rii', 0), ('rev', 0), ('bst', 0), ('Rev', 0), ('icha', 0), ('Dre', 0), ('rev', 0), ('£', 0), ('pta', 0), ('forte', 0)]","[('coli', 23), ('answer', 8), ('answered', 3), ('Answer', 2), ('Maria', 1), ('answers', 1), ('answer', 0), ('Answer', 0), ('unci', 0), ('qu', 0)]","[('Ans', 10), ('iez', 2), ('cted', 1), ('schrift', 1), ('penas', 0), ('alse', 0), ('autorité', 0), ('btn', 0), ('upload', 0), ('atabase', 0)]","[('coli', 7), ('answer', 6), ('answered', 4), ('Answer', 3), ('Maria', 2), ('unci', 1), ('answers', 1), ('Answer', 1), ('answer', 1), ('qu', 1)]"
layer18,"[('Sep', 51), ('Jun', 8), ('·', 7), ('Jan', 4), ('Jan', 2), ('Mar', 2), ('Jul', 1), ('Oct', 1), ('<s>', 1), ('jun', 0)]","[('answer', 7), ('answered', 5), ('Answer', 4), ('coli', 3), ('answers', 3), ('Answer', 2), ('Maria', 2), ('answer', 1), ('qu', 1), ('penas', 1)]","[('éri', 3), ('ks', 2), ('recursive', 1), ('__.', 1), ('ähr', 1), ('None', 0), ('inverse', 0), ('altra', 0), ('gang', 0), ('alta', 0)]","[('coli', 10), ('answer', 3), ('Maria', 2), ('answered', 1), ('Answer', 1), ('penas', 1), ('unci', 1), ('answers', 1), ('Answer', 0), ('answer', 0)]"
layer19,"[('Which', 99), ('which', 0), ('which', 0), ('quale', 0), ('laquelle', 0), ('cuales', 0), ('lequel', 0), ('Wh', 0), ('которых', 0), ('яких', 0)]","[('Which', 16), ('coli', 9), ('answer', 4), ('penas', 1), ('Answer', 1), ('answers', 1), ('answered', 1), ('which', 1), ('Maria', 1), ('Answer', 1)]","[('correct', 28), ('right', 28), ('wrong', 5), ('Right', 1), ('hi', 0), ('Correct', 0), ('right', 0), ('wr', 0), ('ropri', 0), ('proper', 0)]","[('Which', 17), ('answer', 6), ('coli', 3), ('penas', 2), ('Answer', 1), ('Maria', 1), ('which', 1), ('answers', 1), ('Answer', 1), ('answered', 1)]"
layer20,"[('per', 99), ('Per', 0), ('per', 0), ('review', 0), ('Per', 0), ('review', 0), ('correct', 0), ('Review', 0), ('correct', 0), ('Correct', 0)]","[('Which', 15), ('answer', 11), ('Answer', 2), ('answers', 2), ('Answer', 2), ('coli', 2), ('answered', 2), ('answer', 1), ('which', 1), ('Maria', 1)]","[('laces', 3), ('Buffered', 2), ('puis', 1), ('atre', 1), ('aur', 1), ('horn', 0), ('Buffer', 0), ('PP', 0), ('recensement', 0), ('toggle', 0)]","[('Which', 11), ('answer', 7), ('coli', 3), ('penas', 2), ('answers', 2), ('answered', 1), ('Answer', 1), ('answer', 1), ('which', 1), ('Answer', 0)]"
layer21,"[('Character', 48), ('character', 21), ('characteristic', 16), ('Character', 7), ('character', 1), ('characteristics', 1), ('Econom', 1), ('economic', 0), ('charact', 0), ('Indust', 0)]","[('answer', 19), ('Which', 6), ('answers', 5), ('Answer', 3), ('answered', 3), ('answer', 2), ('Answer', 2), ('coli', 2), ('penas', 1), ('qu', 0)]","[('￼', 1), ('odon', 0), ('►', 0), ('shift', 0), ('cart', 0), ('omas', 0), ('entes', 0), ('________', 0), ('❯', 0), ('cart', 0)]","[('Which', 9), ('coli', 3), ('answer', 3), ('›', 1), ('Answer', 1), ('qu', 1), ('penas', 0), ('ا', 0), ('Answer', 0), ('which', 0)]"
layer22,"[('question', 69), ('Question', 7), ('Question', 7), ('competition', 5), ('Compet', 3), ('question', 2), ('compet', 2), ('competed', 0), ('questions', 0), ('Re', 0)]","[('Which', 9), ('answer', 3), ('coli', 2), ('Answer', 1), ('question', 1), ('penas', 1), ('Answer', 0), ('ا', 0), ('Question', 0), ('answer', 0)]","[('illé', 1), ('ordin', 1), ('quelle', 1), ('incie', 0), ('☺', 0), ('któ', 0), ('cerem', 0), ('ASS', 0), ('Ē', 0), ('óp', 0)]","[('Which', 14), ('answer', 3), ('coli', 2), ('penas', 2), ('which', 1), ('qu', 1), ('Answer', 0), ('question', 0), ('quelle', 0), ('›', 0)]"
layer23,"[('&=\\', 20), ('Author', 6), ('Author', 4), ('author', 3), ('ouw', 3), ('Tags', 2), ('author', 1), ('erk', 0), ('post', 0), ('authorization', 0)]","[('Which', 11), ('coli', 3), ('answer', 2), ('penas', 2), ('which', 1), ('qu', 1), ('›', 1), ('Answer', 0), ('question', 0), ('quelle', 0)]","[('koz', 10), ('Sep', 5), ('Oct', 4), ('zvuky', 3), ('rör', 2), ('gabe', 2), ('bezeichneter', 2), ('Oct', 2), ('LENG', 1), ('dzie', 1)]","[('Which', 5), ('coli', 4), ('answer', 3), ('qu', 3), ('penas', 1), ('quelle', 1), ('Answer', 1), ('which', 0), ('Answer', 0), ('answer', 0)]"
layer24,"[('Review', 99), ('review', 0), ('review', 0), ('Re', 0), ('reviews', 0), ('Re', 0), ('Compet', 0), ('Rev', 0), ('Per', 0), ('competition', 0)]","[('Review', 12), ('review', 7), ('Which', 4), ('answer', 3), ('qu', 1), ('Re', 1), ('coli', 1), ('Answer', 1), ('reviews', 1), ('Answer', 1)]","[('ǒ', 3), ('fik', 1), ('fah', 0), ('oce', 0), ('CHAP', 0), ('derr', 0), ('Conf', 0), ('bil', 0), ('adora', 0), ('Fou', 0)]","[('Review', 7), ('Which', 6), ('review', 5), ('answer', 3), ('coli', 2), ('Re', 1), ('Answer', 1), ('Re', 1), ('penas', 1), ('Answer', 1)]"
layer25,"[('\n', 99), ('</s>', 0), ('Which', 0), ('https', 0), ('ioso', 0), ('which', 0), ('¨', 0), ('answer', 0), ('-', 0), ('Pad', 0)]","[('Which', 13), ('answer', 6), ('Review', 3), ('review', 3), ('Re', 1), ('penas', 1), ('Answer', 1), ('which', 1), ('Answer', 1), ('Question', 1)]","[('merk', 4), ('zien', 1), ('ļ', 1), ('emas', 0), ('eken', 0), ('ņ', 0), ('ugel', 0), ('E', 0), ('selves', 0), ('allel', 0)]","[('Review', 6), ('answer', 5), ('Which', 5), ('review', 4), ('coli', 2), ('Re', 1), ('penas', 1), ('Answer', 1), ('Question', 1), ('compet', 1)]"
layer26,"[('perfectly', 71), ('perfect', 28), ('firm', 0), ('fir', 0), ('market', 0), ('Fir', 0), ('fir', 0), ('industry', 0), ('Market', 0), ('market', 0)]","[('answer', 4), ('Review', 4), ('Which', 3), ('review', 2), ('coli', 2), ('correct', 1), ('Re', 1), ('perfectly', 1), ('penas', 0), ('Correct', 0)]","[('#', 7), ('`#', 6), ('Request', 2), ('Gros', 1), ('#', 1), ('ask', 1), ('demand', 1), ('ג', 1), ('request', 0), (':#', 0)]","[('answer', 4), ('Which', 3), ('Review', 2), ('review', 2), ('coli', 1), ('Re', 1), ('perfectly', 1), ('correct', 1), ('perfect', 1), ('compet', 1)]"
layer27,"[('Which', 74), ('\n', 4), ('which', 3), ('which', 2), (',\r', 1), ('laquelle', 0), ('None', 0), ('vous', 0), ('none', 0), ('\r', 0)]","[('Which', 10), ('answer', 3), ('Review', 2), ('review', 1), ('coli', 1), ('which', 1), ('perfectly', 0), ('Wh', 0), ('compet', 0), ('correct', 0)]","[('Cor', 57), ('Cor', 26), ('cor', 2), ('Re', 1), ('cor', 0), ('Re', 0), ('chap', 0), ('Corporation', 0), ('""', 0), ('Gro', 0)]","[('Which', 9), ('answer', 3), ('Re', 3), ('coli', 2), ('Re', 1), ('which', 1), ('perfectly', 1), ('Wh', 1), ('compet', 1), ('perfect', 0)]"
layer28,"[('Free', 86), ('Free', 4), ('Compet', 1), ('Answer', 1), ('Question', 0), ('Answer', 0), ('answer', 0), ('answers', 0), ('question', 0), ('csol', 0)]","[('Which', 13), ('answer', 6), ('Re', 2), ('coli', 2), ('compet', 1), ('question', 1), ('Re', 1), ('Review', 1), ('perfectly', 1), ('perfect', 1)]","[('comp', 30), ('Option', 4), ('options', 4), ('Comp', 4), ('–', 3), ('Options', 3), ('option', 2), ('D', 2), ('comp', 1), ('d', 0)]","[('Which', 12), ('answer', 6), ('Re', 6), ('Re', 2), ('coli', 2), ('which', 1), ('compet', 1), ('Answer', 1), ('Review', 1), ('question', 1)]"
layer29,"[('which', 94), ('Which', 5), ('which', 0), ('laquelle', 0), ('cui', 0), ('quale', 0), ('które', 0), ('кото', 0), ('cuales', 0), ('lequel', 0)]","[('Which', 63), ('which', 16), ('which', 3), ('Re', 2), ('Re', 1), ('answer', 0), ('Review', 0), ('Wh', 0), ('coli', 0), ('compet', 0)]","[('Wh', 59), ('que', 29), ('qual', 7), ('wh', 1), ('wh', 0), ('Whit', 0), ('qu', 0), ('Wh', 0), ('com', 0), ('WH', 0)]","[('Wh', 29), ('Re', 17), ('Which', 9), ('Re', 5), ('which', 3), ('A', 2), ('which', 1), ('Review', 1), ('answer', 1), ('The', 0)]"
layer30,"[('________', 10), ('Which', 5), ('_', 3), ('____', 3), ('خ', 3), ('What', 2), ('keyword', 1), ('________________', 1), ('macro', 1), ('unden', 1)]","[('Wh', 34), ('Which', 19), ('Re', 11), ('A', 3), ('Re', 2), ('which', 1), ('which', 1), ('Review', 0), ('What', 0), ('The', 0)]","[('1', 15), ('E', 6), ('[', 6), ('.', 4), ('2', 4), ('B', 3), ('""', 3), ('(', 3), ('L', 3), (',', 3)]","[('Wh', 37), ('Re', 20), ('A', 15), ('The', 4), ('Ch', 1), ('Which', 1), ('What', 1), ('Per', 1), ('Free', 0), ('1', 0)]"
layer31,"[('-', 91), ('\n', 7), ('–', 0), ('...', 0), ('...', 0), ('2', 0), ('1', 0), ('0', 0), ('3', 0), ('', 0)]","[('Wh', 32), ('Re', 17), ('A', 16), ('The', 5), ('Ch', 2), ('1', 1), ('Per', 1), ('Which', 1), ('\n', 1), ('What', 1)]","[('Question', 0), ('Character', 0), ('Answer', 0), ('Job', 0), ('Excel', 0), ('Choice', 0), ('Introduction', 0), ('Fact', 0), ('Author', 0), ('Subject', 0)]","[('Re', 8), ('Wh', 6), ('A', 6), ('The', 5), ('Question', 3), ('1', 2), ('Per', 2), ('Answer', 1), ('What', 1), ('Ch', 1)]"
Layer,Attention mechanism,Intermediate residual stream,MLP output,Block output
layer0,"[('ímp', 1), ('<s>', 1), ('férences', 1), ('trightarrow', 1), ('Хронологија', 1), ('월', 1), ('Ḩ', 1), ('пута', 0), ('prüng', 0), ('瀬', 0)]","[('ímp', 1), ('férences', 1), ('Ḩ', 1), ('trightarrow', 1), ('월', 0), ('<s>', 0), ('ategory', 0), ('瀬', 0), ('пута', 0), ('Хронологија', 0)]","[('<s>', 7), ('guez', 2), ('archivi', 1), ('férences', 1), ('кипеди', 1), ('씨', 0), ('瀬', 0), ('пута', 0), ('culo', 0), ('omsnitt', 0)]","[('<s>', 4), ('férences', 2), ('ímp', 1), ('瀬', 1), ('trightarrow', 1), ('пута', 1), ('archivi', 0), ('penas', 0), ('gesamt', 0), ('bráz', 0)]"
layer1,"[('refer', 0), ('gouvern', 0), ('éo', 0), ('campe', 0), ('progetti', 0), ('isser', 0), ('références', 0), ('ë', 0), ('gem', 0), ('�', 0)]","[('<s>', 22), ('ategory', 1), ('penas', 1), ('월', 0), ('férences', 0), ('𝓝', 0), ('arget', 0), ('ográfica', 0), ('archivi', 0), ('ǫ', 0)]","[('ovis', 1), ('aris', 1), ('cas', 0), ('Dy', 0), ('penas', 0), ('anim', 0), ('Bibliografía', 0), (']=""', 0), ('bum', 0), ('доступ', 0)]","[('<s>', 16), ('penas', 5), ('ategory', 2), ('guez', 0), ('anim', 0), ('Außer', 0), ('prüng', 0), ('𝓝', 0), ('ultimo', 0), ('atform', 0)]"
layer2,"[('asp', 2), ('ufen', 1), ('ederb', 1), ('方', 0), ('guer', 0), ('estaven', 0), ('bru', 0), ('ью', 0), ('Jahrh', 0), ('adin', 0)]","[('<s>', 11), ('penas', 7), ('ategory', 1), ('guez', 1), ('entferne', 0), ('estaven', 0), ('atform', 0), ('ederb', 0), ('tout', 0), ('Außer', 0)]","[('tap', 1), ('by', 1), ('anter', 0), ('d', 0), ('ure', 0), ('pin', 0), ('om', 0), ('fr', 0), ('oms', 0), ('ire', 0)]","[('penas', 6), ('estaven', 1), ('ederb', 0), ('ategory', 0), ('guez', 0), ('tout', 0), ('ialog', 0), ('<s>', 0), ('anim', 0), ('entferne', 0)]"
layer3,"[('numer', 1), ('Av', 0), ('Außer', 0), ('Autow', 0), ('or', 0), ('olare', 0), ('""*', 0), ('Pick', 0), ('plements', 0), ('дер', 0)]","[('penas', 2), ('estaven', 1), ('Außer', 0), ('ederb', 0), ('guez', 0), ('Gemeins', 0), ('tout', 0), ('atform', 0), ('ufen', 0), ('geh', 0)]","[('♯', 1), ('inale', 0), ('rou', 0), ('Архівовано', 0), ('parenthes', 0), ('kin', 0), (')--(', 0), ('tritt', 0), ('apk', 0), ('familjen', 0)]","[('penas', 7), ('tout', 0), ('Außer', 0), ('entferne', 0), ('ظ', 0), ('jourd', 0), ('nou', 0), ('Kin', 0), ('geh', 0), ('atform', 0)]"
layer4,"[('Beau', 1), ('fte', 0), ('Duc', 0), ('erw', 0), ('zag', 0), ('""[', 0), ('Atlas', 0), ('сь', 0), ('lm', 0), ('Raj', 0)]","[('Beau', 0), ('tout', 0), ('Kin', 0), ('penas', 0), ('éricaine', 0), ('fres', 0), ('thrown', 0), ('Außer', 0), ('pecies', 0), ('werb', 0)]","[('紀', 0), ('alom', 0), ('ule', 0), ('qui', 0), ('abs', 0), ('Alert', 0), ('inger', 0), ('bottom', 0), ('vos', 0), ('bio', 0)]","[('LOB', 1), ('tout', 0), ('lob', 0), ('ظ', 0), ('anter', 0), ('ola', 0), ('fra', 0), ('Bra', 0), ('Kin', 0), ('fres', 0)]"
layer5,"[('Mosk', 0), ('Storia', 0), ('dbo', 0), ('Ej', 0), ('igent', 0), ('alu', 0), ('java', 0), ('uno', 0), ('JAX', 0), ('GND', 0)]","[('tout', 3), ('Kin', 1), ('Bedeut', 0), ('LOB', 0), ('penas', 0), ('forth', 0), ('Bra', 0), ('ого', 0), ('jourd', 0), ('Beau', 0)]","[('ft', 7), ('Ans', 0), ('Magn', 0), ('bek', 0), ('FT', 0), ('root', 0), ('horn', 0), ('laravel', 0), ('rap', 0), ('kin', 0)]","[('Kin', 4), ('Bedeut', 1), ('nim', 0), ('Einzeln', 0), ('Beau', 0), ('bek', 0), ('ظ', 0), ('penas', 0), ('kin', 0), ('tap', 0)]"
layer6,"[('cita', 1), ('oll', 1), ('IIS', 0), ('agn', 0), ('aman', 0), ('om', 0), ('esterni', 0), ('abeth', 0), ('Fiche', 0), ('osta', 0)]","[('Kin', 3), ('Bedeut', 1), ('nim', 0), ('atabase', 0), ('bru', 0), ('Magn', 0), ('Einzeln', 0), ('deg', 0), ('Jahrh', 0), ('bek', 0)]","[('WID', 2), ('acional', 1), ('etro', 1), ('краї', 1), ('othèque', 0), ('glass', 0), ('február', 0), ('április', 0), ('gig', 0), ('január', 0)]","[('penas', 9), ('Einzeln', 1), ('rola', 0), ('Bedeut', 0), ('jourd', 0), ('odb', 0), ('hover', 0), ('tables', 0), ('anter', 0), ('bru', 0)]"
layer7,"[('Gra', 2), ('nyelven', 2), ('äs', 0), ('añ', 0), ('TAC', 0), ('cdn', 0), ('rees', 0), ('Pier', 0), ('Del', 0), ('eso', 0)]","[('penas', 7), ('ago', 2), ('nou', 0), ('font', 0), ('rola', 0), ('cdn', 0), ('TAC', 0), ('anter', 0), ('Font', 0), ('olit', 0)]","[('ordo', 2), ('forg', 1), ('ith', 1), ('hen', 0), ('次', 0), ('iak', 0), ('uj', 0), ('zak', 0), ('dimen', 0), ('igt', 0)]","[('Einzeln', 2), ('nou', 2), ('rola', 1), ('jourd', 1), ('otta', 1), ('Font', 1), ('font', 1), ('ago', 0), ('jak', 0), ('prüfe', 0)]"
layer8,"[('�', 3), ('Bes', 2), ('➖', 1), ('pan', 1), ('emo', 0), ('Ġ', 0), ('ode', 0), ('Lex', 0), ('Cov', 0), ('va', 0)]","[('Einzeln', 3), ('ago', 2), ('font', 1), ('olit', 0), ('otta', 0), ('прис', 0), ('rola', 0), ('nn', 0), ('nou', 0), ('esterni', 0)]","[('inden', 1), ('tro', 0), ('ungen', 0), ('ugen', 0), ('pra', 0), ('Conserv', 0), ('eren', 0), ('nice', 0), ('affen', 0), ('oden', 0)]","[('ago', 1), ('Einzeln', 1), ('otta', 0), ('font', 0), ('onces', 0), ('oll', 0), ('Magn', 0), ('tri', 0), ('igne', 0), ('sub', 0)]"
layer9,"[('eil', 2), ('kop', 2), ('jú', 1), ('enberg', 1), ('fatt', 0), ('cut', 0), ('asp', 0), ('ğ', 0), ('dorf', 0), ('inea', 0)]","[('Einzeln', 2), ('ago', 1), ('Magn', 1), ('xa', 0), ('nou', 0), ('су', 0), ('Freder', 0), ('egin', 0), ('olit', 0), ('прис', 0)]","[('lau', 0), ('asto', 0), ('Mess', 0), ('cra', 0), ('ferrer', 0), ('roe', 0), ('Henry', 0), ('Cha', 0), ('mess', 0), ('oux', 0)]","[('nou', 1), ('hen', 0), ('pairs', 0), ('ответ', 0), ('atform', 0), ('mir', 0), ('oman', 0), ('nn', 0), ('су', 0), ('oll', 0)]"
layer10,"[('ikan', 2), ('Schaus', 1), ('Хронологија', 1), ('Bedeut', 0), ('esterni', 0), ('consulté', 0), ('➖', 0), ('Jahrh', 0), ('Bildern', 0), ('noreferrer', 0)]","[('esterni', 3), ('Einzeln', 1), ('hen', 0), ('Jahrh', 0), ('Rap', 0), ('nou', 0), ('ago', 0), ('Weltkrie', 0), ('gef', 0), ('át', 0)]","[('gar', 2), ('GB', 1), ('gb', 1), ('⅓', 1), ('pse', 0), ('er', 0), ('mem', 0), ('pool', 0), ('terra', 0), ('sp', 0)]","[('Rap', 2), ('nit', 1), ('esterni', 1), ('nou', 1), ('rap', 0), ('touch', 0), ('Weltkrie', 0), ('ups', 0), ('atform', 0), ('ответ', 0)]"
layer11,"[('Unterscheidung', 9), ('...]', 1), ('imo', 1), ('(...', 0), ('ɾ', 0), ('GN', 0), ('Path', 0), ('irc', 0), ('SR', 0), ('zek', 0)]","[('ответ', 1), ('esterni', 1), ('Rap', 0), ('Hinweis', 0), ('nit', 0), ('Weltkrie', 0), ('ups', 0), ('Einzeln', 0), ('Answer', 0), ('nou', 0)]","[('enen', 2), ('↳', 1), ('cyk', 1), ('<s>', 1), ('ederb', 0), ('⊙', 0), ('dust', 0), ('Einzelnach', 0), ('fficiale', 0), ('wald', 0)]","[('<s>', 7), ('esterni', 2), ('Хронологија', 1), ('Rap', 1), ('bru', 0), ('Hinweis', 0), ('answered', 0), ('nit', 0), ('skin', 0), ('nou', 0)]"
layer12,"[('quez', 0), ('actér', 0), ('kilomet', 0), ('rait', 0), ('bank', 0), ('bank', 0), ('alog', 0), ('witz', 0), ('igo', 0), ('kes', 0)]","[('<s>', 12), ('esterni', 2), ('Rap', 0), ('answered', 0), ('Hinweis', 0), ('Хронологија', 0), ('jak', 0), ('Answer', 0), ('bru', 0), ('coli', 0)]","[('dut', 2), ('ië', 1), ('úblic', 1), ('ź', 0), ('Nether', 0), ('ione', 0), ('↔', 0), ('Unit', 0), ('plut', 0), ('Ty', 0)]","[('<s>', 16), ('esterni', 1), ('Hinweis', 0), ('coli', 0), ('gesamt', 0), ('Weltkrie', 0), ('Answer', 0), ('answered', 0), ('jak', 0), ('nit', 0)]"
layer13,"[('burg', 1), ('esen', 0), ('esk', 0), ('uso', 0), ('yr', 0), ('Studien', 0), ('vice', 0), ('eters', 0), ('cloudflare', 0), ('CE', 0)]","[('<s>', 5), ('coli', 1), ('Hinweis', 1), ('esterni', 0), ('Answer', 0), ('符', 0), ('answered', 0), ('ответ', 0), ('gesamt', 0), ('answer', 0)]","[('wig', 1), ('Bei', 0), ('Sky', 0), ('either', 0), ('draw', 0), ('pto', 0), ('Thread', 0), ('swe', 0), ('anja', 0), ('laz', 0)]","[('answered', 3), ('Answer', 2), ('answer', 1), ('<s>', 1), ('coli', 1), ('Answer', 0), ('read', 0), ('partiellement', 0), ('Dan', 0), ('toe', 0)]"
layer14,"[('zn', 1), ('✅', 0), ('Bbb', 0), ('ison', 0), ('lau', 0), ('peri', 0), ('erni', 0), ('mare', 0), ('measure', 0), ('otal', 0)]","[('answer', 7), ('answered', 6), ('Answer', 2), ('answer', 1), ('Answer', 1), ('esterni', 1), ('<s>', 0), ('qu', 0), ('coli', 0), ('read', 0)]","[('Bul', 2), ('Champ', 2), ('pt', 2), ('ci', 1), ('berger', 1), ('astro', 0), ('ne', 0), ('ab', 0), ('Metropol', 0), ('Herm', 0)]","[('answer', 6), ('answered', 4), ('Answer', 2), ('{""', 1), ('answer', 1), ('Answer', 1), ('qu', 0), ('̂', 0), ('Dan', 0), ('toe', 0)]"
layer15,"[('Answer', 8), ('answer', 6), ('answers', 4), ('questions', 2), ('answered', 1), ('QUEST', 1), ('Question', 1), ('question', 1), ('DEX', 1), ('umerate', 0)]","[('answer', 27), ('answered', 12), ('Answer', 5), ('Answer', 4), ('answer', 2), ('answers', 2), ('{""', 1), ('answering', 0), ('qu', 0), ('Maria', 0)]","[('Baker', 1), ('antage', 1), ('wohl', 1), ('nbsp', 0), ('verg', 0), ('nim', 0), ('ứ', 0), ('бин', 0), ('ž', 0), ('views', 0)]","[('answered', 11), ('answer', 8), ('{""', 6), ('Answer', 5), ('answer', 3), ('Answer', 2), ('Maria', 1), ('answers', 0), ('""', 0), ('answering', 0)]"
layer16,"[('рай', 2), ('Rey', 1), ('▼', 1), ('Hinweis', 1), ('rear', 0), ('vil', 0), ('Re', 0), ('Spo', 0), ('Rico', 0), ('Raymond', 0)]","[('answer', 13), ('answered', 11), ('Answer', 11), ('Answer', 5), ('answer', 3), ('Maria', 2), ('{""', 1), ('answers', 1), ('qu', 0), ('mark', 0)]","[('which', 64), ('which', 13), ('Which', 6), ('blank', 0), ('cuales', 0), ('которой', 0), ('которых', 0), ('blank', 0), ('úblic', 0), ('ède', 0)]","[('answer', 31), ('answered', 21), ('Answer', 5), ('answer', 3), ('Answer', 3), ('Maria', 1), ('answers', 0), ('ô', 0), ('mark', 0), ('coli', 0)]"
layer17,"[('icha', 1), ('å', 0), ('conditional', 0), ('tests', 0), ('structure', 0), ('mai', 0), ('inn', 0), ('дат', 0), ('sed', 0), ('£', 0)]","[('answer', 30), ('answered', 22), ('Answer', 4), ('answer', 3), ('Answer', 3), ('Maria', 2), ('answers', 1), ('ô', 0), ('answering', 0), ('mark', 0)]","[('prü', 0), ('候', 0), ('Hint', 0), ('tegr', 0), ('candidates', 0), ('exam', 0), ('candidate', 0), ('Bedeut', 0), ('чем', 0), ('quelle', 0)]","[('answer', 34), ('answered', 17), ('answer', 5), ('Answer', 5), ('Answer', 4), ('Maria', 3), ('answers', 1), ('answering', 0), ('Which', 0), ('mark', 0)]"
layer18,"[('Sep', 34), ('Jun', 8), ('·', 6), ('Jan', 1), ('❯', 1), ('Jan', 1), ('Nov', 1), ('¶', 0), ('nbsp', 0), ('unya', 0)]","[('answer', 25), ('answered', 18), ('answer', 6), ('Answer', 5), ('Answer', 4), ('Maria', 3), ('answers', 2), ('penas', 0), ('Which', 0), ('qu', 0)]","[('ks', 4), ('CN', 1), ('altra', 0), ('«', 0), ('de', 0), ('éri', 0), ('Col', 0), ('gest', 0), ('представ', 0), ('cus', 0)]","[('answer', 25), ('answered', 13), ('answer', 11), ('Answer', 2), ('Answer', 2), ('answers', 2), ('Maria', 1), ('penas', 1), ('coli', 0), ('{""', 0)]"
layer19,"[('Which', 98), ('which', 1), ('which', 0), ('cuales', 0), ('laquelle', 0), ('quale', 0), ('lequel', 0), ('Wh', 0), ('яких', 0), ('которых', 0)]","[('Which', 50), ('answer', 13), ('answer', 5), ('answered', 4), ('which', 2), ('answers', 1), ('Answer', 1), ('penas', 1), ('which', 1), ('Answer', 0)]","[('correct', 50), ('right', 21), ('right', 2), ('wrong', 1), ('correct', 1), ('correctly', 0), ('incorrect', 0), ('Correct', 0), ('Right', 0), ('Duration', 0)]","[('Which', 41), ('answer', 16), ('answer', 8), ('answered', 3), ('which', 1), ('penas', 1), ('Answer', 1), ('wrong', 1), ('which', 0), ('answers', 0)]"
layer20,"[('review', 90), ('review', 8), ('Review', 1), ('reviews', 0), ('rev', 0), ('rev', 0), ('check', 0), ('Re', 0), ('recens', 0), ('checked', 0)]","[('Which', 29), ('answer', 27), ('answer', 8), ('answered', 4), ('Answer', 2), ('penas', 1), ('which', 1), ('wrong', 1), ('Answer', 1), ('answers', 0)]","[('horn', 1), ('recensement', 1), ('ante', 0), ('wicklung', 0), ('MR', 0), ('odot', 0), ('ved', 0), ('MR', 0), ('vek', 0), ('curves', 0)]","[('Which', 25), ('answer', 19), ('answer', 7), ('answered', 4), ('penas', 4), ('wrong', 1), ('which', 1), ('answers', 1), ('Answer', 0), ('{""', 0)]"
layer21,"[('Indust', 21), ('element', 17), ('indust', 11), ('Elements', 7), ('Element', 7), ('industry', 6), ('elements', 3), ('element', 2), ('Answer', 2), ('Element', 2)]","[('answer', 37), ('answer', 12), ('Which', 11), ('answered', 7), ('penas', 2), ('Answer', 2), ('answers', 2), ('Answer', 1), ('answering', 0), ('which', 0)]","[('थ', 1), ('oem', 0), ('cí', 0), ('esia', 0), ('weis', 0), ('datab', 0), ('￼', 0), ('ョ', 0), ('chez', 0), ('ächst', 0)]","[('Which', 23), ('answer', 5), ('penas', 3), ('answer', 2), ('quelle', 1), ('which', 1), ('answered', 1), ('Wh', 1), ('which', 1), ('{""', 0)]"
layer22,"[('question', 88), ('Question', 5), ('question', 3), ('Question', 2), ('questions', 0), ('questions', 0), ('Re', 0), ('QUEST', 0), ('Re', 0), ('вопро', 0)]","[('Which', 19), ('answer', 6), ('question', 3), ('answer', 3), ('penas', 2), ('Question', 2), ('which', 1), ('answered', 1), ('Wh', 1), ('quelle', 1)]","[('which', 76), ('which', 5), ('Which', 0), ('któ', 0), ('edes', 0), ('kem', 0), ('ответ', 0), ('olis', 0), ('Wass', 0), ('eurs', 0)]","[('Which', 39), ('which', 6), ('penas', 4), ('which', 3), ('answer', 2), ('question', 1), ('answer', 1), ('Wh', 1), ('quelle', 1), ('Question', 1)]"
layer23,"[('Author', 12), ('Author', 7), ('author', 4), ('post', 2), ('SK', 2), ('ouw', 1), ('author', 1), ('fen', 1), ('authorization', 0), ('autore', 0)]","[('Which', 26), ('penas', 5), ('which', 4), ('answer', 2), ('which', 2), ('answer', 1), ('Wh', 1), ('question', 1), ('Question', 0), ('quelle', 0)]","[('brie', 9), ('ei', 1), ('koz', 1), ('asks', 1), ('TB', 0), ('nius', 0), ('ask', 0), ('gate', 0), ('refix', 0), ('leben', 0)]","[('Which', 15), ('penas', 5), ('answer', 3), ('which', 2), ('answer', 2), ('which', 1), ('Wh', 1), ('quelle', 1), ('Question', 0), ('question', 0)]"
layer24,"[('Review', 99), ('review', 0), ('review', 0), ('reviews', 0), ('Re', 0), ('Re', 0), ('Rev', 0), ('Compet', 0), ('recom', 0), ('recens', 0)]","[('Review', 76), ('review', 16), ('Re', 1), ('review', 1), ('Which', 0), ('Re', 0), ('reviews', 0), ('answer', 0), ('Question', 0), ('penas', 0)]","[('fik', 3), ('док', 2), ('aa', 1), ('icos', 1), ('(?', 1), ('ѐ', 1), ('px', 1), ('fern', 0), ('œuv', 0), ('disse', 0)]","[('Review', 71), ('review', 16), ('Re', 2), ('Which', 1), ('review', 1), ('Re', 0), ('reviews', 0), ('answer', 0), ('which', 0), ('Wh', 0)]"
