layer17,"[('neg', 1), ('py', 1), ('_', 1), ('burn', 0), ('burning', 0), ('Py', 0), ('prep', 0), ('-', 0), ('test', 0), ('fabric', 0)]","[('answer', 42), ('answered', 24), ('Answer', 4), ('answer', 4), ('Answer', 3), ('answering', 2), ('answers', 1), ('questions', 0), ('Question', 0), ('question', 0)]","[('typen', 2), ('nero', 1), ('zet', 1), ('Ans', 1), ('exam', 1), ('Buff', 0), ('ษ', 0), ('віт', 0), ('题', 0), ('vd', 0)]","[('answer', 55), ('answered', 16), ('answer', 6), ('Answer', 6), ('Answer', 5), ('answering', 1), ('answers', 1), ('questions', 0), ('question', 0), ('Question', 0)]"
layer18,"[('uba', 1), ('제', 1), ('pla', 0), ('tan', 0), ('zat', 0), ('pf', 0), ('bibli', 0), ('haupt', 0), ('Gegen', 0), ('tang', 0)]","[('answer', 67), ('answered', 11), ('answer', 6), ('Answer', 3), ('Answer', 3), ('answers', 1), ('answering', 0), ('questions', 0), ('Question', 0), ('question', 0)]","[('ado', 2), ('gest', 2), ('ufe', 1), ('wick', 0), ('ign', 0), ('Censo', 0), ('(/', 0), ('dor', 0), ('me', 0), ('zas', 0)]","[('answer', 69), ('answered', 10), ('answer', 7), ('Answer', 3), ('Answer', 3), ('answers', 1), ('answering', 0), ('questions', 0), ('penas', 0), ('question', 0)]"
layer19,"[('Which', 92), ('which', 6), ('which', 0), ('cui', 0), ('laquelle', 0), ('cuales', 0), ('mely', 0), ('яких', 0), ('quale', 0), ('которых', 0)]","[('answer', 68), ('answer', 9), ('answered', 7), ('Which', 3), ('Answer', 2), ('answers', 1), ('Answer', 1), ('answering', 0), ('which', 0), ('</s>', 0)]","[('зада', 0), ('ier', 0), ('speech', 0), ('шу', 0), ('sen', 0), ('zas', 0), ('➖', 0), ('色', 0), ('medium', 0), ('Done', 0)]","[('answer', 57), ('Which', 11), ('answered', 7), ('answer', 7), ('Answer', 2), ('answers', 1), ('which', 1), ('Answer', 0), ('answering', 0), ('</s>', 0)]"
layer20,"[('per', 99), ('Per', 0), ('per', 0), ('Per', 0), ('PER', 0), ('perp', 0), ('Perry', 0), ('perf', 0), ('Pero', 0), ('Peru', 0)]","[('answer', 64), ('Which', 7), ('answered', 6), ('answer', 6), ('Answer', 2), ('answers', 1), ('Answer', 1), ('which', 0), ('answering', 0), ('</s>', 0)]","[('ved', 4), ('ionic', 1), ('uo', 0), ('arc', 0), ('irl', 0), ('房', 0), ('emu', 0), ('conc', 0), ('ijk', 0), ('irection', 0)]","[('answer', 47), ('Which', 9), ('answer', 9), ('answered', 7), ('answers', 2), ('Answer', 1), ('which', 1), ('Answer', 0), ('answering', 0), ('</s>', 0)]"
layer21,"[('entry', 26), ('Entry', 23), ('entry', 23), ('Entry', 3), ('Answer', 3), ('entries', 1), ('選', 1), ('Option', 0), ('Option', 0), ('Answer', 0)]","[('answer', 58), ('answer', 12), ('answered', 8), ('Answer', 3), ('Which', 2), ('answers', 2), ('Answer', 1), ('answering', 1), ('penas', 0), ('which', 0)]","[('simultane', 0), ('￼', 0), ('Technology', 0), ('arna', 0), ('(', 0), ('""', 0), ('mos', 0), ('concurrent', 0), ('azar', 0), ('sequ', 0)]","[('Which', 19), ('answer', 14), ('answer', 6), ('answered', 3), ('which', 2), ('Answer', 1), ('penas', 1), ('Answer', 1), ('</s>', 1), ('which', 0)]"
layer22,"[('##', 99), ('##', 0), ('####', 0), ('#', 0), ('#,', 0), ('#', 0), ('/#', 0), ('%.', 0), ('ween', 0), ('""#', 0)]","[('Which', 22), ('answer', 15), ('answer', 5), ('answered', 2), ('penas', 2), ('which', 2), ('Answer', 1), ('Answer', 1), ('which', 0), ('</s>', 0)]","[('which', 13), ('któ', 2), ('❯', 0), ('Which', 0), ('bow', 0), ('Hinter', 0), ('sock', 0), ('pe', 0), ('pyg', 0), ('conc', 0)]","[('Which', 44), ('which', 7), ('answer', 6), ('penas', 4), ('answer', 2), ('answered', 1), ('which', 1), ('Answer', 0), ('Wh', 0), ('Answer', 0)]"
layer23,"[('Author', 6), ('Author', 2), ('yci', 1), ('authorization', 1), ('ouw', 1), ('sight', 1), ('favour', 0), ('demselben', 0), ('author', 0), ('esk', 0)]","[('Which', 31), ('which', 7), ('penas', 6), ('answer', 6), ('answer', 2), ('answered', 1), ('Answer', 1), ('which', 0), ('Answer', 0), ('uria', 0)]","[('brie', 4), ('enze', 3), ('onie', 2), ('zien', 2), ('fon', 1), ('qu', 1), ('roe', 1), ('berga', 1), ('quelle', 0), ('bezeichneter', 0)]","[('Which', 16), ('penas', 12), ('answer', 5), ('which', 3), ('answer', 3), ('Answer', 1), ('answered', 1), ('which', 0), ('Answer', 0), ('uria', 0)]"
layer24,"[('Review', 81), ('review', 8), ('hom', 4), ('review', 1), ('reviews', 0), ('free', 0), ('Hom', 0), ('Free', 0), ('Free', 0), ('hom', 0)]","[('Which', 14), ('penas', 6), ('answer', 5), ('which', 3), ('answer', 2), ('Answer', 2), ('free', 1), ('answered', 0), ('Answer', 0), ('which', 0)]","[('dart', 1), ('mark', 0), ('fah', 0), ('xc', 0), ('Ps', 0), ('xs', 0), ('xa', 0), ('zs', 0), ('Verd', 0), ('bro', 0)]","[('Which', 15), ('penas', 5), ('which', 4), ('answer', 3), ('answer', 2), ('Answer', 1), ('which', 0), ('free', 0), ('❯', 0), ('option', 0)]"
layer25,"[('-', 45), ('B', 3), ('product', 1), ('』', 1), ('products', 0), ('cue', 0), ('""""', 0), ('dear', 0), ('Bat', 0), ('QUEST', 0)]","[('Which', 25), ('which', 6), ('penas', 5), ('answer', 4), ('answer', 1), ('Answer', 0), ('which', 0), ('❯', 0), ('free', 0), ('Wh', 0)]","[('C', 4), ('lus', 1), ('D', 0), ('B', 0), ('jal', 0), ('C', 0), ('aglia', 0), ('rick', 0), ('just', 0), ('stad', 0)]","[('answer', 8), ('Which', 4), ('answer', 3), ('penas', 2), ('Answer', 1), ('answered', 1), ('A', 1), ('which', 1), ('free', 0), ('Wh', 0)]"
layer26,"[('perfectly', 58), ('perfect', 39), ('industry', 0), ('firm', 0), ('market', 0), ('free', 0), ('Fir', 0), ('fir', 0), ('Company', 0), ('company', 0)]","[('answer', 6), ('free', 3), ('Which', 3), ('answer', 2), ('option', 2), ('A', 1), ('perfectly', 1), ('penas', 1), ('perfect', 1), ('correct', 1)]","[('#', 35), ('#', 1), ('#,', 0), ('za', 0), ('este', 0), ('###', 0), ('#{', 0), ('aben', 0), ('ahlen', 0), ('管', 0)]","[('answer', 5), ('A', 3), ('Which', 2), ('free', 2), ('penas', 1), ('option', 1), ('perfect', 1), ('answer', 1), ('perfectly', 1), ('correct', 1)]"
layer27,"[('Which', 45), ('\n', 13), ('None', 8), ('which', 8), ('none', 8), ('which', 7), ('None', 2), ('none', 1), ('</s>', 0), ('laquelle', 0)]","[('Which', 12), ('which', 3), ('answer', 3), ('\n', 3), ('free', 2), ('A', 1), ('option', 1), ('perfect', 1), ('answer', 1), ('</s>', 1)]","[('Originals', 14), ('original', 10), ('Cor', 9), ('cor', 9), ('Original', 3), ('Cor', 1), ('orig', 1), ('original', 1), ('orig', 0), ('originally', 0)]","[('Which', 8), ('\n', 4), ('which', 4), ('answer', 3), ('free', 2), ('option', 1), ('answer', 1), ('perfectly', 1), ('</s>', 1), ('perfect', 1)]"
layer28,"[('D', 99), ('B', 0), ('C', 0), ('Free', 0), ('A', 0), ('Д', 0), ('Free', 0), ('C', 0), ('CB', 0), ('D', 0)]","[('Which', 12), ('A', 8), ('answer', 4), ('D', 4), ('Free', 3), ('which', 2), ('Free', 2), ('A', 1), ('C', 1), ('free', 1)]","[('Option', 27), ('options', 23), ('option', 21), ('option', 11), ('Option', 3), ('OPT', 3), ('options', 2), ('Options', 0), ('Options', 0), ('a', 0)]","[('Which', 10), ('option', 8), ('A', 8), ('answer', 4), ('which', 3), ('A', 2), ('Free', 2), ('Option', 2), ('Free', 2), ('D', 1)]"
layer29,"[('\n', 74), ('free', 8), ('which', 6), ('Which', 2), ('which', 1), ('d', 0), ('</s>', 0), ('free', 0), ('entry', 0), ('entry', 0)]","[('Which', 23), ('which', 10), ('\n', 7), ('option', 4), ('free', 4), ('A', 3), ('Free', 3), ('Free', 2), ('answer', 2), ('which', 1)]","[('Wh', 30), ('>', 15), ('qual', 12), ('que', 8), ('f', 2), ('c', 2), ('qual', 1), ('Wh', 1), ('In', 1), ('Qual', 1)]","[('A', 12), ('\n', 11), ('Which', 6), ('A', 5), ('Free', 4), ('Wh', 4), ('Free', 4), ('free', 4), ('option', 3), ('which', 2)]"
layer30,"[('_', 24), ('A', 22), ('D', 7), ('________', 2), ('Given', 1), ('D', 0), ('Which', 0), ('What', 0), ('____', 0), ('________________', 0)]","[('A', 15), ('Which', 11), ('\n', 10), ('A', 8), ('Wh', 4), ('Free', 4), ('D', 3), ('Free', 3), ('free', 2), ('which', 1)]","[('-', 41), ('\n', 32), ('»', 3), ('', 2), ('»', 2), ('B', 1), ('V', 1), ('1', 0), ('</s>', 0), ('all', 0)]","[('\n', 53), ('A', 15), ('A', 3), ('Wh', 2), ('B', 1), ('D', 1), ('C', 1), ('</s>', 1), ('Free', 1), ('Free', 1)]"
layer31,"[('', 96), ('-', 1), ('2', 0), ('1', 0), ('....', 0), ('0', 0), ('3', 0), ('4', 0), ('...', 0), ('M', 0)]","[('\n', 62), ('A', 8), ('', 3), ('B', 2), ('Wh', 1), ('C', 1), ('A', 1), ('Free', 1), ('</s>', 1), ('Free', 0)]","[('[[', 0), ('##', 0), ('Question', 0), ('#', 0), ('----------------', 0), ('********', 0), ('Read', 0), ('~~~~~~~~', 0), ('</', 0), ('Example', 0)]","[('\n', 29), ('A', 5), ('-', 3), ('Wh', 2), ('Question', 2), ('C', 2), ('B', 2), ('The', 2), ('##', 2), ('Free', 1)]"
,,,,
Layer,Attention mechanism,Intermediate residual stream,MLP output,Block output
layer0,"[('<s>', 1), ('ímp', 1), ('пута', 0), ('Хронологија', 0), ('penas', 0), ('월', 0), ('trightarrow', 0), ('abhäng', 0), ('férences', 0), ('prüng', 0)]","[('ímp', 1), ('<s>', 1), ('ategory', 1), ('пута', 0), ('férences', 0), ('abhäng', 0), ('penas', 0), ('trightarrow', 0), ('瀬', 0), ('autorité', 0)]","[('guez', 3), ('пута', 1), ('archivi', 1), ('<s>', 1), ('씨', 0), ('férences', 0), ('penas', 0), ('ongodb', 0), ('瀬', 0), ('кипеди', 0)]","[('<s>', 2), ('пута', 2), ('ímp', 1), ('férences', 1), ('archivi', 1), ('penas', 1), ('瀬', 0), ('trightarrow', 0), ('guez', 0), ('gesamt', 0)]"
layer1,"[('refer', 0), ('gouvern', 0), ('�', 0), ('progetti', 0), ('anim', 0), ('ifi', 0), ('au', 0), ('isser', 0), ('Kin', 0), ('campe', 0)]","[('<s>', 9), ('penas', 1), ('ategory', 1), ('autorité', 0), ('opera', 0), ('월', 0), ('ǫ', 0), ('ә', 0), ('𝓝', 0), ('abhäng', 0)]","[('aris', 1), ('ovis', 1), ('<s>', 0), ('penas', 0), ('ederb', 0), ('Dy', 0), ('ommes', 0), ('picked', 0), ('cas', 0), ('bum', 0)]","[('<s>', 20), ('penas', 5), ('ategory', 2), ('Außer', 0), ('guez', 0), ('ultimo', 0), ('aris', 0), ('abhäng', 0), ('𝓝', 0), ('ә', 0)]"
layer2,"[('ederb', 2), ('ufen', 1), ('guer', 1), ('germ', 0), ('erv', 0), ('asp', 0), ('usch', 0), ('earnest', 0), ('bru', 0), ('Architecture', 0)]","[('penas', 8), ('<s>', 7), ('ategory', 1), ('ederb', 1), ('guez', 0), ('opera', 0), ('atform', 0), ('lès', 0), ('Außer', 0), ('aris', 0)]","[('tap', 1), ('stress', 1), ('обо', 0), ('Six', 0), ('št', 0), ('li', 0), ('pin', 0), ('cal', 0), ('igg', 0), ('iger', 0)]","[('penas', 4), ('ategory', 1), ('ederb', 0), ('Außer', 0), ('opera', 0), ('tout', 0), ('iennes', 0), ('igne', 0), ('ialog', 0), ('ufen', 0)]"
layer3,"[('terne', 3), ('uso', 1), ('wert', 0), ('ť', 0), ('рак', 0), ('aggreg', 0), ('wer', 0), ('huvudstaden', 0), ('atform', 0), ('cz', 0)]","[('penas', 8), ('ť', 1), ('atform', 0), ('imas', 0), ('ategory', 0), ('uso', 0), ('opera', 0), ('ű', 0), ('estaven', 0), ('Außer', 0)]","[('retto', 1), ('ferred', 0), ('TAC', 0), ('instructions', 0), ('anes', 0), ('obb', 0), ('junt', 0), ('LOB', 0), ('appen', 0), ('igin', 0)]","[('penas', 11), ('pecies', 1), ('imas', 1), ('atform', 0), ('anim', 0), ('ย', 0), ('ategory', 0), ('Außer', 0), ('ű', 0), ('uso', 0)]"
layer4,"[('Beau', 2), ('zag', 0), ('fte', 0), ('Aer', 0), ('Regin', 0), ('Duc', 0), ('""[', 0), ('Pin', 0), ('hal', 0), ('""', 0)]","[('Beau', 1), ('pecies', 1), ('penas', 0), ('Kin', 0), ('uso', 0), ('ű', 0), ('imas', 0), ('šč', 0), ('svě', 0), ('Sv', 0)]","[('abs', 2), ('Mes', 2), ('mes', 0), ('amazon', 0), ('inas', 0), ('ed', 0), ('absor', 0), ('LOB', 0), ('territory', 0), ('ies', 0)]","[('imas', 1), ('LOB', 1), ('uso', 0), ('inas', 0), ('iennes', 0), ('lob', 0), ('tout', 0), ('bounded', 0), ('Kin', 0), ('Bras', 0)]"
layer5,"[('NR', 3), ('dbo', 1), ('Storia', 1), ('ville', 1), ('Node', 1), ('NR', 0), ('yk', 0), ('enze', 0), ('ште', 0), ('IR', 0)]","[('LOB', 1), ('tout', 1), ('Beau', 1), ('uso', 0), ('bounded', 0), ('imas', 0), ('añ', 0), ('Kin', 0), ('metros', 0), ('Sv', 0)]","[('Winter', 1), ('éri', 1), ('const', 1), ('fm', 1), ('xes', 1), ('Mir', 0), ('ischer', 0), ('mir', 0), ('vou', 0), ('ger', 0)]","[('Kin', 1), ('bru', 1), ('Media', 1), ('Mes', 1), ('rl', 0), ('mass', 0), ('tout', 0), ('Sen', 0), ('worth', 0), ('thrown', 0)]"
layer6,"[('gresql', 1), ('Censo', 0), ('listade', 0), ('Vier', 0), ('mark', 0), ('ә', 0), ('screens', 0), ('宿', 0), ('cow', 0), ('iness', 0)]","[('bru', 3), ('uno', 1), ('Kin', 1), ('tober', 1), ('Media', 0), ('Sen', 0), ('mass', 0), ('Einzeln', 0), ('rl', 0), ('worth', 0)]","[('&=\\', 4), ('hu', 3), ('vin', 1), ('spl', 1), ('quer', 0), ('ateg', 0), ('TW', 0), ('anterie', 0), ('spl', 0), ('uer', 0)]","[('Einzeln', 2), ('bru', 1), ('Kin', 0), ('ゴ', 0), ('tap', 0), ('NF', 0), ('tout', 0), ('penas', 0), ('armed', 0), ('svě', 0)]"
layer7,"[('äs', 2), ('타', 1), ('TAC', 1), ('insen', 0), ('rees', 0), ('acy', 0), ('хом', 0), ('anz', 0), ('Cart', 0), ('Gra', 0)]","[('TAC', 5), ('ago', 0), ('penas', 0), ('NF', 0), ('ņ', 0), ('ゴ', 0), ('añ', 0), ('usch', 0), ('Kin', 0), ('Point', 0)]","[('encia', 5), ('lifetime', 1), ('Name', 1), ('anto', 1), ('ford', 0), ('rift', 0), ('Hor', 0), ('Hor', 0), ('ause', 0), ('zem', 0)]","[('ause', 1), ('TAC', 1), ('kin', 0), ('Point', 0), ('ņ', 0), ('nou', 0), ('ゴ', 0), ('Visual', 0), ('Visual', 0), ('anha', 0)]"
layer8,"[('Bes', 2), ('emu', 1), ('izon', 0), ('mir', 0), ('pul', 0), ('➖', 0), ('operating', 0), ('emo', 0), ('nan', 0), ('Ġ', 0)]","[('TAC', 0), ('kin', 0), ('xa', 0), ('ago', 0), ('añ', 0), ('ause', 0), ('matches', 0), ('Java', 0), ('Point', 0), ('efe', 0)]","[('XI', 1), ('nica', 0), ('pu', 0), ('cou', 0), ('ili', 0), ('doll', 0), ('Douglas', 0), ('wür', 0), ('house', 0), ('Fre', 0)]","[('NF', 1), ('kin', 0), ('Media', 0), ('Common', 0), ('Kin', 0), ('mass', 0), ('TAC', 0), ('your', 0), ('Island', 0), ('Point', 0)]"
layer9,"[('ğ', 1), ('vu', 1), ('eil', 0), ('頭', 0), ('kop', 0), ('дин', 0), ('ROR', 0), ('cut', 0), ('answer', 0), ('answer', 0)]","[('xa', 0), ('your', 0), ('añ', 0), ('onces', 0), ('bury', 0), ('Media', 0), ('_(', 0), ('Flor', 0), ('Common', 0), ('Cart', 0)]","[('ferrer', 6), ('PO', 6), ('грома', 2), ('enth', 1), ('zte', 0), ('úblic', 0), ('Safari', 0), ('BF', 0), ('Jas', 0), ('AF', 0)]","[('TAC', 0), ('OF', 0), ('Media', 0), ('fm', 0), ('FM', 0), ('Point', 0), ('República', 0), ('dw', 0), ('Dev', 0), ('lean', 0)]"
layer10,"[('Хронологија', 5), ('Bedeut', 4), ('ikan', 1), ('Schaus', 0), ('Савезне', 0), ('Jahrh', 0), ('stellen', 0), ('Syst', 0), ('Wikipédia', 0), ('═', 0)]","[('gef', 0), ('strip', 0), ('esterni', 0), ('TAC', 0), ('Java', 0), ('cup', 0), ('República', 0), ('Einzeln', 0), ('Dev', 0), ('_(', 0)]","[('ram', 0), ('bez', 0), ('Curt', 0), ('v', 0), ('WT', 0), ('otos', 0), ('together', 0), ('son', 0), ('ap', 0), ('ur', 0)]","[('TAC', 0), ('Einzeln', 0), ('Brit', 0), ('strip', 0), ('esterni', 0), ('ユ', 0), ('Bes', 0), ('Rap', 0), ('OF', 0), ('富', 0)]"
layer11,"[('Unterscheidung', 5), ('...]', 3), ('imo', 1), ('cls', 0), ('知', 0), ('imos', 0), ('vole', 0), ('multiple', 0), ('ǧ', 0), ('tv', 0)]","[('Hinweis', 0), ('Einzeln', 0), ('uf', 0), ('añ', 0), ('hover', 0), ('TAC', 0), ('esterni', 0), ('gef', 0), ('tie', 0), ('inger', 0)]","[('Thom', 1), ('exist', 0), ('ext', 0), ('Bridge', 0), ('Blue', 0), ('AAAA', 0), ('apar', 0), ('bridge', 0), ('intervals', 0), ('Хронологија', 0)]","[('Rap', 1), ('Jorge', 0), ('uf', 0), ('font', 0), ('OF', 0), ('ownik', 0), ('Bru', 0), ('ユ', 0), ('sub', 0), ('udi', 0)]"
layer12,"[('(/', 1), ('Rein', 0), ('characters', 0), ('rait', 0), ('rium', 0), ('chars', 0), ('rein', 0), ('lieder', 0), ('ită', 0), ('학', 0)]","[('Rap', 0), ('Jorge', 0), ('sub', 0), ('OF', 0), ('font', 0), ('bru', 0), ('añ', 0), ('Dan', 0), ('uf', 0), ('mass', 0)]","[('Ty', 3), ('Ty', 2), ('ty', 1), ('meister', 0), ('neo', 0), ('rico', 0), ('dio', 0), ('ftp', 0), ('mbH', 0), ('ools', 0)]","[('Jorge', 1), ('León', 0), ('ън', 0), ('</s>', 0), ('mp', 0), ('mass', 0), ('effort', 0), ('Int', 0), ('oin', 0), ('sub', 0)]"
layer13,"[('rör', 2), ('cloudflare', 1), ('다', 1), ('Pages', 1), ('Recht', 1), ('ados', 0), ('esen', 0), ('références', 0), ('ark', 0), ('esar', 0)]","[('</s>', 0), ('León', 0), ('Jorge', 0), ('ън', 0), ('udi', 0), ('uso', 0), ('answer', 0), ('gef', 0), ('effort', 0), ('mp', 0)]","[('onas', 2), ('Wir', 0), ('Peter', 0), ('swe', 0), ('Peters', 0), ('farm', 0), ('osz', 0), ('read', 0), ('""', 0), ('Peter', 0)]","[('answer', 1), ('</s>', 0), ('gef', 0), ('mass', 0), ('answered', 0), ('Jorge', 0), ('Answer', 0), ('mp', 0), ('León', 0), ('ace', 0)]"
layer14,"[('otto', 1), ('iske', 1), ('measure', 0), ('subscription', 0), ('erni', 0), ('SDK', 0), ('Shin', 0), ('ânt', 0), ('bog', 0), ('úblic', 0)]","[('answer', 4), ('Answer', 1), ('answered', 1), ('gef', 0), ('mass', 0), ('ace', 0), ('</s>', 0), ('bru', 0), ('mp', 0), ('sub', 0)]","[('COVID', 20), ('�', 7), ('NE', 2), ('\u200b', 2), ('Ris', 1), ('side', 1), ('NE', 1), ('ci', 0), ('ab', 0), ('bien', 0)]","[('answer', 5), ('NE', 2), ('answered', 1), ('ace', 1), ('Answer', 0), ('</s>', 0), ('subscription', 0), ('sub', 0), ('gef', 0), ('""', 0)]"
layer15,"[('answer', 13), ('слав', 12), ('answers', 8), ('answered', 5), ('Answer', 3), ('QUEST', 3), ('andenburg', 2), ('swers', 0), ('answer', 0), ('umerate', 0)]","[('answer', 34), ('answered', 8), ('Answer', 2), ('Answer', 1), ('answers', 1), ('answer', 1), ('answering', 1), ('NE', 0), ('""', 0), ('gef', 0)]","[('forall', 2), ('Хронологија', 1), ('egos', 0), ('Creek', 0), ('SBN', 0), ('ческий', 0), ('Ritter', 0), ('Нов', 0), ('Bres', 0), ('preg', 0)]","[('answer', 29), ('answered', 15), ('Answer', 6), ('Answer', 2), ('answer', 1), ('answers', 1), ('questions', 1), ('answering', 1), ('""', 0), ('Leb', 0)]"
layer16,"[('Hinweis', 15), ('хо', 2), ('Answer', 1), ('chev', 1), ('Answer', 1), ('koz', 0), ('rear', 0), ('inand', 0), ('richt', 0), ('Spo', 0)]","[('answer', 40), ('answered', 15), ('Answer', 13), ('Answer', 4), ('answers', 3), ('answer', 2), ('answering', 1), ('questions', 0), ('mp', 0), ('Question', 0)]","[('which', 54), ('which', 6), ('Which', 2), ('vain', 0), ('которой', 0), ('Ritter', 0), ('rough', 0), ('ipage', 0), ('laquelle', 0), ('Roberts', 0)]","[('answer', 60), ('answered', 21), ('Answer', 3), ('Answer', 3), ('answer', 2), ('answers', 1), ('answering', 1), ('questions', 0), ('</s>', 0), ('mp', 0)]"
layer17,"[('neg', 1), ('fabric', 1), ('prep', 0), ('-,', 0), ('test', 0), ('_', 0), ('seg', 0), ('-.', 0), ('test', 0), ('burning', 0)]","[('answer', 58), ('answered', 21), ('answer', 3), ('Answer', 3), ('Answer', 3), ('answering', 1), ('answers', 1), ('questions', 0), ('Question', 0), ('security', 0)]","[('nero', 2), ('typen', 1), ('віт', 1), ('exam', 0), ('vd', 0), ('ษ', 0), ('buff', 0), ('Ans', 0), ('zet', 0), ('candidates', 0)]","[('answer', 63), ('answered', 16), ('answer', 6), ('Answer', 4), ('Answer', 4), ('answering', 1), ('answers', 0), ('questions', 0), ('Question', 0), ('题', 0)]"
layer18,"[('giv', 1), ('❯', 1), ('IEnumerable', 0), ('unya', 0), ('pla', 0), ('itu', 0), ('pf', 0), ('advers', 0), ('제', 0), ('uba', 0)]","[('answer', 69), ('answered', 11), ('answer', 8), ('Answer', 4), ('Answer', 2), ('answers', 1), ('answering', 0), ('questions', 0), ('题', 0), ('security', 0)]","[('wick', 2), ('gest', 2), ('me', 1), ('ado', 1), ('bury', 1), ('Censo', 1), ('CLC', 0), ('ряд', 0), ('OC', 0), ('ign', 0)]","[('answer', 70), ('answered', 11), ('answer', 8), ('Answer', 3), ('Answer', 2), ('answers', 1), ('answering', 0), ('swers', 0), ('questions', 0), ('penas', 0)]"
layer19,"[('Which', 93), ('which', 5), ('which', 0), ('laquelle', 0), ('cui', 0), ('mely', 0), ('</s>', 0), ('cuales', 0), ('яких', 0), ('quale', 0)]","[('answer', 72), ('answer', 10), ('answered', 7), ('Which', 2), ('Answer', 2), ('answers', 1), ('Answer', 1), ('which', 0), ('answering', 0), ('</s>', 0)]","[('correct', 18), ('speech', 1), ('correct', 0), ('Correct', 0), ('right', 0), ('correctly', 0), ('right', 0), ('➖', 0), ('wrong', 0), ('incorrect', 0)]","[('answer', 68), ('answer', 10), ('answered', 7), ('Which', 6), ('Answer', 2), ('answers', 1), ('which', 0), ('Answer', 0), ('answering', 0), ('</s>', 0)]"
layer20,"[('review', 64), ('review', 7), ('Review', 1), ('�', 0), ('reviews', 0), ('check', 0), ('Compiler', 0), ('Check', 0), ('поль', 0), ('screen', 0)]","[('answer', 74), ('answer', 8), ('answered', 6), ('Which', 3), ('Answer', 2), ('answers', 1), ('Answer', 0), ('which', 0), ('answering', 0), ('</s>', 0)]","[('ved', 3), ('房', 0), ('ionic', 0), ('arc', 0), ('emu', 0), ('ijk', 0), ('ufen', 0), ('phe', 0), ('bolds', 0), ('forg', 0)]","[('answer', 59), ('answer', 12), ('Which', 7), ('answered', 6), ('answers', 2), ('Answer', 1), ('which', 0), ('Answer', 0), ('answering', 0), ('</s>', 0)]"
layer21,"[('power', 47), ('Power', 14), ('Power', 14), ('Answer', 2), ('Answer', 2), ('Option', 1), ('power', 1), ('Option', 1), ('repla', 0), ('選', 0)]","[('answer', 67), ('answer', 13), ('answered', 5), ('Answer', 3), ('Which', 2), ('Answer', 1), ('answers', 1), ('answering', 0), ('which', 0), ('penas', 0)]","[('A', 2), ('￼', 1), ('pad', 0), ('A', 0), ('mos', 0), ('sequ', 0), ('ker', 0), ('concurrent', 0), ('och', 0), ('attra', 0)]","[('Which', 21), ('answer', 20), ('answer', 9), ('answered', 3), ('which', 3), ('Answer', 2), ('Answer', 1), ('</s>', 1), ('penas', 0), ('answers', 0)]"
layer22,"[('##', 94), ('####', 1), ('##', 1), ('#', 0), ('#,', 0), ('#', 0), ('question', 0), ('Re', 0), ('Question', 0), ('ween', 0)]","[('Which', 24), ('answer', 21), ('answer', 8), ('answered', 3), ('which', 2), ('penas', 2), ('Answer', 2), ('Answer', 1), ('which', 0), ('</s>', 0)]","[('which', 79), ('Which', 1), ('which', 0), ('któ', 0), ('pe', 0), ('lequel', 0), ('ksam', 0), ('Renaissance', 0), ('sono', 0), ('beskre', 0)]","[('Which', 56), ('which', 13), ('answer', 5), ('penas', 2), ('answer', 2), ('which', 1), ('answered', 1), ('Answer', 0), ('Wh', 0), ('Answer', 0)]"
layer23,"[('Author', 3), ('evalu', 0), ('Author', 0), ('yci', 0), ('favour', 0), ('evaluation', 0), ('evalu', 0), ('evaluate', 0), ('hung', 0), ('ouw', 0)]","[('Which', 41), ('which', 11), ('answer', 5), ('penas', 3), ('answer', 2), ('answered', 1), ('which', 1), ('Answer', 0), ('❯', 0), ('Answer', 0)]","[('brie', 3), ('onie', 3), ('quelle', 1), ('enze', 1), ('koz', 1), ('qu', 1), ('Kontrola', 1), ('berga', 1), ('zien', 1), ('bezeichneter', 0)]","[('Which', 26), ('penas', 8), ('which', 7), ('answer', 4), ('answer', 3), ('which', 1), ('answered', 1), ('Answer', 1), ('❯', 1), ('Answer', 0)]"
layer24,"[('Review', 95), ('review', 3), ('reviews', 0), ('review', 0), ('Re', 0), ('Re', 0), ('Por', 0), ('por', 0), ('Th', 0), ('por', 0)]","[('Which', 19), ('which', 5), ('answer', 4), ('penas', 4), ('review', 3), ('answer', 2), ('Review', 2), ('Answer', 1), ('❯', 1), ('which', 1)]","[('zs', 1), ('aar', 0), ('astr', 0), ('fik', 0), ('xc', 0), ('icos', 0), ('CTYPE', 0), ('Daar', 0), ('AGE', 0), ('Kurz', 0)]","[('Which', 19), ('which', 7), ('penas', 5), ('answer', 3), ('answer', 2), ('review', 1), ('❯', 1), ('which', 1), ('Review', 1), ('Answer', 1)]"
