layer26,"[('D', 29), (""'"", 11), ('""', 10), ('C', 8), ('B', 1), ('A', 0), ('E', 0), ('öff', 0), ('zetek', 0), ('""\'', 0)]","[('C', 99), ('C', 0), ('D', 0), ('B', 0), ('Ц', 0), ('c', 0), ('{', 0), ('Cs', 0), ('BD', 0), ('A', 0)]","[('uns', 3), ('esta', 0), ('iga', 0), ('ķ', 0), ('heb', 0), ('rès', 0), ('opol', 0), ('rix', 0), ('cide', 0), ('Хронологија', 0)]","[('C', 94), ('C', 2), ('D', 0), ('B', 0), ('{', 0), ('BD', 0), ('Ц', 0), ('A', 0), ('ilda', 0), ('oug', 0)]"
layer27,"[('could', 2), ('Could', 1), (':\u2009', 1), ('could', 0), ('aterra', 0), ('roy', 0), ('Could', 0), ('({', 0), ('ños', 0), ('Tell', 0)]","[('C', 93), ('C', 1), ('D', 0), ('B', 0), ('{', 0), ('A', 0), ('BD', 0), ('Ц', 0), ('oug', 0), ('ilda', 0)]","[('noreferrer', 3), ('into', 2), ('onto', 1), ('nof', 1), ('wod', 0), ('voc', 0), ('(', 0), ('ulas', 0), ('quelle', 0), ('cen', 0)]","[('C', 95), ('C', 2), ('D', 0), ('B', 0), ('{', 0), ('BD', 0), ('Ц', 0), ('quelle', 0), ('c', 0), ('cem', 0)]"
layer28,"[('D', 53), ('C', 32), ('{', 11), ('B', 1), ('({', 0), ('🌍', 0), ('//', 0), ('A', 0), ('❯', 0), ('{', 0)]","[('C', 97), ('D', 1), ('C', 0), ('B', 0), ('{', 0), ('Ц', 0), ('BD', 0), ('//', 0), ('D', 0), ('quelle', 0)]","[('–', 40), ('—', 6), ('“', 5), ('2', 2), ('1', 1), ('…', 1), ('5', 1), ('--', 1), ('B', 0), ('=', 0)]","[('C', 97), ('C', 1), ('D', 0), ('B', 0), ('{', 0), ('BD', 0), ('D', 0), ('Ц', 0), ('//', 0), ('c', 0)]"
layer29,"[('Th', 99), ('Th', 0), ('�', 0), ('therm', 0), ('�', 0), ('thy', 0), ('thro', 0), ('thermal', 0), ('thou', 0), ('\n', 0)]","[('C', 96), ('C', 2), ('D', 0), ('B', 0), ('�', 0), ('{', 0), ('BD', 0), ('Ц', 0), ('//', 0), ('B', 0)]","[('goto', 1), ('^(', 1), ('nil', 0), ('chus', 0), ('Stutt', 0), ('loading', 0), ('⁻', 0), ('$$', 0), ('esser', 0), ('toolbar', 0)]","[('C', 85), ('C', 10), ('D', 0), ('B', 0), ('{', 0), ('D', 0), ('�', 0), ('BD', 0), ('B', 0), ('//', 0)]"
layer30,"[('{', 1), ('onda', 1), ('azu', 1), ('Попис', 0), ('yman', 0), ('лен', 0), ('posa', 0), ('Zam', 0), ('ynomial', 0), ('virti', 0)]","[('C', 79), ('C', 12), ('D', 0), ('{', 0), ('B', 0), ('D', 0), ('лен', 0), ('�', 0), ('B', 0), ('//', 0)]","[(',', 81), ('\n', 13), ('(', 2), ('1', 0), ('.', 0), ('2', 0), ('-', 0), ('3', 0), ('0', 0), ('I', 0)]","[('C', 86), ('D', 4), ('C', 4), ('B', 1), ('{', 0), ('\n', 0), ('(', 0), ('�', 0), ('1', 0), ('A', 0)]"
layer31,"[('', 99), (' ', 0), ('0', 0), ('1', 0), ('3', 0), ('answer', 0), ('2', 0), ('4', 0), ('(', 0), ('\xa0', 0)]","[('C', 81), ('C', 5), ('D', 5), ('B', 1), ('{', 0), ('\n', 0), ('(', 0), ('1', 0), ('�', 0), ('A', 0)]","[('textt', 14), ('geprüft', 2), ('jú', 2), ('Ḩ', 2), ('archivi', 1), ('ungsseite', 1), ('kwiet', 0), ('beskre', 0), ('♂', 0), ('stycz', 0)]","[('C', 49), ('{', 16), ('�', 9), ('\n', 9), ('D', 3), ('1', 3), ('�', 1), ('2', 0), ('0', 0), ('B', 0)]"
Layer,Attention mechanism,Intermediate residual stream,MLP output,Block output
layer0,"[('пута', 9), ('archivi', 3), ('partiellement', 2), ('textt', 1), ('sier', 1), ('ѐ', 0), ('totalité', 0), ('sterd', 0), ('konn', 0), ('embros', 0)]","[('пута', 22), ('partiellement', 1), ('sterd', 0), ('Censo', 0), ('сылки', 0), ('empre', 0), ('bolds', 0), ('писок', 0), ('cí', 0), ('beeld', 0)]","[('пута', 3), ('сылки', 1), ('partiellement', 1), ('embros', 0), ('berga', 0), ('cí', 0), ('gmin', 0), ('penas', 0), ('virtuel', 0), ('ә', 0)]","[('пута', 18), ('partiellement', 1), ('сылки', 1), ('sterd', 0), ('cí', 0), ('empre', 0), ('bolds', 0), ('洞', 0), ('virtuel', 0), ('totalité', 0)]"
layer1,"[('%%%%', 1), ('ˇ', 0), ('pick', 0), ('Pick', 0), ('kin', 0), ('Û', 0), ('pick', 0), ('osa', 0), ('Kin', 0), ('kin', 0)]","[('пута', 2), ('ә', 0), ('partiellement', 0), ('Хронологија', 0), ('сылки', 0), ('Oficina', 0), ('totalité', 0), ('aucoup', 0), ('sterd', 0), ('virtuel', 0)]","[('Pil', 0), ('arda', 0), ('arde', 0), ('Spr', 0), ('abei', 0), ('usch', 0), ('ardi', 0), ('ben', 0), ('zet', 0), ('ello', 0)]","[('sce', 0), ('sterd', 0), ('aucoup', 0), ('Carter', 0), ('ә', 0), ('overcome', 0), ('ént', 0), ('пута', 0), ('partiellement', 0), ('fen', 0)]"
layer2,"[('ölker', 0), ('werb', 0), ('rv', 0), ('kernel', 0), ('Lauf', 0), ('ן', 0), ('indeed', 0), ('ote', 0), ('Osten', 0), ('amazon', 0)]","[('virtuel', 0), ('overcome', 0), ('fen', 0), ('sce', 0), ('ә', 0), ('ölker', 0), ('sterd', 0), ('autore', 0), ('ченко', 0), ('aucoup', 0)]","[('="".', 1), ('◦', 1), ('iből', 0), ('anto', 0), ('xp', 0), ('ะ', 0), ('unda', 0), ('ก', 0), ('chus', 0), ('inture', 0)]","[('Хронологија', 0), ('aucoup', 0), ('idense', 0), ('fen', 0), ('indeed', 0), ('autore', 0), ('overcome', 0), ('rv', 0), ('geg', 0), ('Frankreich', 0)]"
layer3,"[('bal', 0), ('mér', 0), ('ale', 0), ('sudden', 0), ('noise', 0), ('vo', 0), ('Bal', 0), ('Cha', 0), ('kar', 0), ('veget', 0)]","[('ǒ', 0), ('idense', 0), ('autore', 0), ('Jug', 0), ('orth', 0), ('rv', 0), ('aucoup', 0), ('Orth', 0), ('overcome', 0), ('indeed', 0)]","[('RE', 0), ('neutral', 0), ('fn', 0), ('Murray', 0), ('explo', 0), ('strip', 0), ('sec', 0), ('nor', 0), ('feld', 0), ('rem', 0)]","[('Carter', 0), ('xt', 0), ('purs', 0), ('cí', 0), ('SOUR', 0), ('ң', 0), ('rv', 0), ('基', 0), ('ә', 0), ('Frank', 0)]"
layer4,"[('sí', 1), ('questions', 1), ('ogle', 0), ('yes', 0), ('kar', 0), ('satisf', 0), ('Question', 0), ('iga', 0), ('idi', 0), ('isti', 0)]","[('strip', 0), ('Uni', 0), ('purs', 0), ('orch', 0), ('esc', 0), ('уні', 0), ('Standard', 0), ('General', 0), ('orch', 0), ('�', 0)]","[('egen', 2), ('fol', 0), ('tegr', 0), ('sem', 0), ('Nicol', 0), ('pository', 0), ('Mack', 0), ('Haz', 0), ('Rein', 0), ('Gent', 0)]","[('times', 0), ('purs', 0), ('ént', 0), ('simple', 0), ('indeed', 0), ('straightforward', 0), ('orch', 0), ('accompan', 0), ('plug', 0), ('yes', 0)]"
layer5,"[('ǒ', 0), ('suivante', 0), ('Gemeins', 0), ('ֵ', 0), ('ellow', 0), ('quelle', 0), ('indeed', 0), ('Wass', 0), ('lais', 0), ('лено', 0)]","[('indeed', 1), ('ént', 0), ('General', 0), ('ǒ', 0), ('заня', 0), ('times', 0), ('plug', 0), ('simple', 0), ('фек', 0), ('外', 0)]","[('logs', 1), ('NT', 0), ('ione', 0), ('lices', 0), ('uent', 0), ('icon', 0), ('nt', 0), ('nest', 0), ('MainActivity', 0), ('iai', 0)]","[('ént', 1), ('indeed', 0), ('times', 0), ('generic', 0), ('autore', 0), ('Gary', 0), ('DR', 0), ('straight', 0), ('General', 0), ('ǒ', 0)]"
layer6,"[('Ehren', 0), ('answer', 0), ('candid', 0), ('answers', 0), ('фере', 0), ('brains', 0), ('cej', 0), ('audi', 0), ('VALUES', 0), ('imore', 0)]","[('ént', 1), ('indeed', 0), ('ǒ', 0), ('autore', 0), ('invol', 0), ('фере', 0), ('acquaint', 0), ('fen', 0), ('ña', 0), ('ilda', 0)]","[('Commons', 1), ('Пе', 0), ('格', 0), ('ActivityThread', 0), ('ouri', 0), ('ARCHAR', 0), ('tu', 0), ('ġ', 0), ('oggle', 0), ('structor', 0)]","[('indeed', 0), ('lain', 0), ('connexes', 0), ('inde', 0), ('фере', 0), ('penas', 0), ('arina', 0), ('ña', 0), ('amente', 0), ('ione', 0)]"
layer7,"[('witz', 2), ('bst', 0), ('delta', 0), ('acci', 0), ('식', 0), ('isce', 0), ('alberga', 0), ('Tok', 0), ('平', 0), ('▶', 0)]","[('arina', 1), ('ña', 0), ('indeed', 0), ('oci', 0), ('lain', 0), ('hbar', 0), ('фере', 0), ('cí', 0), ('пе', 0), ('xter', 0)]","[('nitz', 6), ('berts', 2), ('références', 1), ('nas', 0), ('anus', 0), ('eca', 0), ('ASH', 0), ('rix', 0), ('Stra', 0), ('و', 0)]","[('arina', 1), ('Gary', 1), ('edeut', 0), ('onas', 0), ('irtual', 0), ('lain', 0), ('indeed', 0), ('cot', 0), ('penas', 0), ('plain', 0)]"
layer8,"[('cul', 1), ('irst', 0), ('Hinweis', 0), ('olf', 0), ('Graphics', 0), ('pair', 0), ('Duke', 0), ('answering', 0), ('culo', 0), ('correctly', 0)]","[('onas', 1), ('arina', 0), ('indeed', 0), ('Jug', 0), ('irtual', 0), ('Kingdom', 0), ('imo', 0), ('inde', 0), ('irst', 0), ('Tak', 0)]","[('inge', 0), ('eten', 0), ('(', 0), ('Inf', 0), ('rid', 0), ('ias', 0), ('inf', 0), ('ML', 0), ('Abr', 0), ('Yan', 0)]","[('onas', 2), ('aria', 1), ('irtual', 0), ('compression', 0), ('komt', 0), ('Gast', 0), ('Halle', 0), ('(', 0), ('références', 0), ('ona', 0)]"
layer9,"[('jsp', 1), ('answer', 1), ('answered', 1), ('Ge', 0), ('privile', 0), ('criteria', 0), ('answering', 0), ('issen', 0), ('合', 0), ('지', 0)]","[('compression', 0), ('onas', 0), ('aria', 0), ('Cris', 0), ('Layer', 0), ('(', 0), ('jur', 0), ('crisis', 0), ('助', 0), ('arina', 0)]","[('nel', 1), ('sin', 1), ('gan', 0), ('forward', 0), ('guide', 0), ('ome', 0), ('nig', 0), ('py', 0), ('uki', 0), ('гани', 0)]","[('arina', 2), ('ritz', 0), ('igg', 0), ('lain', 0), ('times', 0), ('ale', 0), ('Cris', 0), ('icas', 0), ('gh', 0), ('plain', 0)]"
layer10,"[('inas', 1), ('Ped', 0), ('Ge', 0), ('Ћ', 0), ('indeed', 0), ('externas', 0), ('externos', 0), ('ategy', 0), ('пар', 0), ('oux', 0)]","[('arina', 0), ('Third', 0), ('ling', 0), ('Goth', 0), ('times', 0), ('ina', 0), ('пар', 0), ('ale', 0), ('lain', 0), ('third', 0)]","[('opus', 1), ('CTYPE', 0), ('Rights', 0), ('States', 0), ('`:', 0), ('TAC', 0), ('solit', 0), ('lon', 0), ('nature', 0), ('rag', 0)]","[('priv', 0), ('Third', 0), ('ling', 0), ('Vit', 0), ('�', 0), ('times', 0), ('complement', 0), ('Javascript', 0), ('olia', 0), ('pog', 0)]"
layer11,"[('schau', 3), ('uchte', 1), ('bage', 0), ('tes', 0), ('ius', 0), ('eor', 0), ('era', 0), ('ARN', 0), ('hrte', 0), ('oco', 0)]","[('priv', 1), ('complement', 0), ('Javascript', 0), ('Third', 0), ('ling', 0), ('пе', 0), ('times', 0), ('Anth', 0), ('phia', 0), ('Jay', 0)]","[('undle', 1), ('CTYPE', 0), ('abei', 0), ('ven', 0), ('hung', 0), ('iente', 0), ('Bureau', 0), ('amet', 0), ('platz', 0), ('indu', 0)]","[('Font', 0), ('Javascript', 0), ('ved', 0), ('priv', 0), ('пе', 0), ('Third', 0), ('ling', 0), ('hours', 0), ('exp', 0), ('XT', 0)]"
layer12,"[('three', 1), ('мо', 0), ('Wikipédia', 0), ('inct', 0), ('yal', 0), ('iemann', 0), ('Hier', 0), ('three', 0), ('anning', 0), ('Trop', 0)]","[('Font', 0), ('inth', 0), ('ling', 0), ('XT', 0), ('three', 0), ('penas', 0), ('Javascript', 0), ('ler', 0), ('Third', 0), ('пе', 0)]","[('rain', 0), ('rain', 0), ('ainer', 0), ('sero', 0), ('Rain', 0), ('СР', 0), ('inus', 0), ('SB', 0), ('corso', 0), ('contrib', 0)]","[('ved', 0), ('apt', 0), ('penas', 0), ('Far', 0), ('ollar', 0), ('ast', 0), ('tr', 0), ('priv', 0), ('Priv', 0), ('ainer', 0)]"
layer13,"[('line', 1), ('aho', 0), ('ネ', 0), ('mér', 0), ('skill', 0), ('False', 0), ('sko', 0), ('reun', 0), ('neur', 0), ('atem', 0)]","[('ved', 1), ('tr', 1), ('organ', 0), ('ollar', 0), ('definitely', 0), ('saf', 0), ('penas', 0), ('line', 0), ('ensk', 0), ('Font', 0)]","[('bridge', 0), ('davon', 0), ('瀬', 0), ('Kh', 0), ('ur', 0), ('ASH', 0), ('raph', 0), ('mét', 0), ('tom', 0), ('ber', 0)]","[('saf', 0), ('ved', 0), ('organ', 0), ('anga', 0), ('monot', 0), ('дей', 0), ('ニ', 0), ('ilda', 0), ('pla', 0), ('ân', 0)]"
layer14,"[('ori', 5), ('ique', 1), ('onces', 0), ('ign', 0), ('Frederick', 0), ('actory', 0), ('Daar', 0), ('etapa', 0), ('immagini', 0), ('off', 0)]","[('ść', 1), ('monot', 0), ('arta', 0), ('verd', 0), ('anga', 0), ('Rock', 0), ('дей', 0), ('tr', 0), ('Far', 0), ('organ', 0)]","[('leid', 2), ('if', 1), ('irm', 1), ('flat', 1), ('ély', 0), ('ferrer', 0), ('ном', 0), ('stad', 0), ('erson', 0), ('外', 0)]","[('坂', 1), ('__', 0), ('anas', 0), ('stad', 0), ('ign', 0), ('ân', 0), ('penas', 0), ('stein', 0), ('monot', 0), ('organ', 0)]"
layer15,"[('scheid', 2), ('ответ', 1), ('psum', 1), ('externos', 0), ('einmal', 0), ('Ť', 0), ('edes', 0), ('шим', 0), ('osos', 0), ('onderwerp', 0)]","[('__', 1), ('_', 1), ('ân', 0), ('anga', 0), ('Ziel', 0), ('aly', 0), ('Sof', 0), ('stein', 0), ('�', 0), ('лей', 0)]","[('wod', 3), ('sono', 0), ('owi', 0), ('dal', 0), ('lez', 0), ('Dal', 0), ('zig', 0), ('brie', 0), ('doch', 0), ('thesis', 0)]","[('_', 1), ('__', 0), ('Fab', 0), ('anga', 0), ('Shang', 0), ('лей', 0), ('ân', 0), ('Ziel', 0), ('organ', 0), ('�', 0)]"
layer16,"[('drum', 0), ('uster', 0), ('iro', 0), ('A', 0), ('pages', 0), ('correct', 0), ('A', 0), ('Factory', 0), ('departamento', 0), ('Container', 0)]","[('Shang', 1), ('anga', 0), ('Ziel', 0), ('_', 0), ('organ', 0), ('aly', 0), ('�', 0), ('H', 0), ('understood', 0), ('None', 0)]","[('first', 2), ('ango', 2), ('ex', 1), ('otal', 1), ('First', 0), ('fell', 0), ('gresql', 0), ('SA', 0), ('quelle', 0), ('fico', 0)]","[('_', 1), ('lb', 0), ('aly', 0), ('A', 0), ('Hed', 0), ('anga', 0), ('Ziel', 0), ('ogo', 0), ('vil', 0), ('saf', 0)]"
layer17,"[('D', 1), ('{', 0), ('unde', 0), ('unker', 0), ('{', 0), ('hoff', 0), ('lungo', 0), (""]{'"", 0), ('abe', 0), ('Censo', 0)]","[('D', 0), ('DA', 0), ('manip', 0), ('_', 0), ('arta', 0), ('A', 0), ('lb', 0), ('anga', 0), ('unde', 0), ('saf', 0)]","[('beskre', 0), ('Sank', 0), ('yn', 0), ('Lan', 0), ('Horn', 0), ('ends', 0), ('消', 0), ('mut', 0), ('Chen', 0), ('end', 0)]","[('cho', 1), ('A', 1), ('D', 0), ('manip', 0), ('DA', 0), ('arta', 0), ('anga', 0), ('None', 0), ('irc', 0), ('_', 0)]"
layer18,"[('#', 21), ('A', 18), ('A', 16), ('alphabet', 6), ('А', 3), ('А', 2), ('letter', 1), ('Α', 1), ('{#', 0), ('ア', 0)]","[('A', 18), ('A', 5), ('cho', 2), ('none', 1), ('А', 1), ('None', 1), ('#', 0), ('а', 0), ('änner', 0), ('arta', 0)]","[('iből', 1), ('Nar', 1), ('Alc', 1), ('äler', 0), ('Bitte', 0), ('Nap', 0), ('endi', 0), ('ذ', 0), ('aff', 0), ('dale', 0)]","[('A', 19), ('A', 4), ('cho', 2), ('А', 0), ('aly', 0), ('emb', 0), ('none', 0), ('None', 0), (""{'"", 0), ('选', 0)]"
layer19,"[('A', 1), ('CD', 1), ('ikel', 0), ('bez', 0), ('aku', 0), ('idense', 0), ('isses', 0), ('د', 0), ('AD', 0), ('A', 0)]","[('A', 40), ('A', 14), ('А', 1), ('aly', 1), ('none', 0), ('D', 0), ('cho', 0), ('sa', 0), ('None', 0), ('emb', 0)]","[('orsz', 2), ('infin', 1), ('би', 0), ('државе', 0), ('Vor', 0), ('svg', 0), ('selves', 0), ('�', 0), ('fw', 0), ('firefox', 0)]","[('A', 22), ('A', 11), ('aly', 2), ('А', 1), ('none', 1), ('Answer', 0), ('None', 0), ('alphabet', 0), ('cho', 0), ('А', 0)]"
layer20,"[('D', 99), ('D', 0), ('Д', 0), ('Д', 0), ('DS', 0), ('d', 0), ('DR', 0), ('DM', 0), ('DL', 0), ('DP', 0)]","[('D', 48), ('A', 11), ('A', 6), ('D', 2), ('aly', 0), ('А', 0), ('none', 0), ('None', 0), ('А', 0), ('DA', 0)]","[('каз', 1), ('vre', 1), ('intention', 0), ('cia', 0), ('quel', 0), ('ель', 0), ('arz', 0), ('LENG', 0), ('Begr', 0), ('icon', 0)]","[('D', 46), ('D', 4), ('A', 4), ('A', 3), ('aly', 1), ('b', 0), ('none', 0), ('DA', 0), ('А', 0), ('None', 0)]"
layer21,"[('D', 99), ('C', 0), ('D', 0), ('Д', 0), ('Des', 0), ('Deep', 0), ('CURL', 0), ('C', 0), ('CD', 0), ('Cong', 0)]","[('D', 94), ('D', 1), ('A', 0), ('A', 0), ('b', 0), ('aly', 0), ('DA', 0), ('none', 0), ('C', 0), ('Д', 0)]","[('A', 96), ('А', 0), ('A', 0), ('wick', 0), ('phia', 0), ('AA', 0), ('irt', 0), ('ival', 0), ('dor', 0), ('А', 0)]","[('D', 70), ('A', 18), ('A', 3), ('D', 1), ('А', 0), ('C', 0), ('А', 0), ('aly', 0), ('DA', 0), ('DA', 0)]"
layer22,"[('A', 3), ('良', 1), ('externes', 1), ('abord', 1), ('atol', 0), ('房', 0), ('iformes', 0), ('III', 0), ('ival', 0), ('sí', 0)]","[('A', 47), ('D', 42), ('A', 4), ('D', 0), ('А', 0), ('C', 0), ('А', 0), ('B', 0), ('aly', 0), ('letter', 0)]","[('decl', 1), ('joined', 1), ('delayed', 0), ('shot', 0), ('sig', 0), ('scher', 0), ('ต', 0), ('pav', 0), ('Dum', 0), ('Vor', 0)]","[('D', 69), ('A', 10), ('D', 3), ('A', 2), ('C', 0), ('А', 0), ('arta', 0), ('Д', 0), ('C', 0), ('B', 0)]"
layer23,"[('ango', 0), ('éric', 0), ('huvudstaden', 0), ('гер', 0), ('bone', 0), ('familjen', 0), ('Night', 0), ('férences', 0), ('Wein', 0), ('Bien', 0)]","[('D', 61), ('A', 10), ('A', 2), ('D', 2), ('C', 0), ('А', 0), ('arta', 0), ('Д', 0), ('C', 0), ('А', 0)]","[('米', 1), ('št', 1), ('este', 1), ('anter', 0), ('jango', 0), ('зо', 0), ('Janeiro', 0), ('etta', 0), ('стову', 0), ('spo', 0)]","[('D', 34), ('A', 12), ('A', 5), ('D', 3), ('А', 0), ('C', 0), ('arta', 0), ('А', 0), ('none', 0), ('C', 0)]"
layer24,"[('A', 87), ('A', 1), ('А', 0), ('refer', 0), ('RS', 0), ('({', 0), ('oso', 0), ('Spart', 0), ('ays', 0), ('�', 0)]","[('A', 52), ('D', 13), ('A', 11), ('D', 1), ('А', 1), ('C', 0), ('А', 0), ('C', 0), ('arta', 0), ('none', 0)]","[('A', 91), ('A', 8), ('А', 0), ('а', 0), ('teger', 0), ('а', 0), ('Veg', 0), ('bul', 0), ('pois', 0), ('А', 0)]","[('A', 84), ('A', 12), ('D', 0), ('А', 0), ('D', 0), ('А', 0), ('а', 0), ('а', 0), ('ā', 0), ('C', 0)]"
layer25,"[('//', 99), ('//', 0), ('{', 0), ('///', 0), ('////', 0), ('\\\\', 0), ('{', 0), ('->', 0), ('///', 0), ('////////', 0)]","[('A', 80), ('A', 14), ('D', 0), ('А', 0), ('D', 0), ('А', 0), ('//', 0), ('{', 0), ('а', 0), ('а', 0)]","[('B', 8), ('ellig', 1), ('ahu', 0), ('par', 0), ('aco', 0), ('heck', 0), ('C', 0), ('edeut', 0), ('jin', 0), ('/_', 0)]","[('A', 86), ('A', 11), ('А', 0), ('D', 0), ('А', 0), ('C', 0), ('B', 0), ('{', 0), ('//', 0), ('а', 0)]"
layer26,"[('D', 54), (""'"", 7), ('""', 5), ('A', 1), ('B', 0), ('kens', 0), ('Warren', 0), (""'"", 0), ('A', 0), ('C', 0)]","[('A', 89), ('A', 7), ('D', 0), ('А', 0), ('B', 0), ('C', 0), ('А', 0), ('{', 0), ('а', 0), ('//', 0)]","[('scr', 1), ('AD', 0), ('nja', 0), ('sers', 0), ('dup', 0), ('a', 0), ('ster', 0), ('loved', 0), ('Gil', 0), ('icz', 0)]","[('A', 82), ('A', 14), ('D', 0), ('А', 0), ('А', 0), ('C', 0), ('B', 0), ('а', 0), ('{', 0), ('ā', 0)]"
layer27,"[('turns', 1), ('must', 1), ('Must', 0), ('must', 0), ('</s>', 0), ('has', 0), ('♂', 0), ('enjo', 0), ('cad', 0), ('Turn', 0)]","[('A', 84), ('A', 12), ('D', 0), ('А', 0), ('B', 0), ('C', 0), ('А', 0), ('а', 0), ('{', 0), ('а', 0)]","[('macht', 1), ('ulas', 0), ('etten', 0), ('voc', 0), ('anos', 0), ('cito', 0), ('O', 0), ('iman', 0), ('kem', 0), ('ogle', 0)]","[('A', 52), ('A', 41), ('D', 2), ('А', 0), ('B', 0), ('C', 0), ('А', 0), ('D', 0), ('{', 0), ('а', 0)]"
layer28,"[('D', 87), ('A', 12), ('B', 0), ('А', 0), ('Д', 0), ('A', 0), ('D', 0), ('C', 0), ('{', 0), ('DA', 0)]","[('A', 83), ('A', 9), ('D', 6), ('А', 0), ('B', 0), ('C', 0), ('D', 0), ('{', 0), ('А', 0), ('B', 0)]","[('–', 5), ('>', 3), ('“', 2), ('—', 1), ('//', 1), ('×', 1), ('A', 1), ('…', 1), ('->', 1), ('+', 0)]","[('A', 81), ('A', 17), ('D', 0), ('А', 0), ('B', 0), ('C', 0), ('D', 0), ('А', 0), ('B', 0), ('{', 0)]"
layer29,"[('�', 28), ('�', 21), ('✔', 5), ('�', 2), ('✅', 1), ('�', 0), ('☆', 0), ('�', 0), ('★', 0), ('\u200d', 0)]","[('A', 76), ('A', 21), ('D', 0), ('А', 0), ('B', 0), ('C', 0), ('А', 0), ('D', 0), ('B', 0), ('{', 0)]","[('1', 2), ('6', 1), ('5', 0), ('8', 0), ('affen', 0), ('7', 0), ('̱', 0), ('ugel', 0), ('-', 0), ('¬', 0)]","[('A', 52), ('A', 45), ('D', 0), ('А', 0), ('B', 0), ('D', 0), ('А', 0), ('B', 0), ('C', 0), ('{', 0)]"
layer30,"[('unos', 1), ('giore', 0), ('ershell', 0), ('mathchar', 0), ('`{', 0), ('\x91', 0), ('коно', 0), ('atuur', 0), ('�', 0), ('\x83', 0)]","[('A', 55), ('A', 40), ('А', 0), ('D', 0), ('B', 0), ('{', 0), ('D', 0), ('А', 0), ('B', 0), ('C', 0)]","[(',', 25), ('\n', 23), ('I', 19), ('(', 11), ('from', 3), ('-', 2), ('1', 2), ('and', 1), ('on', 1), ('.', 1)]","[('A', 88), ('A', 8), ('D', 1), ('B', 0), ('C', 0), ('{', 0), ('А', 0), ('(', 0), ('\n', 0), ('�', 0)]"
layer31,"[('', 91), ('(', 0), ('!', 0), ('+', 0), ('1', 0), ('(', 0), ('/', 0), (':', 0), (' ', 0), ('T', 0)]","[('A', 81), ('A', 12), ('D', 1), ('B', 1), ('{', 0), ('C', 0), ('(', 0), ('\n', 0), ('А', 0), ('�', 0)]","[('textt', 10), ('Ḩ', 5), ('archivi', 2), ('geprüft', 2), ('beskre', 1), ('Хронологија', 1), ('ungsseite', 1), ('kwiet', 1), ('stycz', 0), ('ALSE', 0)]","[('A', 76), ('{', 7), ('�', 3), ('D', 2), ('�', 2), ('B', 2), ('\n', 1), ('(', 0), ('C', 0), ('\u200d', 0)]"
Layer,Attention mechanism,Intermediate residual stream,MLP output,Block output
layer0,"[('пута', 12), ('archivi', 3), ('partiellement', 3), ('textt', 1), ('sier', 0), ('ѐ', 0), ('konn', 0), ('embros', 0), ('Portail', 0), ('Sito', 0)]","[('пута', 26), ('partiellement', 1), ('сылки', 0), ('sterd', 0), ('Censo', 0), ('bolds', 0), ('empre', 0), ('cí', 0), ('писок', 0), ('jà', 0)]","[('пута', 5), ('partiellement', 1), ('сылки', 1), ('embros', 0), ('penas', 0), ('sterd', 0), ('textt', 0), ('cí', 0), ('virtuel', 0), ('gmin', 0)]","[('пута', 23), ('partiellement', 2), ('сылки', 1), ('sterd', 0), ('cí', 0), ('bolds', 0), ('embros', 0), ('virtuel', 0), ('textt', 0), ('empre', 0)]"
layer1,"[('%%%%', 1), ('pick', 0), ('Pick', 0), ('ˇ', 0), ('ing', 0), ('kin', 0), ('Û', 0), ('pick', 0), ('osa', 0), ('kin', 0)]","[('пута', 4), ('partiellement', 0), ('Oficina', 0), ('сылки', 0), ('totalité', 0), ('ә', 0), ('Хронологија', 0), ('sterd', 0), ('aucoup', 0), ('virtuel', 0)]","[('Pil', 0), ('arda', 0), ('Spr', 0), ('arde', 0), ('ben', 0), ('ardi', 0), ('An', 0), ('abei', 0), ('onym', 0), ('щи', 0)]","[('пута', 0), ('sce', 0), ('aucoup', 0), ('sterd', 0), ('partiellement', 0), ('Carter', 0), ('сылки', 0), ('overcome', 0), ('ә', 0), ('ént', 0)]"
layer2,"[('werb', 0), ('rv', 0), ('indeed', 0), ('kernel', 0), ('coli', 0), ('amazon', 0), ('ölker', 0), ('ǒ', 0), ('tun', 0), ('propri', 0)]","[('fen', 0), ('overcome', 0), ('virtuel', 0), ('ченко', 0), ('geg', 0), ('sce', 0), ('sterd', 0), ('Хронологија', 0), ('autore', 0), ('totalité', 0)]","[('iből', 1), ('◦', 1), ('anto', 0), ('="".', 0), ('xp', 0), ('Gemeinsame', 0), ('❯', 0), ('onderwerp', 0), ('unda', 0), ('ональ', 0)]","[('Хронологија', 1), ('idense', 0), ('fen', 0), ('aucoup', 0), ('geg', 0), ('rv', 0), ('ǒ', 0), ('overcome', 0), ('indeed', 0), ('gem', 0)]"
