layer16,"[('Fu', 2), ('feld', 1), ('F', 1), ('F', 1), ('Govern', 1), ('Fish', 0), ('Frank', 0), ('f', 0), ('iere', 0), ('vil', 0)]","[('answer', 9), ('answered', 8), ('answer', 6), ('Answer', 4), ('vez', 3), ('ô', 3), ('answers', 2), ('Maria', 2), ('Answer', 1), ('{""', 1)]","[('which', 38), ('Which', 12), ('which', 8), ('которых', 1), ('cui', 0), ('chia', 0), ('ogne', 0), ('brázky', 0), ('laquelle', 0), ('quale', 0)]","[('answered', 12), ('ô', 7), ('answer', 7), ('answer', 6), ('Answer', 1), ('vez', 1), ('Maria', 1), ('answers', 0), ('{""', 0), ('Answer', 0)]"
layer17,"[('icial', 1), ('pta', 0), ('pó', 0), ('unker', 0), ('berg', 0), ('Hessen', 0), ('adata', 0), ('jih', 0), ('ti', 0), ('yrus', 0)]","[('answered', 12), ('answer', 8), ('answer', 8), ('ô', 4), ('Maria', 1), ('Answer', 1), ('vez', 1), ('answers', 1), ('{""', 1), ('Answer', 0)]","[('prü', 4), ('Question', 1), ('iez', 0), ('sang', 0), ('spring', 0), ('olan', 0), ('館', 0), ('Nobel', 0), ('demselben', 0), ('helm', 0)]","[('answer', 18), ('answer', 18), ('answered', 10), ('Answer', 2), ('Answer', 2), ('answers', 1), ('Maria', 1), ('ô', 0), ('vez', 0), ('swers', 0)]"
layer18,"[('akh', 6), ('Sep', 4), ('nbsp', 1), ('Nov', 1), ('·', 1), ('following', 1), ('Following', 1), ('Oct', 0), ('Jan', 0), ('follow', 0)]","[('answer', 20), ('answer', 20), ('answered', 11), ('Answer', 3), ('Answer', 2), ('answers', 2), ('penas', 1), ('Maria', 0), ('vez', 0), ('Question', 0)]","[('ks', 1), ('answer', 0), ('Colleg', 0), ('aggi', 0), ('raid', 0), ('cus', 0), ('CN', 0), ('vá', 0), ('ος', 0), ('érica', 0)]","[('answer', 34), ('answer', 26), ('answered', 11), ('answers', 2), ('Answer', 1), ('Answer', 1), ('swers', 0), ('answering', 0), ('vez', 0), ('quelle', 0)]"
layer19,"[('Which', 76), ('which', 14), ('which', 1), ('cuales', 0), ('laquelle', 0), ('quale', 0), ('rile', 0), ('gresql', 0), ('któ', 0), ('ulaire', 0)]","[('answer', 36), ('answer', 30), ('answered', 8), ('answers', 3), ('Which', 1), ('Answer', 1), ('Answer', 1), ('swers', 0), ('answering', 0), ('penas', 0)]","[('ask', 0), ('van', 0), ('chter', 0), ('spo', 0), ('ὑ', 0), ('Duration', 0), ('pr', 0), ('autore', 0), ('enemies', 0), ('[(', 0)]","[('answer', 26), ('answer', 13), ('answered', 4), ('Which', 3), ('penas', 2), ('quelle', 1), ('answers', 1), ('Answer', 0), ('Answer', 0), ('{""', 0)]"
layer20,"[('follow', 91), ('Follow', 8), ('follows', 0), ('follow', 0), ('following', 0), ('followed', 0), ('Following', 0), ('segu', 0), ('ollow', 0), ('suiv', 0)]","[('follow', 27), ('answer', 23), ('answer', 13), ('answered', 5), ('Follow', 2), ('answers', 1), ('following', 1), ('follow', 1), ('follows', 1), ('followed', 1)]","[('wicklung', 1), ('@', 1), ('veg', 1), ('Phys', 1), ('ante', 1), ('nats', 0), ('lose', 0), ('algebra', 0), ('户', 0), ('physics', 0)]","[('follow', 40), ('answer', 13), ('answer', 4), ('Follow', 2), ('answered', 2), ('answers', 1), ('follow', 1), ('Which', 1), ('quelle', 1), ('follows', 1)]"
layer21,"[('answer', 24), ('Answer', 20), ('answered', 9), ('Answer', 8), ('answer', 8), ('answers', 3), ('Econom', 3), ('swers', 2), ('econom', 2), ('answering', 1)]","[('answer', 34), ('answer', 16), ('follow', 16), ('answered', 7), ('answers', 3), ('Follow', 1), ('follow', 1), ('Answer', 0), ('Answer', 0), ('swers', 0)]","[('थ', 2), ('lá', 1), ('ächst', 1), ('Federation', 0), ('kiem', 0), ('fug', 0), ('cí', 0), ('weis', 0), ('oem', 0), ('ket', 0)]","[('follow', 40), ('Follow', 6), ('answer', 4), ('quelle', 3), ('follow', 2), ('answer', 1), ('penas', 1), ('follows', 0), ('Which', 0), ('answered', 0)]"
layer22,"[('question', 50), ('input', 21), ('Input', 11), ('Question', 5), ('Output', 3), ('output', 1), ('question', 1), ('Question', 1), ('input', 0), ('inputs', 0)]","[('follow', 22), ('Question', 8), ('answer', 6), ('question', 5), ('Question', 4), ('Follow', 3), ('answer', 2), ('follow', 2), ('quelle', 2), ('penas', 1)]","[('ess', 20), ('which', 2), ('➖', 2), ('multiplication', 2), ('Ess', 2), ('érica', 1), ('mana', 1), ('ASS', 1), ('assignment', 0), ('which', 0)]","[('follow', 12), ('quelle', 7), ('Question', 5), ('penas', 5), ('answer', 5), ('question', 4), ('Which', 3), ('answer', 2), ('Question', 1), ('Follow', 1)]"
layer23,"[('Author', 12), ('author', 8), ('Author', 4), ('authorization', 4), ('autor', 2), ('author', 2), ('се', 1), ('post', 0), ('ask', 0), ('Pub', 0)]","[('quelle', 8), ('follow', 6), ('penas', 6), ('answer', 6), ('Question', 4), ('Which', 3), ('question', 3), ('answer', 3), ('Question', 1), ('follow', 1)]","[('supply', 18), ('ask', 2), ('asks', 2), ('asking', 2), ('шлен', 1), ('qu', 1), ('isher', 0), ('refix', 0), ('asked', 0), ('kaf', 0)]","[('quelle', 17), ('answer', 9), ('answer', 4), ('follow', 3), ('penas', 3), ('asked', 2), ('Which', 2), ('ask', 2), ('Question', 1), ('question', 1)]"
layer24,"[('follow', 81), ('Follow', 18), ('follows', 0), ('followed', 0), ('follow', 0), ('output', 0), ('Output', 0), ('output', 0), ('input', 0), ('Output', 0)]","[('follow', 88), ('Follow', 10), ('follow', 0), ('followed', 0), ('follows', 0), ('quelle', 0), ('output', 0), ('Output', 0), ('following', 0), ('input', 0)]","[('fik', 10), ('ѐ', 0), ('patch', 0), ('CAA', 0), ('fer', 0), ('indre', 0), ('ónica', 0), ('eclipse', 0), ('ء', 0), ('ERR', 0)]","[('follow', 80), ('Follow', 15), ('follow', 1), ('followed', 0), ('follows', 0), ('output', 0), ('quelle', 0), ('Output', 0), ('Output', 0), ('input', 0)]"
layer25,"[('\n', 70), ('</s>', 2), ('https', 2), ('<s>', 0), ('¨', 0), ('Which', 0), ('formatt', 0), ('which', 0), ('Pad', 0), ('answer', 0)]","[('follow', 80), ('Follow', 13), ('followed', 1), ('follow', 1), ('follows', 0), ('output', 0), ('quelle', 0), ('Output', 0), ('Output', 0), ('input', 0)]","[('true', 6), ('true', 6), ('TRUE', 6), ('True', 4), ('truth', 4), ('True', 3), ('false', 1), ('false', 1), ('ema', 1), ('TRUE', 1)]","[('follow', 84), ('Follow', 12), ('follow', 1), ('followed', 0), ('follows', 0), ('output', 0), ('quelle', 0), ('Output', 0), ('Output', 0), ('input', 0)]"
layer26,"[('F', 99), ('F', 0), ('Ф', 0), ('perfectly', 0), ('perfect', 0), ('market', 0), ('N', 0), ('RE', 0), ('Market', 0), ('Fir', 0)]","[('follow', 79), ('Follow', 11), ('followed', 1), ('follow', 1), ('output', 0), ('follows', 0), ('Output', 0), ('Output', 0), ('quelle', 0), ('input', 0)]","[('#', 2), ('ask', 1), ('со', 1), ('demand', 1), ('ask', 1), ('Request', 1), ('request', 0), ('Ask', 0), ('Lam', 0), ('O', 0)]","[('follow', 83), ('Follow', 9), ('followed', 1), ('follow', 1), ('quelle', 0), ('follows', 0), ('output', 0), ('penas', 0), ('input', 0), ('answer', 0)]"
layer27,"[('follow', 54), ('Follow', 22), ('Which', 17), ('follows', 5), ('followed', 0), ('which', 0), ('follow', 0), ('which', 0), ('laquelle', 0), ('What', 0)]","[('follow', 86), ('Follow', 10), ('followed', 0), ('follow', 0), ('follows', 0), ('quelle', 0), ('output', 0), ('Which', 0), ('answer', 0), ('input', 0)]","[('F', 63), ('FO', 36), ('fol', 0), ('FO', 0), ('fo', 0), ('Fol', 0), ('fol', 0), ('Fo', 0), ('fox', 0), ('seg', 0)]","[('F', 70), ('follow', 4), ('quelle', 2), ('follow', 1), ('Follow', 1), ('followed', 0), ('output', 0), ('Which', 0), ('penas', 0), ('answer', 0)]"
layer28,"[('...', 92), ('...', 4), ('Question', 0), ('Answer', 0), ('Answer', 0), ('Free', 0), ('Output', 0), ('Question', 0), ('Input', 0), ('A', 0)]","[('F', 74), ('follow', 1), ('Follow', 1), ('quelle', 1), ('Output', 1), ('answer', 1), ('Input', 0), ('Which', 0), ('output', 0), ('Output', 0)]","[('’', 4), ('-', 3), ('–', 2), ('/', 1), ('lab', 1), ('stat', 1), ('sh', 1), ('IV', 1), ('Lab', 1), ('stat', 0)]","[('F', 82), ('quelle', 2), ('follow', 1), ('Follow', 1), ('Input', 0), ('answer', 0), ('Output', 0), ('follow', 0), ('output', 0), ('Which', 0)]"
layer29,"[('which', 96), ('Which', 1), ('which', 1), ('laquelle', 0), ('cui', 0), ('quale', 0), ('input', 0), ('cuales', 0), ('кото', 0), ('lequel', 0)]","[('F', 50), ('Which', 13), ('quelle', 3), ('follow', 3), ('output', 2), ('input', 2), ('Follow', 2), ('which', 2), ('Input', 1), ('Output', 1)]","[('Wh', 98), ('que', 1), ('wh', 0), ('wh', 0), ('Wh', 0), ('Whit', 0), ('WH', 0), ('C', 0), ('F', 0), ('c', 0)]","[('F', 90), ('Wh', 1), ('follow', 0), ('Which', 0), ('Follow', 0), ('output', 0), ('input', 0), ('follow', 0), ('Input', 0), ('Input', 0)]"
layer30,"[('_', 36), ('________', 26), ('____', 3), ('________________', 1), ('___', 0), ('What', 0), ('Which', 0), ('given', 0), ('Given', 0), ('__', 0)]","[('F', 88), ('Wh', 1), ('Which', 1), ('follow', 1), ('Follow', 0), ('follow', 0), ('Input', 0), ('Input', 0), ('output', 0), ('input', 0)]","[('1', 15), ('3', 8), ('(', 7), ('B', 6), ('[', 4), ('In', 4), ('A', 3), ('L', 3), ('The', 2), ('E', 2)]","[('F', 97), ('Wh', 0), ('A', 0), ('follow', 0), ('What', 0), ('Input', 0), ('The', 0), ('Which', 0), ('which', 0), ('Ch', 0)]"
layer31,"[('...', 81), ('...', 16), ('\n', 0), ('....', 0), ('....', 0), ('..', 0), ('.....', 0), ('........', 0), ('...,', 0), ('2', 0)]","[('F', 93), ('Wh', 1), ('A', 0), ('...', 0), ('follow', 0), ('The', 0), ('What', 0), ('Ch', 0), ('Input', 0), ('Which', 0)]","[('Question', 0), ('Comput', 0), ('Excel', 0), ('Job', 0), ('Author', 0), ('Subject', 0), ('Product', 0), ('Company', 0), ('Sample', 0), ('Home', 0)]","[('F', 23), ('Question', 6), ('Wh', 5), ('A', 4), ('The', 3), ('What', 2), ('1', 2), ('Answer', 1), ('Ch', 1), ('Input', 1)]"
,,,,
Layer,Attention mechanism,Intermediate residual stream,MLP output,Block output
layer0,"[('<s>', 4), ('ímp', 2), ('férences', 0), ('пута', 0), ('quelle', 0), ('penas', 0), ('prüng', 0), ('datei', 0), ('Хронологија', 0), ('Licencia', 0)]","[('ímp', 3), ('<s>', 2), ('quelle', 1), ('férences', 0), ('ográfica', 0), ('Licencia', 0), ('datei', 0), ('пута', 0), ('penas', 0), ('Ḩ', 0)]","[('瀬', 1), ('пута', 1), ('guez', 0), ('<s>', 0), ('sier', 0), ('씨', 0), ('ә', 0), ('ť', 0), ('кипеди', 0), ('férences', 0)]","[('<s>', 3), ('ímp', 2), ('пута', 1), ('瀬', 1), ('férences', 1), ('penas', 0), ('quelle', 0), ('trightarrow', 0), ('월', 0), ('gesamt', 0)]"
layer1,"[('anim', 1), ('refer', 0), ('références', 0), ('isser', 0), ('gouvern', 0), ('cera', 0), ('oro', 0), ('�', 0), ('gem', 0), ('raj', 0)]","[('<s>', 14), ('ә', 0), ('penas', 0), ('Außer', 0), ('férences', 0), ('anim', 0), ('थ', 0), ('opera', 0), ('ográfica', 0), ('ǫ', 0)]","[('&=\\', 1), ('ederb', 1), ('ċ', 1), ('̄', 1), ('atform', 1), ('inkel', 0), ('pin', 0), ('ответ', 0), ('penas', 0), ('deg', 0)]","[('<s>', 16), ('penas', 2), ('anim', 1), ('ategory', 0), ('Außer', 0), ('थ', 0), ('éma', 0), ('férences', 0), ('ә', 0), ('guez', 0)]"
layer2,"[('ufen', 4), ('aterra', 2), ('ién', 1), ('ель', 1), ('цо', 1), ('Censo', 0), ('immagini', 0), ('publique', 0), ('sten', 0), ('othèque', 0)]","[('<s>', 15), ('anim', 1), ('penas', 1), ('othèque', 1), ('Außer', 0), ('от', 0), ('guez', 0), ('atform', 0), ('ederb', 0), ('actér', 0)]","[('št', 2), ('vin', 0), ('pin', 0), ('hal', 0), ('Bes', 0), ('Kam', 0), ('они', 0), ('point', 0), ('champion', 0), ('Mut', 0)]","[('<s>', 1), ('penas', 1), ('anim', 0), ('Außer', 0), ('othèque', 0), ('vé', 0), ('actér', 0), ('guez', 0), ('ufen', 0), ('ederb', 0)]"
layer3,"[('stract', 2), ('ictwo', 1), ('olare', 0), ('opera', 0), ('emplo', 0), ('Chine', 0), ('vr', 0), ('лок', 0), ('totalité', 0), ('лан', 0)]","[('penas', 1), ('anim', 0), ('empio', 0), ('opera', 0), ('Außer', 0), ('ufen', 0), ('<s>', 0), ('ť', 0), ('conde', 0), ('vin', 0)]","[('❯', 8), ('retto', 0), ('Async', 0), ('afka', 0), ('品', 0), ('如', 0), ('=""#', 0), ('apps', 0), ('inand', 0), ('Становништво', 0)]","[('penas', 3), ('anim', 2), ('opera', 1), ('<s>', 0), ('tout', 0), ('empio', 0), ('थ', 0), ('Außer', 0), ('roller', 0), ('евич', 0)]"
layer4,"[('Mode', 2), ('Mode', 2), ('avas', 2), ('ample', 1), ('anzen', 1), ('spre', 0), ('ady', 0), ('ユ', 0), ('Monde', 0), ('zag', 0)]","[('anim', 0), ('Beau', 0), ('थ', 0), ('opera', 0), ('tout', 0), ('Eing', 0), ('java', 0), ('ISSN', 0), ('евич', 0), ('penas', 0)]","[('gh', 1), ('umi', 1), ('Mes', 0), ('est', 0), ('ся', 0), ('exclus', 0), ('mes', 0), ('cav', 0), ('gar', 0), ('ht', 0)]","[('hein', 1), ('lo', 1), ('lean', 0), ('empio', 0), ('ISSN', 0), ('Eing', 0), ('ling', 0), ('bright', 0), ('Bedeut', 0), ('java', 0)]"
layer5,"[('enze', 5), ('uzione', 1), ('skap', 0), ('Ng', 0), ('recensement', 0), ('Aires', 0), ('anya', 0), ('von', 0), ('ogy', 0), ('Beg', 0)]","[('lean', 2), ('forth', 1), ('empio', 0), ('añ', 0), ('Bedeut', 0), ('java', 0), ('lo', 0), ('थ', 0), ('Vin', 0), ('enze', 0)]","[('Magn', 2), ('alg', 2), ('˚', 0), ('uno', 0), ('úblic', 0), ('галь', 0), ('ragma', 0), ('adm', 0), ('Sund', 0), ('Mapp', 0)]","[('forth', 1), ('Bedeut', 1), ('anter', 0), ('ulas', 0), ('ula', 0), ('bah', 0), ('zyma', 0), ('bright', 0), ('lean', 0), ('Beau', 0)]"
layer6,"[('nof', 1), ('Tak', 1), ('om', 1), ('vic', 1), ('remainder', 1), ('cita', 0), ('pron', 0), ('tak', 0), ('Ana', 0), ('unto', 0)]","[('forth', 1), ('Magn', 0), ('bright', 0), ('bah', 0), ('Bedeut', 0), ('anter', 0), ('uno', 0), ('Bak', 0), ('ゴ', 0), ('ulas', 0)]","[('zig', 3), ('Gros', 3), ('OCLC', 1), ('SDK', 0), ('connexes', 0), ('LL', 0), ('redis', 0), ('bei', 0), ('NN', 0), ('\u2060', 0)]","[('penas', 13), ('ola', 1), ('Bras', 0), ('LL', 0), ('anter', 0), ('ゴ', 0), ('Bak', 0), ('Bright', 0), ('hina', 0), ('ulas', 0)]"
layer7,"[('<s>', 5), ('nyelven', 3), ('ContentView', 1), ('į', 1), ('duino', 1), ('cdn', 1), ('acci', 0), ('ej', 0), ('rin', 0), ('лин', 0)]","[('penas', 12), ('anter', 1), ('ná', 1), ('ulas', 0), ('ola', 0), ('usch', 0), ('giore', 0), ('Bras', 0), ('<s>', 0), ('hina', 0)]","[('Factory', 2), ('lah', 1), ('ordo', 1), ('Jah', 0), ('ej', 0), ('hen', 0), ('LS', 0), ('igt', 0), ('unst', 0), ('ecz', 0)]","[('ola', 3), ('-,', 2), ('Bright', 1), ('olit', 1), ('hoff', 1), ('dbc', 1), ('о', 0), ('ith', 0), ('usch', 0), ('nou', 0)]"
layer8,"[('berger', 4), ('ício', 1), ('dere', 0), ('linear', 0), ('esterni', 0), ('�', 0), ('jsf', 0), ('ứ', 0), ('ată', 0), ('Њ', 0)]","[('-,', 1), ('dbc', 1), ('hoff', 1), ('olit', 0), ('ola', 0), ('Java', 0), ('о', 0), ('exec', 0), ('Bright', 0), ('до', 0)]","[('chev', 1), ('anon', 1), ('stoff', 1), ('auteurs', 0), ('üge', 0), ('fen', 0), ('Бу', 0), ('issen', 0), ('oir', 0), ('Native', 0)]","[('-,', 1), ('osas', 1), ('⟩', 1), ('olit', 1), ('exec', 1), ('dbc', 0), ('rache', 0), ('Licencia', 0), ('до', 0), ('touch', 0)]"
layer9,"[('vu', 2), ('annes', 1), ('�', 0), ('kop', 0), ('eil', 0), ('trim', 0), ('切', 0), ('hina', 0), ('runt', 0), ('tro', 0)]","[('olit', 3), ('⟩', 2), ('-,', 1), ('Licencia', 0), ('osas', 0), ('exec', 0), ('▶', 0), ('dbc', 0), ('Ara', 0), ('nn', 0)]","[('gest', 1), ('Lak', 1), ('Tree', 1), ('motion', 0), ('Kauf', 0), ('Mot', 0), ('Prom', 0), (']=""', 0), ('gesture', 0), ('ovat', 0)]","[('Licencia', 3), ('stoff', 1), ('⟩', 0), ('olit', 0), ('.:\u200a', 0), ('Dic', 0), ('lean', 0), ('Asp', 0), ('ola', 0), ('esterni', 0)]"
layer10,"[('Hamb', 1), ('Système', 1), ('Fichier', 1), ('Buen', 1), ('ズ', 0), ('yó', 0), ('�', 0), ('bolds', 0), ('書', 0), ('reverse', 0)]","[('Licencia', 2), ('esterni', 2), ('⟩', 0), ('mund', 0), ('lá', 0), ('olit', 0), ('añ', 0), ('Nue', 0), ('тро', 0), ('.:\u200a', 0)]","[('⅓', 1), ('auc', 0), ('float', 0), ('zahl', 0), ('<>', 0), ('halb', 0), ('pse', 0), ('pro', 0), ('thm', 0), ('odia', 0)]","[('esterni', 2), ('Licencia', 1), ('olit', 1), ('Brig', 0), ('gesamt', 0), ('penas', 0), ('ächt', 0), ('uf', 0), ('lej', 0), ('ง', 0)]"
layer11,"[('previous', 2), ('imo', 1), ('fib', 0), ('igent', 0), ('ke', 0), ('zek', 0), ('ủ', 0), ('ɾ', 0), ('Ћ', 0), ('brie', 0)]","[('esterni', 2), ('answer', 1), ('uf', 0), ('Generated', 0), ('ɾ', 0), ('Read', 0), ('Licencia', 0), ('answered', 0), ('Brig', 0), ('gesamt', 0)]","[('↳', 2), ('DK', 1), ('abad', 1), ('amet', 0), ('тельство', 0), ('jet', 0), ('{#', 0), ('onderwerp', 0), ('feld', 0), ('woord', 0)]","[('answered', 4), ('answer', 2), ('olit', 2), ('esterni', 2), ('<s>', 2), ('Answer', 1), ('inger', 1), ('uf', 1), ('dade', 0), ('ън', 0)]"
layer12,"[('│', 1), ('лат', 1), ('öv', 1), ('gel', 0), ('LE', 0), ('odd', 0), ('ak', 0), ('inline', 0), (':', 0), ('stri', 0)]","[('answered', 5), ('answer', 3), ('olit', 2), ('esterni', 2), ('<s>', 1), ('Answer', 1), ('ън', 0), ('uf', 0), ('Licencia', 0), ('inger', 0)]","[('Ź', 4), ('ani', 1), ('aupt', 0), ('partiellement', 0), ('�', 0), ('dici', 0), ('conde', 0), ('equal', 0), ('pecies', 0), ('MAIN', 0)]","[('<s>', 10), ('ง', 2), ('gesamt', 1), ('inger', 0), ('Licencia', 0), ('answer', 0), ('Hinweis', 0), ('answered', 0), ('esterni', 0), ('ън', 0)]"
layer13,"[('vice', 3), ('FA', 1), ('ahn', 1), ('ona', 0), ('esen', 0), ('Mort', 0), ('cloudflare', 0), ('yr', 0), ('omo', 0), ('acy', 0)]","[('<s>', 3), ('uso', 1), ('answer', 1), ('Answer', 1), ('oka', 0), ('gesamt', 0), ('Hinweis', 0), ('{|', 0), ('partiellement', 0), ('answered', 0)]","[('Cole', 1), ('uez', 1), ('trat', 0), ('brie', 0), ('tom', 0), ('ta', 0), ('jm', 0), ('ash', 0), ('Tom', 0), ('answers', 0)]","[('answer', 6), ('answered', 3), ('oka', 3), ('Answer', 2), ('answer', 2), ('<s>', 2), ('Answer', 1), ('{""', 0), ('answers', 0), ('partiellement', 0)]"
layer14,"[('azz', 1), ('inta', 1), ('uve', 1), ('ison', 0), ('kih', 0), ('parallel', 0), ('lau', 0), ('itori', 0), ('zn', 0), ('borrow', 0)]","[('answer', 10), ('answered', 5), ('answer', 5), ('Answer', 2), ('oka', 2), ('{""', 1), ('Answer', 1), ('answers', 1), ('<s>', 1), ('vez', 1)]","[('stell', 2), ('<!', 1), ('Minor', 0), ('Past', 0), ('ombres', 0), ('astro', 0), ('odo', 0), ('sac', 0), ('oro', 0), ('tard', 0)]","[('{""', 6), ('answer', 5), ('answer', 3), ('answered', 1), ('Answer', 1), ('answers', 1), ('vez', 0), ('Answer', 0), ('ulas', 0), ('nx', 0)]"
layer15,"[('umerate', 3), ('Answer', 1), ('answered', 1), ('vil', 1), ('questions', 0), ('answer', 0), ('answers', 0), ('schutz', 0), ('QUEST', 0), ('andenburg', 0)]","[('answer', 17), ('answered', 6), ('{""', 4), ('answer', 4), ('Answer', 3), ('Answer', 3), ('answers', 3), ('answering', 0), ('vez', 0), ('swers', 0)]","[('wohl', 2), ('cgi', 0), ('anto', 0), ('composed', 0), ('со', 0), ('urm', 0), ('scheid', 0), ('phy', 0), ('adel', 0), ('itul', 0)]","[('{""', 20), ('answered', 9), ('answer', 8), ('answer', 7), ('Answer', 2), ('Answer', 1), ('answers', 1), ('vez', 0), ('answering', 0), ('""@', 0)]"
layer16,"[('Fu', 1), ('ili', 1), ('ovis', 1), ('hina', 1), ('ffe', 1), ('alla', 0), ('Fou', 0), ('Govern', 0), ('Fish', 0), ('auf', 0)]","[('answer', 15), ('answered', 13), ('answer', 11), ('Answer', 4), ('{""', 4), ('Answer', 3), ('answers', 3), ('vez', 1), ('answering', 0), ('ô', 0)]","[('which', 9), ('Which', 8), ('which', 5), ('которых', 1), ('ogne', 0), ('brázky', 0), ('Krie', 0), ('auer', 0), ('⇔', 0), ('cui', 0)]","[('answered', 18), ('answer', 14), ('answer', 9), ('{""', 2), ('ô', 2), ('Answer', 2), ('Answer', 2), ('answers', 1), ('Maria', 0), ('vez', 0)]"
layer17,"[('roe', 0), ('Hessen', 0), ('bach', 0), ('icial', 0), ('unker', 0), ('ден', 0), ('pta', 0), ('pon', 0), ('gh', 0), ('шти', 0)]","[('answered', 16), ('answer', 15), ('answer', 11), ('{""', 4), ('Answer', 1), ('Answer', 1), ('answers', 1), ('ô', 1), ('Maria', 0), ('vez', 0)]","[('Nobel', 0), ('вер', 0), ('Thom', 0), ('asp', 0), ('Thompson', 0), ('館', 0), ('ball', 0), ('Question', 0), ('demselben', 0), ('marks', 0)]","[('answer', 28), ('answer', 14), ('answered', 13), ('Answer', 4), ('Answer', 2), ('answers', 1), ('{""', 1), ('swers', 0), ('answering', 0), ('Maria', 0)]"
layer18,"[('following', 6), ('Follow', 6), ('follow', 5), ('akh', 4), ('Following', 3), ('nbsp', 1), ('follow', 0), ('Sep', 0), ('followed', 0), ('Pf', 0)]","[('answer', 28), ('answer', 17), ('answered', 13), ('Answer', 5), ('{""', 2), ('Answer', 2), ('answers', 2), ('penas', 0), ('Maria', 0), ('swers', 0)]","[('answer', 4), ('answer', 4), ('swers', 3), ('aggi', 2), ('adel', 1), ('érica', 1), ('bev', 0), ('CN', 0), ('beskre', 0), ('answered', 0)]","[('answer', 44), ('answer', 28), ('answered', 11), ('Answer', 2), ('answers', 2), ('swers', 1), ('Answer', 1), ('{""', 0), ('penas', 0), ('answering', 0)]"
layer19,"[('Which', 78), ('which', 17), ('which', 2), ('cuales', 0), ('laquelle', 0), ('quale', 0), ('lequel', 0), ('ulaire', 0), ('cual', 0), ('rile', 0)]","[('answer', 39), ('answer', 38), ('answered', 6), ('answers', 2), ('Answer', 2), ('swers', 1), ('Which', 0), ('Answer', 0), ('{""', 0), ('penas', 0)]","[('Duration', 2), ('ὑ', 1), ('pr', 0), ('chter', 0), ('pmatrix', 0), ('duration', 0), ('duration', 0), ('spo', 0), ('Hidden', 0), ('Snow', 0)]","[('answer', 34), ('answer', 19), ('answered', 5), ('penas', 4), ('Which', 3), ('{""', 1), ('Answer', 1), ('answers', 1), ('swers', 0), ('Answer', 0)]"
layer20,"[('follow', 93), ('Follow', 6), ('follows', 0), ('follow', 0), ('following', 0), ('followed', 0), ('Following', 0), ('ollow', 0), ('suiv', 0), ('segu', 0)]","[('follow', 79), ('Follow', 7), ('follows', 3), ('follow', 3), ('following', 1), ('answer', 1), ('followed', 1), ('answer', 0), ('answered', 0), ('Following', 0)]","[('veg', 1), ('BY', 1), ('@', 0), ('GG', 0), ('ante', 0), ('True', 0), ('algebra', 0), ('nats', 0), ('wicklung', 0), ('True', 0)]","[('follow', 81), ('Follow', 6), ('follow', 3), ('follows', 3), ('answer', 1), ('following', 0), ('followed', 0), ('answer', 0), ('answered', 0), ('Following', 0)]"
layer21,"[('Answer', 21), ('answer', 19), ('answer', 16), ('Answer', 13), ('answers', 7), ('answered', 6), ('swers', 4), ('answering', 2), ('repla', 0), (""/'"", 0)]","[('follow', 67), ('answer', 9), ('Follow', 5), ('follow', 4), ('answer', 4), ('follows', 2), ('answered', 1), ('following', 0), ('answers', 0), ('followed', 0)]","[('weis', 2), ('ächst', 1), ('Federation', 1), ('lá', 0), ('kes', 0), ('reverse', 0), ('ifie', 0), ('ház', 0), ('cí', 0), ('ред', 0)]","[('follow', 76), ('Follow', 11), ('follow', 5), ('follows', 2), ('following', 0), ('followed', 0), ('answer', 0), ('Following', 0), ('penas', 0), ('{""', 0)]"
layer22,"[('question', 97), ('Question', 1), ('question', 0), ('Question', 0), ('questions', 0), ('questions', 0), ('вопро', 0), ('input', 0), ('Input', 0), ('QUEST', 0)]","[('follow', 70), ('Follow', 10), ('follow', 6), ('follows', 2), ('Question', 1), ('following', 0), ('question', 0), ('Question', 0), ('followed', 0), ('answer', 0)]","[('which', 10), ('which', 2), ('kem', 1), ('које', 1), ('żyn', 0), ('cerem', 0), ('które', 0), ('emas', 0), ('根', 0), ('Which', 0)]","[('follow', 62), ('Follow', 7), ('follow', 7), ('follows', 3), ('penas', 1), ('followed', 1), ('following', 1), ('Question', 1), ('answer', 1), ('question', 0)]"
layer23,"[('author', 9), ('Author', 9), ('Author', 5), ('authorization', 2), ('author', 2), ('autor', 1), ('post', 1), ('ask', 0), ('fen', 0), ('Pub', 0)]","[('follow', 44), ('follow', 6), ('Follow', 6), ('penas', 4), ('answer', 2), ('follows', 2), ('followed', 2), ('Question', 1), ('following', 1), ('Which', 1)]","[('ask', 63), ('asking', 17), ('asks', 11), ('ask', 4), ('asked', 1), ('Ask', 0), ('pose', 0), ('pos', 0), ('brie', 0), ('demande', 0)]","[('follow', 34), ('follow', 7), ('asked', 7), ('answer', 4), ('ask', 4), ('Follow', 3), ('ask', 2), ('penas', 2), ('follows', 2), ('following', 1)]"
