layer28,"[('D', 81), ('B', 17), ('C', 1), ('A', 0), ('C', 0), ('D', 0), ('A', 0), ('B', 0), ('Д', 0), ('Cs', 0)]","[('B', 42), ('D', 34), ('C', 14), ('A', 5), ('C', 0), ('B', 0), ('A', 0), ('D', 0), ('none', 0), ('None', 0)]","[('B', 28), ('Option', 18), ('Option', 12), ('A', 7), ('C', 6), ('option', 6), ('option', 3), ('options', 3), ('b', 0), ('Options', 0)]","[('C', 53), ('A', 16), ('B', 11), ('B', 5), ('C', 5), ('D', 4), ('A', 3), ('D', 0), ('none', 0), ('None', 0)]"
layer29,"[('what', 25), ('The', 8), ('what', 5), ('how', 3), (' ', 2), ('What', 1), ('how', 0), ('...', 0), ('...)', 0), ('Хронологија', 0)]","[('C', 52), ('A', 21), ('B', 11), ('C', 3), ('D', 3), ('B', 3), ('A', 2), ('D', 0), ('none', 0), ('None', 0)]","[('B', 17), ('2', 14), ('1', 14), ('D', 9), ('A', 9), ('E', 4), ('yes', 2), ('All', 2), ('5', 1), ('_', 1)]","[('A', 38), ('B', 18), ('B', 12), ('A', 11), ('C', 5), ('C', 5), ('D', 4), ('D', 1), ('none', 0), ('None', 0)]"
layer30,"[('_', 97), ('________', 0), ('__', 0), ('__', 0), ('________________', 0), ('____', 0), ('__.', 0), ('___', 0), ('Dum', 0), ('{\\', 0)]","[('A', 33), ('A', 17), ('B', 13), ('B', 12), ('D', 6), ('C', 6), ('C', 5), ('D', 2), ('none', 0), ('None', 0)]","[('', 95), ('\n', 3), ('a', 0), (',', 0), ('.', 0), ('D', 0), ('.', 0), ('1', 0), ('(', 0), ('A', 0)]","[('A', 40), ('B', 16), ('A', 15), ('B', 11), ('D', 7), ('D', 4), ('C', 2), ('C', 2), ('\n', 0), ('none', 0)]"
layer31,"[('Хронологија', 12), ('answer', 7), ('onderwerp', 1), (' ', 1), ('belang', 0), ('answers', 0), ('', 0), ('answer', 0), ('reply', 0), ('Système', 0)]","[('B', 26), ('A', 25), ('A', 20), ('B', 9), ('D', 5), ('C', 5), ('D', 5), ('C', 2), ('\n', 0), ('E', 0)]","[('All', 0), ('Choice', 0), ('None', 0), ('It', 0), ('D', 0), ('C', 0), ('What', 0), ('Zygote', 0), ('If', 0), ('This', 0)]","[('B', 23), ('A', 23), ('D', 17), ('C', 15), ('A', 6), ('B', 5), ('D', 3), ('C', 2), ('\n', 0), ('E', 0)]"
Layer,Attention mechanism,Intermediate residual stream,MLP output,Block output
layer0,"[('пута', 7), ('archivi', 4), ('textt', 2), ('Архив', 1), ('Ґ', 1), ('embros', 1), ('висини', 1), ('sterd', 0), ('Љ', 0), ('Ћ', 0)]","[('Portail', 24), ('archivi', 17), ('ensoort', 2), ('textt', 2), ('embros', 1), ('trightarrow', 1), ('listade', 1), ('Хронологија', 1), ('eerd', 1), ('sterd', 0)]","[('Portail', 6), ('embros', 4), ('prüng', 2), ('administ', 1), ('empre', 1), ('penas', 1), ('iellement', 0), ('konn', 0), ('cowo', 0), ('bráz', 0)]","[('Portail', 33), ('archivi', 8), ('embros', 3), ('Хронологија', 1), ('пута', 1), ('eerd', 0), ('sterd', 0), ('trightarrow', 0), ('textt', 0), ('Архив', 0)]"
layer1,"[('anim', 0), ('gem', 0), ('de', 0), ('en', 0), ('outer', 0), ('ad', 0), ('older', 0), ('san', 0), ('rot', 0), ('cam', 0)]","[('Portail', 3), ('sterd', 3), ('archivi', 3), ('eerd', 2), ('Хронологија', 1), ('konn', 1), ('idense', 0), ('Kontrola', 0), ('Архив', 0), ('guez', 0)]","[('berga', 1), ('enders', 1), ('ówn', 0), ('sterd', 0), ('transform', 0), ('alter', 0), ('Bedeut', 0), ('ommes', 0), ('iennes', 0), ('пер', 0)]","[('sterd', 10), ('berga', 0), ('eerd', 0), ('Portail', 0), ('archivi', 0), ('ográfica', 0), ('listade', 0), ('евич', 0), ('mbH', 0), ('conde', 0)]"
layer2,"[('othèque', 1), ('ose', 1), ('powers', 0), ('савез', 0), ('zeich', 0), ('oteca', 0), ('phe', 0), ('iore', 0), ('intrag', 0), ('rola', 0)]","[('sterd', 6), ('hina', 1), ('idense', 1), ('estanden', 0), ('eerd', 0), ('cerem', 0), ('ствии', 0), ('archivi', 0), ('othèque', 0), ('guez', 0)]","[('indi', 3), ('sab', 2), ('ugins', 1), ('campaign', 0), ('fat', 0), ('gram', 0), ('gram', 0), ('AML', 0), ('Dabei', 0), ('Youth', 0)]","[('sterd', 4), ('ográfica', 1), ('stag', 1), ('atform', 0), ('hook', 0), ('teger', 0), ('idense', 0), ('publique', 0), ('eerd', 0), ('guez', 0)]"
layer3,"[('unicí', 1), ('totalité', 1), ('Außer', 0), ('raste', 0), ('ederb', 0), ('ível', 0), ('estaven', 0), ('昌', 0), ('osof', 0), ('Einzeln', 0)]","[('sterd', 5), ('totalité', 2), ('ográfica', 1), ('teger', 0), ('stag', 0), ('ederb', 0), ('Außer', 0), ('gepubliceerd', 0), ('terior', 0), ('estanden', 0)]","[('enger', 1), ('auer', 1), ('interpre', 0), ('arca', 0), ('Wol', 0), ('extensions', 0), ('asia', 0), ('öt', 0), ('iono', 0), ('nten', 0)]","[('estanden', 2), ('sterd', 1), ('teger', 1), ('publique', 1), ('ала', 0), ('totalité', 0), ('stag', 0), ('ә', 0), ('Hinweis', 0), ('ұ', 0)]"
layer4,"[('yes', 3), ('satisf', 1), ('Answer', 1), ('Picture', 1), ('sí', 0), ('yes', 0), ('Bian', 0), ('YES', 0), ('YES', 0), ('answers', 0)]","[('sterd', 3), ('estanden', 0), ('ала', 0), ('ә', 0), ('☉', 0), ('yes', 0), ('bernate', 0), ('ederb', 0), ('mund', 0), ('amos', 0)]","[('geldig', 0), ('plat', 0), ('馬', 0), ('fd', 0), ('iada', 0), ('kwiet', 0), ('boost', 0), ('sak', 0), ('quipe', 0), ('datab', 0)]","[('sterd', 3), ('teger', 1), ('yes', 1), ('iada', 1), ('avas', 1), ('bit', 0), ('elm', 0), ('geldig', 0), ('amos', 0), ('egeben', 0)]"
layer5,"[('Oficina', 1), ('Hint', 1), ('Einzeln', 0), ('Vil', 0), ('aucoup', 0), ('bazie', 0), ('bbi', 0), ('jön', 0), ('że', 0), ('teck', 0)]","[('teger', 4), ('sterd', 4), ('iada', 2), ('geldig', 1), ('elm', 0), ('yes', 0), ('quipe', 0), ('listade', 0), ('Ignore', 0), ('favor', 0)]","[('hnen', 1), ('�', 1), ('nja', 1), ('INCT', 0), ('externas', 0), ('ätz', 0), ('jub', 0), ('jes', 0), ('mbH', 0), ('Bytes', 0)]","[('teger', 3), ('dienst', 1), ('elm', 1), ('avas', 0), ('iada', 0), ('istra', 0), ('Lub', 0), ('bit', 0), ('arrow', 0), ('Kin', 0)]"
layer6,"[('totalité', 1), ('athers', 0), ('reply', 0), ('q', 0), ('имен', 0), ('rott', 0), ('nez', 0), ('Disk', 0), ('travers', 0), ('num', 0)]","[('totalité', 6), ('avas', 1), ('dienst', 0), ('istra', 0), ('iada', 0), ('zeich', 0), ('Düsseld', 0), ('arrow', 0), ('bit', 0), ('occupation', 0)]","[('┌', 2), ('olu', 1), ('ioned', 0), ('isc', 0), ('API', 0), ('cc', 0), ('Pod', 0), ('checkout', 0), ('\x83', 0), ('ualmente', 0)]","[('totalité', 4), ('cc', 1), ('dienst', 1), ('geldig', 1), ('Düsseld', 1), ('avas', 0), ('idense', 0), ('olg', 0), ('none', 0), ('iono', 0)]"
layer7,"[('́', 1), ('fli', 0), ('дан', 0), ('irst', 0), ('при', 0), ('Bill', 0), ('above', 0), ('kr', 0), ('pond', 0), ('ƒ', 0)]","[('totalité', 11), ('geldig', 0), ('ƒ', 0), ('rib', 0), ('avas', 0), ('burgh', 0), ('istr', 0), ('rä', 0), ('uits', 0), ('INCT', 0)]","[('Хронологија', 1), ('Portail', 1), ('inture', 0), ('izio', 0), ('ظ', 0), ('ката', 0), ('pta', 0), ('iar', 0), ('ustral', 0), ('ifa', 0)]","[('none', 2), ('avas', 1), ('totalité', 1), ('istr', 1), ('SHA', 1), ('aucoup', 1), ('ulas', 1), ('Guer', 1), ('verm', 0), ('dienst', 0)]"
layer8,"[('gericht', 2), ('etzt', 1), ('ване', 1), ('inale', 1), ('ns', 0), ('avo', 0), ('iclopedia', 0), ('Erd', 0), ('ży', 0), ('péri', 0)]","[('none', 2), ('totalité', 0), ('Commonwealth', 0), ('istr', 0), ('dienst', 0), ('atge', 0), ('verm', 0), ('frique', 0), ('guer', 0), ('RewriteRule', 0)]","[('icker', 1), ('civile', 1), ('fen', 0), ('cargo', 0), ('ining', 0), ('onas', 0), ('atus', 0), ('verb', 0), ('ikk', 0), ('festiv', 0)]","[('totalité', 1), ('none', 1), ('RewriteRule', 1), ('atge', 0), ('rib', 0), ('SHA', 0), ('frique', 0), ('aucoup', 0), ('verm', 0), ('тон', 0)]"
layer9,"[('Gran', 2), ('gran', 0), ('auf', 0), ('compile', 0), ('Anti', 0), ('bt', 0), ('Units', 0), ('ureau', 0), ('sBy', 0), ('compiled', 0)]","[('none', 2), ('rita', 1), ('RewriteRule', 0), ('None', 0), ('atge', 0), ('guer', 0), ('рис', 0), ('externe', 0), ('ały', 0), ('bt', 0)]","[('parenthes', 1), ('wald', 0), ('éo', 0), ('uture', 0), ('ono', 0), ('syn', 0), ('obi', 0), ('rend', 0), ('Host', 0), ('Catalog', 0)]","[('none', 6), ('rita', 3), ('RewriteRule', 2), ('raste', 1), ('рис', 0), ('None', 0), ('�', 0), ('bt', 0), ('None', 0), ('atge', 0)]"
layer10,"[('Ћ', 1), ('lack', 1), ('schnitt', 1), ('rout', 0), ('yna', 0), ('umar', 0), ('iden', 0), ('isecond', 0), ('vl', 0), ('olia', 0)]","[('atge', 2), ('none', 1), ('totalité', 1), ('rita', 0), ('RewriteRule', 0), ('沙', 0), ('bt', 0), ('pri', 0), ('animate', 0), ('Leopold', 0)]","[('none', 2), ('cup', 1), ('sem', 1), ('CTYPE', 0), ('forb', 0), ('Mach', 0), ('Margaret', 0), ('Nelson', 0), ('af', 0), ('ASC', 0)]","[('none', 26), ('none', 4), ('None', 0), ('None', 0), ('沙', 0), ('pri', 0), ('atge', 0), ('No', 0), ('latter', 0), ('pour', 0)]"
layer11,"[('Answer', 1), ('A', 1), ('aa', 1), ('listview', 1), ('AAAA', 1), ('Yes', 0), ('ella', 0), ('Tová', 0), ('advert', 0), ('AC', 0)]","[('none', 8), ('none', 4), ('None', 1), ('None', 1), ('yes', 0), ('рис', 0), ('Yes', 0), ('pri', 0), ('rita', 0), ('沙', 0)]","[('zeum', 0), ('Mie', 0), ('osten', 0), ('lą', 0), ('kiej', 0), ('arsi', 0), ('�', 0), ('ymi', 0), ('ált', 0), ('pers', 0)]","[('none', 12), ('none', 3), ('bt', 3), ('None', 0), ('None', 0), ('а', 0), ('ege', 0), ('沙', 0), ('Ő', 0), ('No', 0)]"
layer12,"[('Mitte', 1), ('arel', 1), ('quer', 1), ('inte', 0), ('center', 0), (']=""', 0), ('́', 0), ('hou', 0), ('мо', 0), ('Dun', 0)]","[('none', 8), ('none', 3), ('None', 1), ('а', 1), ('bt', 1), ('None', 1), ('right', 0), ('Timer', 0), ('ン', 0), ('́', 0)]","[('Cold', 1), ('VF', 1), ('oka', 1), ('ota', 0), ('pe', 0), ('stra', 0), ('Kö', 0), ('urm', 0), ('cold', 0), ('ppa', 0)]","[('none', 3), ('none', 2), ('bt', 0), ('а', 0), ('None', 0), ('Gilbert', 0), ('middle', 0), ('po', 0), ('middle', 0), ('沙', 0)]"
layer13,"[('opposite', 1), ('haupt', 1), ('esp', 0), ('False', 0), ('mér', 0), ('hnen', 0), ('None', 0), ('-+', 0), ('buntu', 0), ('ale', 0)]","[('none', 4), ('none', 3), ('None', 1), ('None', 1), ('definit', 0), ('а', 0), ('́', 0), ('arrow', 0), ('po', 0), ('bt', 0)]","[('♂', 2), ('Binding', 2), ('rowser', 2), ('лей', 1), ('egos', 1), ('зни', 0), ('naio', 0), ('LIC', 0), ('Archivlink', 0), ('gaben', 0)]","[('none', 5), ('none', 3), ('None', 1), ('None', 1), ('\n', 1), ('гор', 1), ('ǧ', 0), ('narrow', 0), ('anos', 0), ('Aer', 0)]"
layer14,"[('➖', 3), ('сто', 1), ('ants', 0), ('adj', 0), ('Santiago', 0), ('territ', 0), ('Deleg', 0), ('Salvador', 0), ('три', 0), ('gnu', 0)]","[('none', 7), ('None', 7), ('none', 6), ('None', 5), ('No', 1), ('érique', 0), ('</s>', 0), ('\n', 0), ('nada', 0), ('iske', 0)]","[('копия', 2), ('Arr', 1), ('lat', 0), ('emb', 0), ('宗', 0), ('<%=', 0), ('attribute', 0), ('ample', 0), ('fetch', 0), ('nim', 0)]","[('none', 4), ('None', 3), ('None', 3), ('none', 3), ('Cla', 1), ('Ø', 1), ('гор', 0), ('middle', 0), ('middle', 0), ('\n', 0)]"
layer15,"[('Nobel', 1), ('лова', 1), ('leben', 0), ('Genomsnittlig', 0), ('asis', 0), ('isz', 0), ('isl', 0), ('від', 0), ('rier', 0), ('idente', 0)]","[('none', 2), ('Ø', 1), ('None', 1), ('none', 1), ('iske', 1), ('None', 1), ('rule', 0), ('Cla', 0), ('ġ', 0), ('middle', 0)]","[('ITable', 1), ('mina', 0), ('cho', 0), ('fur', 0), ('prob', 0), ('Хронологија', 0), ('Landes', 0), ('aro', 0), ('sup', 0), ('anto', 0)]","[('none', 2), ('None', 2), ('none', 1), ('None', 1), ('rule', 0), ('iske', 0), ('Cla', 0), ('Dun', 0), ('rule', 0), ('ruled', 0)]"
layer16,"[('France', 11), ('England', 3), ('Answer', 2), ('answer', 2), ('hum', 1), ('France', 1), ('Answer', 1), ('vac', 0), ('correct', 0), ('国', 0)]","[('None', 5), ('none', 4), ('none', 4), ('None', 3), ('\n', 1), ('Dun', 0), ('Answer', 0), ('iske', 0), ('Hum', 0), ('Cla', 0)]","[('ό', 0), ('quet', 0), ('ivatal', 0), ('uvud', 0), ('LENG', 0), ('ForKey', 0), ('éré', 0), ('vid', 0), ('selves', 0), ('rollo', 0)]","[('None', 2), ('none', 2), ('none', 1), ('None', 1), ('ví', 0), ('Answer', 0), ('Hum', 0), ('rule', 0), ('ruled', 0), ('\n', 0)]"
layer17,"[('fourth', 3), ('four', 2), ('чо', 1), ('unker', 1), ('4', 1), ('Four', 1), ('四', 1), ('vier', 0), ('Quart', 0), ('avel', 0)]","[('none', 1), ('None', 1), ('rule', 1), ('none', 1), ('None', 0), ('ruled', 0), ('\n', 0), ('iske', 0), ('Answer', 0), ('rule', 0)]","[('None', 16), ('none', 4), ('None', 3), ('none', 1), ('ょ', 1), ('dimen', 1), ('み', 0), ('onto', 0), ('isko', 0), ('wo', 0)]","[('none', 16), ('None', 13), ('None', 12), ('none', 7), ('Answer', 0), ('quelle', 0), ('\n', 0), ('iska', 0), ('fourth', 0), ('rule', 0)]"
layer18,"[('alphabet', 73), ('letter', 3), ('#', 2), ('#(', 2), ('A', 0), ('letters', 0), ('{#', 0), ('none', 0), ('None', 0), ('B', 0)]","[('none', 28), ('None', 22), ('None', 16), ('none', 9), ('quelle', 0), ('Answer', 0), ('A', 0), ('alphabet', 0), ('iska', 0), ('ruled', 0)]","[('бри', 2), ('iből', 1), ('lla', 0), ('Alc', 0), ('iels', 0), ('hos', 0), ('itsch', 0), ('ответ', 0), ('że', 0), ('mathchar', 0)]","[('none', 28), ('None', 15), ('none', 10), ('None', 10), ('Answer', 0), ('quelle', 0), ('A', 0), ('answer', 0), ('Answer', 0), ('Dun', 0)]"
layer19,"[('J', 9), ('J', 8), ('British', 4), ('UK', 2), ('United', 1), ('French', 1), ('jp', 0), ('jt', 0), ('B', 0), ('brit', 0)]","[('none', 24), ('None', 12), ('none', 10), ('None', 8), ('A', 0), ('Answer', 0), ('letter', 0), ('answer', 0), ('quelle', 0), ('Dun', 0)]","[('correct', 2), ('Correct', 1), ('attro', 1), ('shadow', 0), ('Bran', 0), ('ẓ', 0), ('rek', 0), ('arna', 0), ('�', 0), ('rijk', 0)]","[('none', 27), ('None', 11), ('None', 8), ('none', 8), ('Answer', 1), ('answer', 0), ('Answer', 0), ('correct', 0), ('definitely', 0), ('A', 0)]"
layer20,"[('D', 99), ('United', 0), ('D', 0), ('Д', 0), ('Un', 0), ('d', 0), ('Д', 0), ('ダ', 0), ('द', 0), ('un', 0)]","[('D', 30), ('none', 14), ('None', 7), ('None', 5), ('none', 3), ('D', 2), ('United', 1), ('Dun', 0), ('Answer', 0), ('A', 0)]","[('ragma', 4), ('quelle', 1), ('undial', 1), ('Référence', 0), ('`.`', 0), ('�', 0), ('Dres', 0), ('tree', 0), ('train', 0), ('powiecie', 0)]","[('D', 30), ('none', 11), ('None', 7), ('None', 6), ('none', 4), ('D', 1), ('United', 1), ('Dun', 0), ('A', 0), ('correct', 0)]"
layer21,"[('D', 99), ('Paris', 0), ('France', 0), ('France', 0), ('D', 0), ('Д', 0), ('C', 0), ('French', 0), ('Option', 0), ('Louis', 0)]","[('D', 89), ('D', 1), ('none', 1), ('None', 0), ('None', 0), ('none', 0), ('United', 0), ('C', 0), ('A', 0), ('option', 0)]","[('A', 99), ('A', 0), ('А', 0), ('ABC', 0), ('B', 0), ('ABC', 0), ('BC', 0), ('Cs', 0), ('B', 0), ('abc', 0)]","[('D', 61), ('A', 26), ('D', 2), ('none', 1), ('A', 0), ('B', 0), ('None', 0), ('None', 0), ('none', 0), ('B', 0)]"
layer22,"[('A', 93), ('Хронологија', 2), ('A', 0), ('Cs', 0), ('letter', 0), ('fourth', 0), ('France', 0), ('Aires', 0), ('B', 0), ('France', 0)]","[('A', 73), ('D', 19), ('A', 1), ('D', 0), ('B', 0), ('none', 0), ('None', 0), ('B', 0), ('None', 0), ('none', 0)]","[('ɫ', 7), ('decl', 1), ('ǧ', 1), ('idense', 0), ('iből', 0), ('vim', 0), ('endl', 0), ('визи', 0), ('TM', 0), ('út', 0)]","[('D', 64), ('A', 7), ('D', 3), ('none', 2), ('B', 1), ('None', 1), ('None', 1), ('none', 0), ('C', 0), ('C', 0)]"
layer23,"[('un', 99), ('Un', 0), ('Un', 0), ('un', 0), ('United', 0), ('LE', 0), ('unw', 0), ('unic', 0), ('LE', 0), ('Leo', 0)]","[('D', 62), ('A', 8), ('D', 2), ('none', 1), ('B', 1), ('United', 1), ('None', 1), ('None', 0), ('none', 0), ('C', 0)]","[('(""@', 1), ('berger', 1), ('ĕ', 0), ('❯', 0), ('兴', 0), ('=""@+', 0), ('pec', 0), ('estamp', 0), ('ASP', 0), ('义', 0)]","[('D', 47), ('A', 6), ('none', 4), ('D', 3), ('None', 2), ('United', 2), ('None', 2), ('none', 1), ('B', 1), ('C', 1)]"
layer24,"[('Japan', 55), ('France', 38), ('France', 5), ('Un', 0), ('Japanese', 0), ('jap', 0), ('Un', 0), ('French', 0), ('Jap', 0), ('Frankreich', 0)]","[('D', 20), ('United', 18), ('France', 16), ('Un', 7), ('France', 5), ('A', 5), ('Japan', 1), ('Un', 1), ('D', 1), ('none', 0)]","[('A', 99), ('A', 0), ('А', 0), ('C', 0), ('А', 0), ('USA', 0), ('NT', 0), ('vess', 0), ('planet', 0), ('USA', 0)]","[('A', 41), ('United', 12), ('France', 10), ('D', 9), ('Un', 5), ('France', 3), ('A', 1), ('C', 1), ('Un', 1), ('Japan', 1)]"
layer25,"[('.', 8), ('Brit', 5), ('.:', 4), (':""', 2), (':', 2), ('JB', 1), ('$:', 1), ("":'"", 1), ('.__', 1), (':`', 1)]","[('A', 39), ('France', 11), ('D', 11), ('Un', 5), ('United', 5), ('France', 3), ('A', 1), ('C', 1), ('Japan', 1), ('Un', 1)]","[('D', 96), ('B', 2), ('D', 1), ('C', 0), ('B', 0), ('A', 0), ('Б', 0), ('C', 0), ('Д', 0), ('E', 0)]","[('D', 71), ('A', 19), ('B', 2), ('C', 2), ('D', 1), ('France', 0), ('A', 0), ('B', 0), ('C', 0), ('United', 0)]"
layer26,"[('United', 20), ('D', 17), ('UK', 14), ('Kingdom', 2), ('uk', 2), ('Uk', 1), ('UK', 1), ('uk', 0), ('uka', 0), ('K', 0)]","[('D', 82), ('A', 11), ('B', 1), ('C', 1), ('D', 0), ('United', 0), ('France', 0), ('A', 0), ('B', 0), ('C', 0)]","[('Gre', 2), ('A', 2), ('Great', 2), ('jap', 2), ('Groß', 2), ('Japanese', 1), ('B', 1), ('ologique', 0), ('Grande', 0), ('ués', 0)]","[('D', 90), ('A', 4), ('C', 1), ('B', 1), ('D', 1), ('A', 0), ('United', 0), ('B', 0), ('France', 0), ('C', 0)]"
layer27,"[('None', 43), ('none', 29), ('none', 18), ('None', 6), ('Which', 0), ('neither', 0), ('which', 0), ('You', 0), ('Both', 0), ('All', 0)]","[('D', 88), ('A', 5), ('C', 1), ('B', 1), ('D', 0), ('United', 0), ('A', 0), ('France', 0), ('B', 0), ('C', 0)]","[('C', 63), ('none', 1), ('D', 1), ('E', 1), ('D', 0), ('nothing', 0), ('no', 0), ('Nothing', 0), ('None', 0), ('c', 0)]","[('D', 94), ('C', 1), ('D', 1), ('A', 1), ('B', 0), ('C', 0), ('United', 0), ('A', 0), ('France', 0), ('B', 0)]"
layer28,"[('D', 99), ('D', 0), ('C', 0), ('B', 0), ('Д', 0), ('A', 0), ('C', 0), ('A', 0), ('DF', 0), ('B', 0)]","[('D', 99), ('C', 0), ('D', 0), ('A', 0), ('B', 0), ('C', 0), ('A', 0), ('B', 0), ('United', 0), ('Д', 0)]","[('A', 45), ('C', 12), ('B', 7), ('b', 1), ('de', 1), ('Option', 0), ('I', 0), ('F', 0), ('J', 0), ('A', 0)]","[('D', 45), ('C', 21), ('A', 11), ('D', 9), ('C', 5), ('A', 3), ('B', 1), ('B', 1), ('United', 0), ('Un', 0)]"
layer29,"[('J', 68), ('un', 8), ('Un', 0), ('Un', 0), (' ', 0), ('J', 0), ('ユ', 0), ('...)', 0), ('C', 0), ('United', 0)]","[('C', 40), ('D', 30), ('A', 11), ('D', 5), ('C', 4), ('A', 2), ('B', 1), ('B', 1), ('United', 0), ('Un', 0)]","[('A', 48), ('B', 26), ('E', 4), ('D', 3), ('F', 1), ('J', 1), ('2', 1), ('1', 0), ('com', 0), ('a', 0)]","[('D', 23), ('A', 20), ('D', 18), ('A', 15), ('C', 6), ('B', 6), ('C', 5), ('B', 2), ('Un', 0), ('United', 0)]"
layer30,"[('_', 98), ('________', 0), ('__', 0), ('__', 0), ('________________', 0), ('____', 0), ('___', 0), ('__.', 0), (' ', 0), ('**', 0)]","[('D', 26), ('D', 20), ('A', 18), ('A', 17), ('C', 4), ('C', 4), ('B', 4), ('B', 2), ('Un', 0), ('United', 0)]","[('', 81), ('\n', 16), ('a', 0), (',', 0), ('D', 0), ('.', 0), ('B', 0), ('(', 0), ('.', 0), ('a', 0)]","[('D', 29), ('D', 23), ('A', 18), ('A', 15), ('B', 6), ('C', 2), ('B', 2), ('C', 1), ('Un', 0), ('J', 0)]"
layer31,"[('United', 10), ('Хронологија', 10), ('answer', 2), ('', 1), (' ', 1), ('USA', 1), ('Netherlands', 1), ('Un', 1), ('Belg', 1), ('onderwerp', 0)]","[('D', 35), ('A', 18), ('D', 15), ('A', 11), ('B', 9), ('C', 4), ('B', 2), ('C', 1), ('Un', 0), ('United', 0)]","[('USA', 0), ('Zygote', 0), ('France', 0), ('None', 0), ('Uns', 0), ('America', 0), ('Choice', 0), ('Unknown', 0), ('All', 0), ('Amer', 0)]","[('D', 31), ('A', 21), ('B', 16), ('C', 14), ('A', 3), ('D', 3), ('B', 2), ('C', 1), ('Un', 1), ('\n', 0)]"
Layer,Attention mechanism,Intermediate residual stream,MLP output,Block output
layer0,"[('пута', 11), ('archivi', 2), ('Ґ', 1), ('textt', 1), ('Архив', 1), ('Љ', 0), ('Ě', 0), ('embros', 0), ('Ћ', 0), ('висини', 0)]","[('Portail', 24), ('archivi', 11), ('ensoort', 2), ('textt', 1), ('embros', 1), ('пута', 1), ('eerd', 1), ('Хронологија', 0), ('trightarrow', 0), ('listade', 0)]","[('Portail', 9), ('Хронологија', 7), ('embros', 1), ('penas', 1), ('пута', 1), ('iellement', 0), ('ә', 0), ('prüng', 0), ('lär', 0), ('administ', 0)]","[('Portail', 36), ('archivi', 7), ('Хронологија', 3), ('embros', 2), ('пута', 1), ('ensoort', 0), ('sterd', 0), ('textt', 0), ('Архив', 0), ('trightarrow', 0)]"
layer1,"[('eton', 1), ('anim', 1), ('ufen', 0), ('gem', 0), ('inder', 0), ('Roland', 0), ('raj', 0), ('de', 0), ('older', 0), ('outer', 0)]","[('Portail', 6), ('sterd', 4), ('archivi', 4), ('Хронологија', 3), ('eerd', 1), ('евич', 0), ('konn', 0), ('amerikanischer', 0), ('embros', 0), ('mbH', 0)]","[('alter', 2), ('sterd', 0), ('Alter', 0), ('enders', 0), ('berga', 0), ('ommes', 0), ('iras', 0), ('atos', 0), ('endorf', 0), ('iennes', 0)]","[('sterd', 14), ('berga', 1), ('Portail', 0), ('archivi', 0), ('евич', 0), ('Ét', 0), ('conde', 0), ('ográfica', 0), ('eerd', 0), ('Hinweis', 0)]"
layer2,"[('intrag', 2), ('othèque', 1), ('phe', 1), ('ose', 0), ('iore', 0), ('powers', 0), ('rola', 0), ('pent', 0), ('puis', 0), ('elm', 0)]","[('sterd', 8), ('teger', 1), ('estanden', 1), ('hina', 1), ('stag', 1), ('intrag', 0), ('publique', 0), ('archivi', 0), ('Portail', 0), ('puis', 0)]","[('indi', 1), ('fat', 1), ('AML', 0), ('gresql', 0), ('̩', 0), ('campaign', 0), ('sab', 0), ('SHA', 0), ('either', 0), ('це', 0)]","[('sterd', 6), ('stag', 1), ('teger', 0), ('ográfica', 0), ('berga', 0), ('publique', 0), ('arms', 0), ('hook', 0), ('atform', 0), ('conde', 0)]"
layer3,"[('estaven', 0), ('totalité', 0), ('ederb', 0), ('raj', 0), ('iből', 0), ('zug', 0), ('Einzeln', 0), ('Außer', 0), ('blank', 0), ('Trace', 0)]","[('sterd', 7), ('stag', 1), ('teger', 0), ('totalité', 0), ('ederb', 0), ('Außer', 0), ('ográfica', 0), ('hook', 0), ('Nether', 0), ('opera', 0)]","[('enger', 1), ('asia', 1), ('penas', 0), ('illo', 0), ('arca', 0), ('auer', 0), ('bers', 0), ('interpre', 0), ('[:', 0), ('extensions', 0)]","[('sterd', 1), ('teger', 1), ('intrag', 1), ('estanden', 0), ('conde', 0), ('stag', 0), ('ала', 0), ('ederb', 0), ('ә', 0), ('publique', 0)]"
layer4,"[('yes', 5), ('Answer', 2), ('yes', 2), ('YES', 1), ('answers', 1), ('answered', 1), ('YES', 1), ('Yes', 1), ('Yes', 0), ('Eing', 0)]","[('sterd', 2), ('bernate', 0), ('ә', 0), ('arms', 0), ('ederb', 0), ('amos', 0), ('сторія', 0), ('elm', 0), ('estanden', 0), ('avas', 0)]","[('quipe', 0), ('kwiet', 0), ('iada', 0), ('arel', 0), ('archiv', 0), ('iev', 0), ('burgh', 0), ('geldig', 0), ('macht', 0), ('fd', 0)]","[('sterd', 5), ('teger', 3), ('elm', 2), ('avas', 1), ('iada', 1), ('arms', 0), ('geldig', 0), ('yes', 0), ('dienst', 0), ('amos', 0)]"
