layer9,"[('Gran', 1), ('sBy', 1), ('asta', 1), ('Units', 0), ('gran', 0), ('aggreg', 0), ('öß', 0), ('esz', 0), ('bt', 0), ('compiled', 0)]","[('none', 3), ('RewriteRule', 0), ('atge', 0), ('CHAP', 0), ('None', 0), ('totalité', 0), ('rita', 0), ('guer', 0), ('org', 0), ('aucoup', 0)]","[('éo', 1), ('parenthes', 1), ('rend', 0), ('Catalog', 0), ('wald', 0), ('Host', 0), ('pler', 0), ('mont', 0), ('ono', 0), ('Li', 0)]","[('none', 12), ('RewriteRule', 1), ('None', 0), ('raste', 0), ('�', 0), ('rita', 0), ('None', 0), ('CHAP', 0), ('totalité', 0), ('uga', 0)]"
layer10,"[('Ћ', 1), ('selector', 0), ('lack', 0), ('aren', 0), ('кри', 0), ('vl', 0), ('oil', 0), ('schnitt', 0), ('бра', 0), ('yna', 0)]","[('none', 3), ('totalité', 2), ('atge', 1), ('Leopold', 0), ('pri', 0), ('RewriteRule', 0), ('rita', 0), ('沙', 0), ('schnitt', 0), ('近', 0)]","[('none', 2), ('mach', 0), ('Mach', 0), ('cup', 0), ('af', 0), ('Park', 0), ('av', 0), ('ASC', 0), ('none', 0), ('scri', 0)]","[('none', 43), ('none', 4), ('None', 1), ('None', 0), ('yes', 0), ('latter', 0), ('pri', 0), ('Dub', 0), ('first', 0), ('沙', 0)]"
layer11,"[('listview', 2), ('AAAA', 1), ('Answer', 1), ('ingo', 0), ('aa', 0), ('rene', 0), ('Yes', 0), ('A', 0), ('advert', 0), ('même', 0)]","[('none', 17), ('none', 5), ('None', 2), ('None', 2), ('yes', 1), ('Yes', 0), ('totalité', 0), ('pri', 0), ('рис', 0), ('RewriteRule', 0)]","[('Mie', 1), ('kiej', 1), ('osten', 1), ('lą', 0), ('zeum', 0), ('Lond', 0), ('burgo', 0), ('Workbook', 0), ('ymi', 0), ('REQUEST', 0)]","[('none', 20), ('none', 2), ('None', 2), ('None', 1), ('bt', 1), ('yes', 0), ('沙', 0), ('RewriteRule', 0), ('Ġ', 0), ('Fred', 0)]"
layer12,"[('arel', 1), ('inte', 0), ('Mitte', 0), ('обо', 0), ('inf', 0), ('quer', 0), ('lice', 0), ('Weight', 0), ('gré', 0), ('inton', 0)]","[('none', 10), ('none', 2), ('None', 2), ('None', 1), ('а', 0), ('ân', 0), ('colo', 0), ('fred', 0), ('bt', 0), ('right', 0)]","[('VF', 2), ('vd', 2), ('Cold', 1), ('urm', 1), ('pe', 0), ('oka', 0), ('print', 0), ('ota', 0), ('ust', 0), ('cas', 0)]","[('none', 5), ('none', 2), ('None', 0), ('Gilbert', 0), ('None', 0), ('bt', 0), ('Kal', 0), ('ân', 0), ('inth', 0), ('\n', 0)]"
layer13,"[('gresql', 3), ('mér', 1), ('delimiter', 0), ('False', 0), ('ḷ', 0), ('hö', 0), ('ण', 0), ('objects', 0), ('cis', 0), ('None', 0)]","[('none', 6), ('none', 3), ('None', 2), ('None', 2), ('ns', 0), ('bt', 0), ('fred', 0), ('ân', 0), ('inth', 0), ('Fred', 0)]","[('rowser', 8), ('♂', 2), ('egos', 1), ('лей', 1), ('ião', 0), ('Binding', 0), ('naio', 0), ('erte', 0), ('овин', 0), ('Archivlink', 0)]","[('none', 9), ('none', 3), ('None', 2), ('None', 2), ('\n', 0), ('гор', 0), ('hear', 0), ('ǧ', 0), ('bt', 0), ('defin', 0)]"
layer14,"[('Santiago', 2), ('Salvador', 0), ('Gul', 0), ('Tit', 0), ('sono', 0), ('➖', 0), ('territ', 0), ('rule', 0), ('heav', 0), ('orb', 0)]","[('none', 16), ('none', 6), ('None', 5), ('None', 5), ('Cla', 0), ('\n', 0), ('iske', 0), ('middle', 0), ('atar', 0), ('defin', 0)]","[('amps', 1), ('sob', 1), ('flat', 0), ('attribute', 0), ('копия', 0), ('flat', 0), ('tent', 0), ('Arr', 0), ('wa', 0), ('お', 0)]","[('none', 9), ('Cla', 3), ('none', 3), ('None', 2), ('None', 2), ('middle', 0), ('\n', 0), ('Kal', 0), ('middle', 0), ('Ø', 0)]"
layer15,"[('leben', 1), ('wagen', 1), ('❯', 0), ('isl', 0), ('Intel', 0), ('scheid', 0), ('Nobel', 0), ('лу', 0), ('ユ', 0), ('Genomsnittlig', 0)]","[('none', 5), ('none', 5), ('Cla', 2), ('iske', 2), ('None', 1), ('None', 1), ('middle', 0), ('Ø', 0), ('middle', 0), ('atar', 0)]","[('ITable', 3), ('cho', 2), ('Grund', 1), ('elde', 0), ('jak', 0), ('fur', 0), ('tek', 0), ('Mes', 0), ('tek', 0), ('prob', 0)]","[('none', 6), ('none', 6), ('None', 2), ('None', 2), ('Cla', 1), ('iske', 1), ('Dun', 0), ('ege', 0), ('middle', 0), ('third', 0)]"
layer16,"[('Answer', 4), ('Answer', 3), ('correct', 2), ('answer', 2), ('None', 1), ('answers', 1), ('answered', 1), ('None', 1), ('none', 1), ('neither', 0)]","[('none', 14), ('none', 11), ('None', 6), ('None', 5), ('Answer', 1), ('Cla', 0), ('\n', 0), ('correct', 0), ('iske', 0), ('Dun', 0)]","[('quet', 0), ('adamente', 0), ('ној', 0), ('vid', 0), ('uvud', 0), ('---------+', 0), ('uky', 0), ('estanden', 0), ('Renderer', 0), ('techn', 0)]","[('none', 8), ('none', 4), ('None', 4), ('None', 3), ('ege', 0), ('Answer', 0), ('\n', 0), ('answer', 0), ('ifié', 0), ('rule', 0)]"
layer17,"[('Ak', 0), ('ze', 0), ('Censo', 0), ('directory', 0), ('meteor', 0), ('xa', 0), ('sche', 0), ('hook', 0), ('Kru', 0), ('lub', 0)]","[('none', 6), ('None', 3), ('none', 3), ('None', 2), ('\n', 0), ('Answer', 0), ('</s>', 0), ('ege', 0), ('rule', 0), ('ifié', 0)]","[('None', 43), ('none', 30), ('none', 11), ('None', 10), ('all', 0), ('всі', 0), ('всех', 0), ('tutte', 0), ('wszyst', 0), ('み', 0)]","[('none', 41), ('None', 17), ('None', 16), ('none', 15), ('Answer', 0), ('\n', 0), ('tutti', 0), ('all', 0), ('answer', 0), ('vil', 0)]"
layer18,"[('A', 39), ('alphabet', 22), ('A', 4), ('#(', 2), ('{#', 1), ('#', 1), ('none', 1), ('B', 1), ('letter', 0), ('А', 0)]","[('none', 47), ('None', 17), ('None', 16), ('none', 15), ('A', 0), ('Answer', 0), ('tutti', 0), ('A', 0), ('Cs', 0), ('quelle', 0)]","[('бри', 2), ('lla', 1), ('ответ', 1), ('Fichier', 0), ('Alc', 0), ('äler', 0), ('endi', 0), ('iből', 0), ('mathchar', 0), ('checked', 0)]","[('none', 54), ('none', 16), ('None', 14), ('None', 10), ('A', 0), ('Answer', 0), ('Answer', 0), ('answer', 0), ('tutti', 0), ('neither', 0)]"
layer19,"[('Ste', 48), ('ste', 4), ('steel', 4), ('SC', 2), ('SC', 2), ('Ste', 1), ('CD', 0), ('edu', 0), ('este', 0), ('SD', 0)]","[('none', 55), ('none', 17), ('None', 13), ('None', 8), ('A', 0), ('Answer', 0), ('A', 0), ('B', 0), ('B', 0), ('Answer', 0)]","[('�', 3), ('shadow', 1), ('correct', 1), ('Bran', 1), ('ツ', 0), ('avia', 0), ('JQuery', 0), ('Correct', 0), ('◄', 0), ('Jakob', 0)]","[('none', 63), ('none', 12), ('None', 9), ('None', 9), ('A', 0), ('Answer', 0), ('Answer', 0), ('answer', 0), ('ans', 0), ('B', 0)]"
layer20,"[('D', 99), ('D', 0), ('Д', 0), ('d', 0), ('ste', 0), ('Ste', 0), ('Д', 0), ('C', 0), ('ste', 0), ('ダ', 0)]","[('none', 55), ('None', 10), ('none', 9), ('None', 8), ('D', 8), ('A', 0), ('D', 0), ('C', 0), ('B', 0), ('C', 0)]","[('quelle', 1), ('ragma', 1), ('requ', 0), ('train', 0), ('în', 0), ('e', 0), ('null', 0), ('ozzá', 0), ('丁', 0), ('worth', 0)]","[('none', 43), ('None', 12), ('D', 11), ('None', 10), ('none', 8), ('A', 0), ('D', 0), ('B', 0), ('C', 0), ('C', 0)]"
layer21,"[('paper', 51), ('D', 45), ('paper', 2), ('Pap', 0), ('papers', 0), ('pap', 0), ('option', 0), ('D', 0), ('papel', 0), ('Д', 0)]","[('D', 80), ('none', 7), ('None', 2), ('None', 1), ('none', 1), ('D', 1), ('B', 0), ('A', 0), ('C', 0), ('option', 0)]","[('A', 99), ('A', 0), ('А', 0), ('ABC', 0), ('B', 0), ('ABC', 0), ('BC', 0), ('BC', 0), ('AB', 0), ('Cs', 0)]","[('A', 63), ('D', 25), ('none', 2), ('B', 2), ('A', 1), ('D', 0), ('None', 0), ('B', 0), ('None', 0), ('none', 0)]"
layer22,"[('A', 96), ('A', 0), ('Хронологија', 0), ('Aires', 0), ('cot', 0), ('B', 0), ('Cs', 0), ('Question', 0), ('bott', 0), ('Question', 0)]","[('A', 91), ('D', 4), ('B', 1), ('A', 0), ('none', 0), ('None', 0), ('B', 0), ('D', 0), ('none', 0), ('None', 0)]","[('ɫ', 1), ('vess', 1), ('ǧ', 1), ('antes', 1), ('decl', 0), ('intercept', 0), ('vim', 0), ('óp', 0), ('Comun', 0), ('统', 0)]","[('D', 46), ('A', 20), ('B', 8), ('none', 7), ('None', 2), ('None', 1), ('none', 1), ('D', 1), ('C', 1), ('B', 1)]"
layer23,"[('Ste', 87), ('steel', 12), ('ste', 0), ('Ste', 0), ('ste', 0), ('Steve', 0), ('steam', 0), ('Stephen', 0), ('Sainte', 0), ('Stein', 0)]","[('D', 43), ('A', 23), ('B', 7), ('none', 6), ('None', 2), ('none', 1), ('None', 1), ('C', 1), ('D', 1), ('B', 0)]","[('❯', 2), ('Kontrola', 2), ('estamp', 1), ('Cole', 1), ('cole', 1), ('odia', 1), ('ASP', 0), ('(""@', 0), ('ط', 0), ('ĕ', 0)]","[('D', 28), ('none', 19), ('A', 13), ('B', 6), ('None', 4), ('None', 3), ('none', 2), ('B', 1), ('D', 1), ('C', 1)]"
layer24,"[('Ste', 95), ('Co', 4), ('Co', 0), ('ste', 0), ('co', 0), ('Ste', 0), ('steel', 0), ('ste', 0), ('coin', 0), ('Cooper', 0)]","[('A', 35), ('D', 17), ('none', 10), ('B', 5), ('None', 2), ('None', 2), ('Ste', 2), ('A', 2), ('none', 1), ('B', 1)]","[('A', 99), ('A', 0), ('А', 0), ('А', 0), ('C', 0), ('zA', 0), ('AE', 0), ('а', 0), ('penas', 0), ('urs', 0)]","[('A', 92), ('A', 2), ('D', 1), ('none', 0), ('B', 0), ('C', 0), ('None', 0), ('None', 0), ('Ste', 0), ('none', 0)]"
layer25,"[('Steve', 97), ('paper', 1), ('Stephen', 0), ('Ste', 0), ('Pap', 0), ('Steven', 0), ('pap', 0), ('papers', 0), ('Stein', 0), ('paper', 0)]","[('A', 90), ('A', 2), ('D', 1), ('none', 0), ('B', 0), ('C', 0), ('None', 0), ('None', 0), ('Ste', 0), ('B', 0)]","[('B', 99), ('D', 0), ('C', 0), ('B', 0), ('Б', 0), ('A', 0), ('D', 0), ('C', 0), ('E', 0), ('A', 0)]","[('A', 83), ('B', 8), ('D', 4), ('A', 1), ('C', 1), ('B', 0), ('C', 0), ('D', 0), ('none', 0), ('А', 0)]"
layer26,"[('Orange', 56), ('orange', 42), ('D', 0), ('industry', 0), ('A', 0), ('B', 0), ('indust', 0), ('E', 0), ('ol', 0), ('C', 0)]","[('A', 78), ('B', 9), ('D', 9), ('C', 1), ('A', 0), ('B', 0), ('C', 0), ('D', 0), ('none', 0), ('А', 0)]","[('B', 16), ('A', 9), ('d', 0), ('a', 0), ('ppe', 0), ('D', 0), ('b', 0), ('Hannover', 0), ('ologique', 0), ('salv', 0)]","[('A', 54), ('B', 19), ('D', 18), ('A', 3), ('C', 1), ('B', 1), ('C', 0), ('D', 0), ('none', 0), ('А', 0)]"
layer27,"[('none', 70), ('None', 22), ('none', 5), ('None', 1), ('neither', 0), ('all', 0), ('All', 0), ('Which', 0), ('nothing', 0), ('Nothing', 0)]","[('A', 57), ('B', 17), ('D', 17), ('A', 2), ('C', 1), ('B', 0), ('none', 0), ('C', 0), ('D', 0), ('None', 0)]","[('C', 52), ('none', 20), ('nothing', 6), ('no', 1), ('None', 1), ('None', 1), ('Nothing', 1), ('D', 0), ('none', 0), ('nothing', 0)]","[('D', 36), ('B', 24), ('A', 16), ('C', 5), ('none', 5), ('A', 4), ('B', 2), ('C', 1), ('None', 0), ('D', 0)]"
layer28,"[('D', 96), ('B', 3), ('C', 0), ('A', 0), ('C', 0), ('D', 0), ('A', 0), ('B', 0), ('Д', 0), ('А', 0)]","[('D', 62), ('B', 23), ('A', 8), ('C', 3), ('A', 1), ('C', 0), ('B', 0), ('D', 0), ('none', 0), ('None', 0)]","[('B', 33), ('C', 28), ('A', 21), ('b', 4), ('Option', 1), ('c', 0), ('Option', 0), ('a', 0), ('C', 0), ('de', 0)]","[('A', 39), ('C', 18), ('A', 13), ('B', 9), ('C', 6), ('B', 6), ('D', 5), ('D', 0), ('none', 0), ('None', 0)]"
layer29,"[('Ste', 99), ('steel', 0), ('Ste', 0), ('steam', 0), ('ste', 0), ('Сте', 0), ('ste', 0), ('Sainte', 0), ('Stewart', 0), ('Stefan', 0)]","[('A', 50), ('C', 16), ('B', 10), ('A', 8), ('B', 5), ('C', 4), ('D', 4), ('D', 0), ('none', 0), ('Ste', 0)]","[('2', 10), ('1', 10), ('B', 9), ('A', 8), ('D', 8), ('yes', 7), ('All', 7), ('E', 6), ('Yes', 2), ('All', 1)]","[('A', 46), ('A', 21), ('B', 13), ('C', 6), ('B', 5), ('D', 2), ('C', 2), ('D', 1), ('none', 0), ('None', 0)]"
layer30,"[('_', 64), ('________', 1), ('__', 0), ('__', 0), ('________________', 0), ('AST', 0), ('____', 0), ('given', 0), ('A', 0), ('aste', 0)]","[('A', 37), ('A', 33), ('B', 9), ('C', 6), ('B', 5), ('D', 2), ('C', 2), ('D', 2), ('none', 0), ('None', 0)]","[('', 64), ('\n', 23), ('a', 4), ('D', 1), ('.', 0), ('Ste', 0), ('B', 0), ('Ste', 0), (',', 0), ('1', 0)]","[('A', 36), ('A', 31), ('B', 14), ('B', 5), ('D', 4), ('C', 3), ('D', 2), ('C', 1), ('Ste', 0), ('Ste', 0)]"
layer31,"[('', 91), ('answer', 1), ('Хронологија', 0), (':', 0), ('answers', 0), (' ', 0), ('onderwerp', 0), ('belang', 0), ('besta', 0), ('Answer', 0)]","[('A', 35), ('A', 23), ('B', 21), ('C', 6), ('B', 5), ('D', 4), ('D', 1), ('C', 1), ('Ste', 0), ('\n', 0)]","[('All', 0), ('None', 0), ('D', 0), ('Zygote', 0), ('C', 0), ('Diff', 0), ('It', 0), ('No', 0), ('Not', 0), ('E', 0)]","[('A', 30), ('B', 22), ('D', 18), ('C', 17), ('A', 3), ('B', 2), ('D', 1), ('C', 1), ('None', 0), ('\n', 0)]"
Layer,Attention mechanism,Intermediate residual stream,MLP output,Block output
layer0,"[('пута', 10), ('archivi', 3), ('Ґ', 1), ('textt', 1), ('Архив', 1), ('Ћ', 0), ('Љ', 0), ('висини', 0), ('embros', 0), ('ѐ', 0)]","[('Portail', 23), ('archivi', 15), ('ensoort', 1), ('textt', 1), ('eerd', 1), ('пута', 0), ('embros', 0), ('trightarrow', 0), ('Kontrola', 0), ('sterd', 0)]","[('Portail', 9), ('Хронологија', 6), ('embros', 5), ('iellement', 1), ('penas', 1), ('mathchar', 0), ('administ', 0), ('пута', 0), ('prüng', 0), ('férences', 0)]","[('Portail', 34), ('archivi', 9), ('embros', 2), ('Хронологија', 1), ('пута', 1), ('sterd', 0), ('textt', 0), ('ensoort', 0), ('trightarrow', 0), ('eerd', 0)]"
layer1,"[('anim', 0), ('eton', 0), ('bum', 0), ('gem', 0), ('older', 0), ('ufen', 0), ('elm', 0), ('raj', 0), ('int', 0), ('rot', 0)]","[('sterd', 4), ('Portail', 4), ('archivi', 3), ('eerd', 2), ('Хронологија', 2), ('konn', 0), ('евич', 0), ('amerikanischer', 0), ('mbH', 0), ('guez', 0)]","[('alter', 2), ('sterd', 0), ('berga', 0), ('Bedeut', 0), ('ommes', 0), ('Alter', 0), ('demselben', 0), ('wort', 0), ('enders', 0), ('fik', 0)]","[('sterd', 12), ('berga', 1), ('eerd', 0), ('Portail', 0), ('archivi', 0), ('ográfica', 0), ('евич', 0), ('conde', 0), ('Hinweis', 0), ('Ét', 0)]"
layer2,"[('othèque', 1), ('intrag', 1), ('oteca', 1), ('савез', 0), ('phe', 0), ('elm', 0), ('publique', 0), ('puis', 0), ('ose', 0), ('powers', 0)]","[('sterd', 7), ('hina', 1), ('teger', 1), ('eerd', 1), ('textt', 0), ('Portail', 0), ('cerem', 0), ('archivi', 0), ('ográfica', 0), ('intrag', 0)]","[('indi', 1), ('sab', 0), ('ugins', 0), ('AML', 0), ('istica', 0), ('fat', 0), ('gram', 0), ('gresql', 0), ('SHA', 0), ('critic', 0)]","[('sterd', 8), ('ográfica', 1), ('teger', 1), ('textt', 1), ('stag', 0), ('berga', 0), ('atform', 0), ('hook', 0), ('arms', 0), ('eerd', 0)]"
layer3,"[('raste', 0), ('Einzeln', 0), ('ível', 0), ('Außer', 0), ('totalité', 0), ('Одна', 0), ('estaven', 0), ('raj', 0), ('ederb', 0), ('iből', 0)]","[('sterd', 8), ('Außer', 1), ('teger', 0), ('ográfica', 0), ('stag', 0), ('totalité', 0), ('hook', 0), ('guez', 0), ('eerd', 0), ('conde', 0)]","[('auer', 1), ('asia', 0), ('interpre', 0), ('sino', 0), ('liber', 0), ('enger', 0), ('extensions', 0), ('shell', 0), ('öt', 0), ('CN', 0)]","[('sterd', 2), ('estanden', 1), ('teger', 1), ('conde', 1), ('Außer', 0), ('ала', 0), ('publique', 0), ('textt', 0), ('intrag', 0), ('iennes', 0)]"
layer4,"[('Answer', 3), ('yes', 1), ('YES', 1), ('answers', 1), ('lies', 1), ('yes', 0), ('Picture', 0), ('answered', 0), ('Question', 0), ('Eing', 0)]","[('sterd', 5), ('bernate', 0), ('ә', 0), ('amos', 0), ('arms', 0), ('ederb', 0), ('сторія', 0), ('estanden', 0), ('☉', 0), ('Answer', 0)]","[('geldig', 0), ('わ', 0), ('quipe', 0), ('sak', 0), ('馬', 0), ('lande', 0), ('ang', 0), ('fd', 0), ('Alfred', 0), ('Din', 0)]","[('sterd', 7), ('teger', 1), ('elm', 0), ('amos', 0), ('iada', 0), ('geldig', 0), ('yes', 0), ('answers', 0), ('avas', 0), ('arms', 0)]"
layer5,"[('aucoup', 0), ('jön', 0), ('Uniti', 0), ('про', 0), ('bazie', 0), ('微', 0), ('listade', 0), ('Oficina', 0), ('gex', 0), ('Hint', 0)]","[('sterd', 9), ('teger', 4), ('elm', 1), ('iada', 1), ('geldig', 1), ('listade', 0), ('quipe', 0), ('await', 0), ('égl', 0), ('yes', 0)]","[('jub', 2), ('nja', 1), ('ätz', 1), ('hnen', 1), ('ätte', 0), ('esa', 0), ('�', 0), ('Alert', 0), ('posta', 0), ('mbH', 0)]","[('elm', 1), ('teger', 1), ('Lub', 1), ('zeich', 0), ('istra', 0), ('amos', 0), ('sterd', 0), ('dienst', 0), ('vić', 0), ('nim', 0)]"
layer6,"[('totalité', 2), ('q', 1), ('athers', 0), ('rott', 0), ('num', 0), ('preced', 0), ('имен', 0), ('nez', 0), ('uits', 0), ('atom', 0)]","[('totalité', 2), ('avas', 1), ('zeich', 1), ('istra', 0), ('raste', 0), ('dienst', 0), ('Düsseld', 0), ('iada', 0), ('vić', 0), ('arrow', 0)]","[('isc', 2), ('┌', 1), ('zer', 0), ('ualmente', 0), ('static', 0), ('checkout', 0), ('Ź', 0), ('ioned', 0), ('Système', 0), ('apsed', 0)]","[('totalité', 1), ('dienst', 1), ('cc', 1), ('Düsseld', 0), ('avas', 0), ('idense', 0), ('geldig', 0), ('replacement', 0), ('istra', 0), ('gener', 0)]"
layer7,"[('acci', 0), ('дан', 0), ('Rib', 0), ('aken', 0), ('espèce', 0), ('TF', 0), ('hö', 0), ('при', 0), ('фон', 0), ('tons', 0)]","[('totalité', 3), ('rib', 2), ('ƒ', 1), ('raste', 0), ('uits', 0), ('Rib', 0), ('ulas', 0), ('avas', 0), ('repla', 0), ('istra', 0)]","[('Хронологија', 3), ('pta', 2), ('Portail', 1), ('izio', 1), ('inture', 1), ('ifa', 1), ('ظ', 0), ('iemann', 0), ('Χ', 0), ('emark', 0)]","[('ulas', 4), ('aucoup', 2), ('avas', 2), ('verm', 1), ('callback', 0), ('none', 0), ('totalité', 0), ('SHA', 0), ('istr', 0), ('живело', 0)]"
layer8,"[('avo', 1), ('péri', 1), ('etzt', 1), ('Wol', 0), ('ns', 0), ('gericht', 0), ('ване', 0), ('žen', 0), ('fat', 0), ('anglès', 0)]","[('rib', 0), ('none', 0), ('totalité', 0), ('Hinweis', 0), ('frique', 0), ('lande', 0), ('gericht', 0), ('ième', 0), ('ствии', 0), ('verm', 0)]","[('civile', 2), ('onas', 0), ('uga', 0), ('anch', 0), ('ining', 0), ('icha', 0), ('pł', 0), ('ご', 0), ('OF', 0), ('fa', 0)]","[('rib', 3), ('totalité', 1), ('none', 1), ('тон', 1), ('aucoup', 0), ('SHA', 0), ('ulas', 0), ('atge', 0), ('verm', 0), ('avas', 0)]"
layer9,"[('Gran', 1), ('phia', 0), ('Leopold', 0), ('gran', 0), ('�', 0), ('sBy', 0), ('Fritz', 0), ('compiled', 0), ('compiling', 0), ('�', 0)]","[('none', 4), ('fm', 1), ('тон', 0), ('rita', 0), ('rib', 0), ('None', 0), ('istr', 0), ('Hinweis', 0), ('�', 0), ('org', 0)]","[('éo', 4), ('ieb', 0), ('rend', 0), ('iko', 0), ('sim', 0), ('Catalog', 0), ('nelle', 0), ('ono', 0), ('hely', 0), ('isko', 0)]","[('none', 10), ('rita', 1), ('�', 1), ('raste', 0), ('fm', 0), ('None', 0), ('uga', 0), ('рис', 0), ('RewriteRule', 0), ('duc', 0)]"
layer10,"[('schnitt', 1), ('UNT', 1), ('yna', 0), ('abeth', 0), ('iseconds', 0), ('Jord', 0), ('idor', 0), ('BeanFactory', 0), ('signed', 0), ('Ћ', 0)]","[('none', 2), ('totalité', 2), ('atge', 1), ('Dun', 1), ('Leopold', 0), ('rita', 0), ('schnitt', 0), ('äm', 0), ('sterd', 0), ('latter', 0)]","[('none', 1), ('Liv', 0), ('GV', 0), ('Pacific', 0), ('ta', 0), ('mach', 0), ('cup', 0), ('sem', 0), ('av', 0), ('af', 0)]","[('none', 26), ('none', 4), ('atge', 0), ('None', 0), ('Dub', 0), ('latter', 0), ('None', 0), ('totalité', 0), ('pri', 0), ('yes', 0)]"
layer11,"[('listview', 4), ('AAAA', 1), ('Bahn', 0), ('Tová', 0), ('Answer', 0), ('Dep', 0), ('tie', 0), ('ingo', 0), ('Holder', 0), ('decl', 0)]","[('none', 10), ('none', 3), ('yes', 0), ('None', 0), ('None', 0), ('totalité', 0), ('Dep', 0), ('rita', 0), ('pri', 0), ('Yes', 0)]","[('Lond', 1), ('Workbook', 0), ('чу', 0), ('ajes', 0), ('ault', 0), ('proxy', 0), ('ymi', 0), ('zeum', 0), ('置', 0), ('anje', 0)]","[('none', 21), ('none', 3), ('None', 0), ('None', 0), ('bt', 0), ('沙', 0), ('ege', 0), ('latter', 0), ('rita', 0), ('Douglas', 0)]"
layer12,"[('inte', 1), ('Dub', 0), ('Mitte', 0), ('hou', 0), ('estaven', 0), ('ц', 0), ('gré', 0), ('pov', 0), ('arel', 0), ('enschaft', 0)]","[('none', 15), ('none', 3), ('None', 1), ('Dub', 1), ('None', 1), ('а', 0), ('Dun', 0), ('ân', 0), ('bt', 0), ('latter', 0)]","[('urm', 1), ('ust', 1), ('Cold', 1), ('VF', 0), ('cold', 0), ('CB', 0), ('snow', 0), ('Jo', 0), ('pe', 0), ('rd', 0)]","[('none', 7), ('none', 2), ('Dub', 1), ('None', 1), ('Kal', 0), ('Dun', 0), ('а', 0), ('None', 0), ('oni', 0), ('Fried', 0)]"
layer13,"[('elin', 1), ('cher', 1), ('None', 0), ('mér', 0), ('odon', 0), ('alberga', 0), ('haupt', 0), ('layer', 0), ('Eb', 0), ('ḷ', 0)]","[('none', 15), ('none', 4), ('None', 3), ('None', 3), ('Dub', 1), ('Fried', 0), ('Fred', 0), ('ns', 0), ('No', 0), ('ege', 0)]","[('rowser', 18), ('♂', 1), ('зни', 0), ('nas', 0), ('Archivlink', 0), ('mét', 0), ('erte', 0), ('orsz', 0), ('лей', 0), ('Gree', 0)]","[('none', 20), ('none', 4), ('None', 3), ('None', 2), ('ege', 0), ('rita', 0), ('ǧ', 0), ('bt', 0), ('Kal', 0), ('defin', 0)]"
layer14,"[('Academy', 1), ('deg', 0), ('igin', 0), ('tout', 0), ('SOUR', 0), ('vent', 0), ('Santiago', 0), ('Charlot', 0), ('нар', 0), ('cademy', 0)]","[('none', 20), ('None', 8), ('None', 6), ('none', 4), ('iske', 0), ('ege', 0), ('latter', 0), ('nada', 0), ('Dub', 0), ('middle', 0)]","[('ik', 0), ('Arr', 0), ('копия', 0), ('дар', 0), ('ových', 0), ('gr', 0), ('oute', 0), ('Ins', 0), ('кан', 0), ('vu', 0)]","[('none', 26), ('None', 8), ('None', 8), ('none', 3), ('iske', 0), ('middle', 0), ('Љ', 0), ('Cla', 0), ('middle', 0), ('Ћ', 0)]"
layer15,"[('wagen', 5), ('Nobel', 5), ('oreign', 0), ('ё', 0), ('dig', 0), ('voir', 0), ('ulu', 0), ('correct', 0), ('javafx', 0), ('zvuky', 0)]","[('none', 11), ('None', 5), ('none', 4), ('None', 3), ('iske', 2), ('middle', 1), ('Cla', 0), ('correct', 0), ('Dun', 0), ('ege', 0)]","[('ITable', 5), ('aro', 2), ('elde', 1), ('recens', 1), ('kee', 0), ('tek', 0), ('Grund', 0), ('Mär', 0), ('tek', 0), ('ech', 0)]","[('none', 6), ('None', 4), ('none', 2), ('None', 2), ('iske', 1), ('Dun', 1), ('ege', 0), ('TypeError', 0), ('correct', 0), ('middle', 0)]"
layer16,"[('correct', 10), ('Correct', 2), ('Ans', 1), ('Answer', 1), ('latter', 1), ('none', 1), ('esterni', 0), ('Answer', 0), ('Hall', 0), ('None', 0)]","[('none', 16), ('None', 9), ('None', 5), ('none', 5), ('correct', 3), ('Dun', 1), ('Answer', 0), ('latter', 0), ('ege', 0), ('iske', 0)]","[('uvud', 4), ('ivatal', 2), ('ennen', 1), ('INCT', 0), ('---------+', 0), ('quet', 0), ('IMARY', 0), ('imb', 0), ('Œ', 0), ('ό', 0)]","[('none', 11), ('None', 7), ('none', 3), ('None', 3), ('correct', 1), ('latter', 1), ('ege', 1), ('vil', 0), ('ifié', 0), ('Answer', 0)]"
layer17,"[('Censo', 2), ('Force', 0), ('force', 0), ('cut', 0), ('linker', 0), ('uffer', 0), ('xa', 0), ('cri', 0), ('ゃ', 0), ('ky', 0)]","[('none', 10), ('None', 6), ('none', 2), ('None', 2), ('latter', 1), ('correct', 0), ('D', 0), ('A', 0), ('ifié', 0), ('ege', 0)]","[('ii', 4), ('ii', 3), ('ょ', 2), ('⅓', 1), ('dimen', 1), ('#', 0), ('second', 0), ('None', 0), ('iii', 0), ('seconde', 0)]","[('none', 28), ('None', 13), ('None', 11), ('none', 8), ('Answer', 0), ('latter', 0), ('categorie', 0), ('quelle', 0), ('vil', 0), ('correct', 0)]"
