layer8,"[('ване', 2), ('etzt', 2), ('gericht', 1), ('inale', 1), ('avo', 0), ('ży', 0), ('ns', 0), ('Erd', 0), ('uet', 0), ('fat', 0)]","[('none', 1), ('Commonwealth', 1), ('dienst', 0), ('gericht', 0), ('atge', 0), ('totalité', 0), ('RewriteRule', 0), ('istr', 0), ('gate', 0), ('̂', 0)]","[('init', 2), ('fen', 1), ('icker', 0), ('onas', 0), ('OF', 0), ('atus', 0), ('ikk', 0), ('verb', 0), ('civile', 0), ('Spr', 0)]","[('totalité', 1), ('atge', 1), ('none', 1), ('RewriteRule', 1), ('ały', 0), ('gericht', 0), ('ży', 0), ('Düsseld', 0), ('guer', 0), ('frique', 0)]"
layer9,"[('Units', 2), ('Gran', 1), ('bt', 0), ('sBy', 0), ('gran', 0), ('рин', 0), ('asta', 0), ('esz', 0), ('aggreg', 0), ('Clar', 0)]","[('none', 1), ('atge', 0), ('RewriteRule', 0), ('ały', 0), ('ös', 0), ('Leopold', 0), ('org', 0), ('NF', 0), ('мери', 0), ('None', 0)]","[('wald', 1), ('rend', 0), ('parenthes', 0), ('áš', 0), ('Serv', 0), ('Host', 0), ('hely', 0), ('éo', 0), ('onio', 0), ('hof', 0)]","[('none', 6), ('RewriteRule', 1), ('atge', 0), ('audi', 0), ('None', 0), ('Leopold', 0), ('rita', 0), ('рис', 0), ('duc', 0), ('arga', 0)]"
layer10,"[('Ћ', 1), ('су', 1), ('lack', 0), ('isecond', 0), ('totalité', 0), ('aren', 0), ('Ъ', 0), ('iseconds', 0), ('RC', 0), ('exp', 0)]","[('atge', 3), ('totalité', 2), ('none', 1), ('externas', 0), ('Leopold', 0), ('近', 0), ('eerd', 0), ('Eliz', 0), ('沙', 0), ('RewriteRule', 0)]","[('none', 1), ('cup', 1), ('af', 0), ('Park', 0), ('forb', 0), ('tem', 0), ('dra', 0), ('iar', 0), ('giv', 0), ('atos', 0)]","[('none', 33), ('none', 6), ('None', 1), ('None', 0), ('atge', 0), ('latter', 0), ('pour', 0), ('沙', 0), ('pri', 0), ('имен', 0)]"
layer11,"[('listview', 2), ('Answer', 1), ('bata', 0), ('lez', 0), ('Yes', 0), ('aa', 0), ('même', 0), ('A', 0), ('лище', 0), ('Answer', 0)]","[('none', 10), ('none', 7), ('None', 3), ('None', 2), ('yes', 0), ('ege', 0), ('pri', 0), ('рис', 0), ('Yes', 0), ('totalité', 0)]","[('Mie', 1), ('kiej', 0), ('zeum', 0), ('FAULT', 0), ('Managed', 0), ('ajes', 0), ('lą', 0), ('oben', 0), ('imos', 0), ('amerikanischer', 0)]","[('none', 15), ('none', 4), ('None', 2), ('bt', 1), ('None', 1), ('ege', 0), ('Ő', 0), ('Douglas', 0), ('ína', 0), ('yes', 0)]"
layer12,"[('quer', 1), ('arel', 0), ('stoff', 0), ('Mitte', 0), ('inte', 0), ('Gay', 0), ('/#', 0), ('↔', 0), ('inton', 0), ('inf', 0)]","[('none', 7), ('none', 3), ('None', 2), ('а', 0), ('None', 0), ('bt', 0), ('Так', 0), ('имен', 0), ('ン', 0), ('right', 0)]","[('cas', 1), ('Cold', 1), ('oka', 1), ('vd', 0), ('VF', 0), ('trou', 0), ('epo', 0), ('representative', 0), ('ust', 0), ('�', 0)]","[('none', 4), ('none', 2), ('None', 1), ('bt', 0), ('а', 0), ('Kal', 0), ('arrow', 0), ('\n', 0), ('None', 0), ('Fried', 0)]"
layer13,"[('gresql', 6), ('correctly', 4), ('mér', 2), ('delimiter', 1), ('ako', 1), ('most', 1), ('etta', 0), ('haupt', 0), ('ḷ', 0), ('correct', 0)]","[('none', 1), ('none', 1), ('correctly', 1), ('arrow', 1), ('None', 1), ('имен', 0), ('correct', 0), ('lea', 0), ('sir', 0), ('а', 0)]","[('rowser', 19), ('♂', 1), ('лей', 1), ('bezeichneter', 1), ('ião', 1), ('vá', 1), ('Archivlink', 0), ('licher', 0), ('nas', 0), ('nia', 0)]","[('none', 4), ('none', 2), ('correctly', 1), ('None', 1), ('Aer', 0), ('имен', 0), ('None', 0), ('гор', 0), ('correct', 0), ('ǧ', 0)]"
layer14,"[('ment', 0), ('manually', 0), ('Mir', 0), ('NI', 0), ('rz', 0), ('Motor', 0), ('incorrect', 0), ('gon', 0), ('textrm', 0), ('Mitt', 0)]","[('none', 4), ('none', 3), ('None', 2), ('correctly', 2), ('correct', 1), ('latter', 1), ('None', 1), ('quin', 1), ('middle', 0), ('middle', 0)]","[('vet', 1), ('ells', 1), ('sob', 0), ('宗', 0), ('Kö', 0), ('amps', 0), ('ik', 0), ('alem', 0), ('Rosa', 0), ('dar', 0)]","[('none', 3), ('none', 2), ('None', 1), ('None', 1), ('middle', 1), ('correct', 1), ('ple', 0), ('middle', 0), ('ví', 0), ('Ћ', 0)]"
layer15,"[('leben', 3), ('reich', 2), ('aut', 1), ('estadoun', 1), ('Recognizer', 0), ('ответ', 0), ('ῆ', 0), ('iske', 0), ('ragment', 0), ('osta', 0)]","[('none', 6), ('none', 2), ('correct', 1), ('latter', 1), ('None', 1), ('None', 1), ('Ø', 1), ('Mount', 0), ('correctly', 0), ('Kon', 0)]","[('jak', 1), ('Насеље', 1), ('Mall', 0), ('slow', 0), ('eggi', 0), ('Grund', 0), ('eu', 0), ('tek', 0), ('oba', 0), ('tek', 0)]","[('correct', 3), ('none', 3), ('none', 1), ('гу', 0), ('ví', 0), ('None', 0), ('None', 0), ('GM', 0), ('ako', 0), ('middle', 0)]"
layer16,"[('correct', 6), ('Answer', 4), ('answer', 3), ('Answer', 2), ('aps', 1), ('answered', 1), ('\n', 1), ('iből', 0), ('answers', 0), ('shut', 0)]","[('correct', 14), ('none', 4), ('none', 2), ('Answer', 1), ('None', 1), ('None', 1), ('Correct', 1), ('answer', 0), ('correctly', 0), ('ví', 0)]","[('quet', 2), ('üg', 1), ('Cour', 0), ('vid', 0), ('betre', 0), ('blatt', 0), ('emos', 0), ('kund', 0), ('rikt', 0), ('alus', 0)]","[('correct', 6), ('latter', 3), ('Answer', 2), ('none', 1), ('\n', 1), ('Correct', 1), ('none', 1), ('None', 0), ('ege', 0), ('None', 0)]"
layer17,"[('ze', 4), ('cze', 0), ('da', 0), ('Da', 0), ('dece', 0), ('ser', 0), ('engen', 0), ('hook', 0), ('oka', 0), ('meteor', 0)]","[('correct', 4), ('latter', 1), ('\n', 1), ('Answer', 1), ('</s>', 0), ('none', 0), ('Correct', 0), ('none', 0), ('ege', 0), ('Answer', 0)]","[('none', 3), ('isko', 2), ('み', 1), ('none', 1), ('ACE', 0), ('bande', 0), ('ii', 0), ('None', 0), ('hui', 0), ('⅓', 0)]","[('none', 9), ('correct', 7), ('none', 6), ('None', 3), ('None', 2), ('Answer', 2), ('Correct', 2), ('latter', 1), ('correctly', 1), ('ako', 0)]"
layer18,"[('alphabet', 17), ('A', 5), ('gresql', 3), ('#', 3), ('#(', 2), ('letter', 2), ('ITE', 1), ('none', 1), ('none', 1), ('None', 1)]","[('none', 24), ('none', 18), ('None', 8), ('None', 5), ('A', 1), ('Answer', 0), ('latter', 0), ('correct', 0), ('�', 0), ('quelle', 0)]","[('бри', 4), ('endi', 2), ('ответ', 2), ('avigator', 1), ('check', 0), ('äler', 0), ('lla', 0), ('ذ', 0), ('iből', 0), ('CCE', 0)]","[('none', 9), ('none', 5), ('Answer', 4), ('None', 2), ('None', 2), ('correct', 2), ('Answer', 1), ('answer', 1), ('option', 1), ('A', 1)]"
layer19,"[('German', 72), ('Germany', 26), ('Germ', 0), ('немец', 0), ('germ', 0), ('Герма', 0), ('Deutschland', 0), ('Bav', 0), ('München', 0), ('Bayern', 0)]","[('none', 7), ('none', 4), ('Answer', 3), ('correct', 2), ('answer', 2), ('None', 2), ('None', 1), ('Answer', 1), ('A', 1), ('option', 1)]","[('Jakob', 4), ('correct', 2), ('стри', 1), ('Correct', 1), ('пози', 0), ('rw', 0), ('Answer', 0), ('avia', 0), ('answer', 0), ('lig', 0)]","[('Answer', 9), ('correct', 9), ('none', 9), ('answer', 6), ('none', 4), ('Answer', 3), ('Correct', 3), ('option', 2), ('Option', 1), ('None', 1)]"
layer20,"[('D', 99), ('D', 0), ('Д', 0), ('d', 0), ('DP', 0), ('DT', 0), ('Д', 0), ('DM', 0), ('ド', 0), ('Да', 0)]","[('D', 30), ('correct', 8), ('none', 6), ('D', 3), ('answer', 3), ('Answer', 3), ('Correct', 2), ('none', 1), ('option', 1), ('Answer', 1)]","[('ragma', 6), ('quelle', 2), ('acci', 1), ('Begriffsklär', 0), ('gle', 0), ('`.`', 0), ('дав', 0), ('Einzelnach', 0), ('Gla', 0), ('丁', 0)]","[('D', 25), ('none', 4), ('correct', 4), ('D', 3), ('answer', 3), ('Answer', 2), ('option', 2), ('none', 1), ('Answer', 1), ('Correct', 1)]"
layer21,"[('Mun', 99), ('mun', 0), ('D', 0), ('option', 0), ('Option', 0), ('München', 0), ('Option', 0), ('Mün', 0), ('MC', 0), ('option', 0)]","[('D', 72), ('option', 4), ('D', 3), ('answer', 1), ('Option', 1), ('option', 1), ('correct', 1), ('Answer', 0), ('Mun', 0), ('none', 0)]","[('A', 99), ('A', 0), ('А', 0), ('B', 0), ('ABC', 0), ('А', 0), ('ABC', 0), ('Cs', 0), ('AB', 0), ('letter', 0)]","[('D', 51), ('A', 26), ('D', 4), ('option', 2), ('answer', 0), ('A', 0), ('Option', 0), ('option', 0), ('C', 0), ('none', 0)]"
layer22,"[('Хронологија', 29), ('A', 15), ('letter', 2), ('Cs', 2), ('A', 1), ('fourth', 1), ('bs', 0), ('B', 0), ('висини', 0), ('Aires', 0)]","[('A', 59), ('D', 22), ('D', 3), ('A', 1), ('option', 1), ('answer', 0), ('Answer', 0), ('C', 0), ('B', 0), ('C', 0)]","[('ɫ', 2), ('ǧ', 0), ('ügel', 0), ('traject', 0), ('pav', 0), ('�', 0), ('encias', 0), ('decl', 0), ('endl', 0), ('dj', 0)]","[('D', 54), ('D', 7), ('A', 4), ('option', 2), ('C', 2), ('C', 1), ('answer', 1), ('B', 1), ('none', 1), ('option', 0)]"
layer23,"[('Mu', 95), ('mu', 3), ('mu', 0), ('Mun', 0), ('M', 0), ('M', 0), ('mun', 0), ('Mün', 0), ('ム', 0), ('Müller', 0)]","[('D', 47), ('D', 5), ('A', 5), ('Mun', 2), ('C', 2), ('option', 1), ('C', 1), ('none', 1), ('B', 0), ('Option', 0)]","[('ĕ', 1), ('yw', 1), ('(""@', 0), ('lies', 0), ('onen', 0), ('prim', 0), ('anny', 0), ('Clement', 0), ('lek', 0), ('CD', 0)]","[('D', 42), ('D', 6), ('none', 2), ('Mun', 2), ('A', 2), ('C', 2), ('C', 2), ('option', 1), ('B', 0), ('Dun', 0)]"
layer24,"[('Mun', 99), ('mun', 0), ('Option', 0), ('option', 0), ('München', 0), ('Option', 0), ('option', 0), ('options', 0), ('Options', 0), ('options', 0)]","[('Mun', 41), ('D', 15), ('option', 4), ('Option', 3), ('option', 1), ('D', 1), ('A', 1), ('C', 1), ('none', 1), ('München', 1)]","[('C', 30), ('A', 6), ('A', 0), ('zach', 0), ('Además', 0), ('či', 0), ('А', 0), ('vess', 0), ('apolis', 0), ('бен', 0)]","[('Mun', 40), ('D', 14), ('A', 4), ('C', 4), ('option', 3), ('Option', 2), ('D', 1), ('option', 1), ('C', 1), ('München', 0)]"
layer25,"[('.', 8), (':`', 6), ('):', 5), ('$:', 5), ('.:', 4), ('"":', 4), (':""', 3), ('options', 2), ('****', 2), (':', 2)]","[('Mun', 39), ('D', 12), ('A', 4), ('C', 4), ('option', 3), ('Option', 2), ('D', 1), ('option', 1), ('München', 1), ('C', 1)]","[('B', 90), ('D', 6), ('C', 1), ('D', 0), ('B', 0), ('Б', 0), ('C', 0), ('A', 0), ('dbo', 0), ('d', 0)]","[('D', 47), ('C', 11), ('Mun', 9), ('A', 5), ('D', 5), ('B', 4), ('C', 1), ('option', 0), ('B', 0), ('Option', 0)]"
layer26,"[('Mun', 84), ('Amsterdam', 3), ('Dutch', 2), ('Netherlands', 1), ('Bav', 0), ('Germany', 0), ('M', 0), ('German', 0), ('München', 0), ('correct', 0)]","[('D', 37), ('Mun', 32), ('C', 7), ('A', 5), ('B', 4), ('D', 1), ('option', 0), ('C', 0), ('Option', 0), ('München', 0)]","[('M', 3), ('a', 2), ('AM', 1), ('B', 1), ('C', 1), ('E', 1), ('Mate', 1), ('A', 0), ('äm', 0), ('BE', 0)]","[('D', 47), ('Mun', 25), ('C', 9), ('B', 3), ('A', 2), ('D', 2), ('C', 1), ('option', 0), ('B', 0), ('Option', 0)]"
layer27,"[('None', 37), ('none', 34), ('none', 21), ('None', 5), ('Which', 0), ('which', 0), ('is', 0), ('neither', 0), ('You', 0), ('which', 0)]","[('D', 46), ('Mun', 21), ('C', 10), ('B', 3), ('A', 3), ('D', 1), ('C', 1), ('none', 0), ('option', 0), ('Option', 0)]","[('D', 66), ('C', 10), ('D', 4), ('nothing', 2), ('none', 1), ('B', 1), ('no', 0), ('E', 0), ('None', 0), ('Nothing', 0)]","[('D', 67), ('C', 8), ('Mun', 6), ('D', 4), ('B', 3), ('C', 1), ('none', 1), ('A', 0), ('B', 0), ('none', 0)]"
layer28,"[('D', 99), ('C', 0), ('D', 0), ('B', 0), ('C', 0), ('A', 0), ('A', 0), ('Д', 0), ('B', 0), ('Cs', 0)]","[('D', 92), ('C', 3), ('D', 1), ('B', 1), ('C', 0), ('A', 0), ('Mun', 0), ('B', 0), ('A', 0), ('none', 0)]","[('Option', 56), ('Option', 23), ('option', 5), ('option', 2), ('options', 1), ('A', 1), ('Options', 1), ('Options', 0), ('B', 0), ('options', 0)]","[('D', 53), ('C', 26), ('D', 9), ('C', 4), ('B', 2), ('A', 1), ('B', 0), ('A', 0), ('Mun', 0), ('Option', 0)]"
layer29,"[('T', 87), (' ', 3), ('The', 0), ('  ', 0), ('...', 0), ('....', 0), ('...', 0), ('...)', 0), ('   ', 0), ('Т', 0)]","[('D', 48), ('C', 30), ('D', 7), ('C', 3), ('B', 3), ('A', 2), ('B', 1), ('A', 0), ('Mun', 0), ('Option', 0)]","[('A', 58), ('B', 12), ('D', 3), ('1', 2), ('_', 2), ('2', 2), ('E', 1), ('K', 1), ('M', 0), ('C', 0)]","[('D', 44), ('D', 19), ('C', 13), ('C', 7), ('A', 4), ('B', 3), ('B', 3), ('A', 2), ('Mun', 0), ('M', 0)]"
layer30,"[('_', 99), ('__', 0), ('________', 0), ('__', 0), ('____', 0), ('________________', 0), ('**', 0), (' ', 0), ('___', 0), ('_,', 0)]","[('D', 42), ('D', 22), ('C', 10), ('C', 7), ('A', 4), ('A', 4), ('B', 3), ('B', 3), ('Mun', 0), ('M', 0)]","[('', 82), ('\n', 16), (',', 0), ('a', 0), ('(', 0), ('.', 0), ('M', 0), ('M', 0), ('B', 0), ('B', 0)]","[('D', 43), ('D', 26), ('C', 6), ('C', 5), ('B', 4), ('A', 4), ('B', 3), ('A', 3), ('M', 0), ('\n', 0)]"
layer31,"[('', 10), (' ', 9), ('answer', 6), ('Mun', 6), ('München', 2), (':', 1), ('Bav', 1), ('Хронологија', 0), ('Amsterdam', 0), ('Bayern', 0)]","[('D', 35), ('D', 24), ('C', 10), ('B', 7), ('A', 6), ('C', 5), ('B', 4), ('A', 3), ('M', 0), ('\n', 0)]","[('Choice', 0), ('C', 0), ('D', 0), ('ACTION', 0), ('It', 0), ('Cho', 0), ('None', 0), ('A', 0), ('Please', 0), ('The', 0)]","[('D', 41), ('C', 17), ('A', 10), ('B', 10), ('D', 7), ('C', 3), ('B', 3), ('A', 2), ('M', 1), ('\n', 0)]"
Layer,Attention mechanism,Intermediate residual stream,MLP output,Block output
layer0,"[('пута', 7), ('archivi', 5), ('textt', 2), ('Архив', 1), ('Љ', 1), ('Ґ', 0), ('висини', 0), ('sterd', 0), ('Ћ', 0), ('embros', 0)]","[('Portail', 22), ('archivi', 21), ('ensoort', 2), ('textt', 2), ('embros', 0), ('eerd', 0), ('sterd', 0), ('trightarrow', 0), ('listade', 0), ('пута', 0)]","[('Portail', 6), ('embros', 4), ('prüng', 1), ('administ', 0), ('konn', 0), ('penas', 0), ('iellement', 0), ('férences', 0), ('bráz', 0), ('пута', 0)]","[('Portail', 32), ('archivi', 10), ('embros', 2), ('пута', 1), ('Хронологија', 1), ('Архив', 0), ('textt', 0), ('eerd', 0), ('sterd', 0), ('trightarrow', 0)]"
layer1,"[('de', 0), ('anim', 0), ('cam', 0), ('en', 0), ('gem', 0), ('refer', 0), ('bbe', 0), ('bum', 0), ('refer', 0), ('ad', 0)]","[('sterd', 3), ('archivi', 3), ('Portail', 2), ('eerd', 1), ('Хронологија', 1), ('konn', 0), ('Kontrola', 0), ('guez', 0), ('Архив', 0), ('idense', 0)]","[('ówn', 1), ('berga', 0), ('alter', 0), ('enders', 0), ('ois', 0), ('ommes', 0), ('sterd', 0), ('iennes', 0), ('transform', 0), ('秀', 0)]","[('sterd', 9), ('eerd', 0), ('archivi', 0), ('berga', 0), ('mbH', 0), ('ográfica', 0), ('евич', 0), ('listade', 0), ('Portail', 0), ('Hinweis', 0)]"
layer2,"[('oteca', 0), ('савез', 0), ('pent', 0), ('powers', 0), ('phe', 0), ('pent', 0), ('publique', 0), ('othèque', 0), ('rola', 0), ('ose', 0)]","[('sterd', 6), ('Kontrola', 0), ('publique', 0), ('eerd', 0), ('estanden', 0), ('idense', 0), ('archivi', 0), ('guez', 0), ('hina', 0), ('ствии', 0)]","[('indi', 3), ('sab', 1), ('ugins', 1), ('campaign', 0), ('aram', 0), ('Dabei', 0), ('Youth', 0), ('gresql', 0), ('MQ', 0), ('fat', 0)]","[('sterd', 3), ('ográfica', 0), ('publique', 0), ('atform', 0), ('stag', 0), ('hook', 0), ('guez', 0), ('eerd', 0), ('Begriffe', 0), ('teger', 0)]"
layer3,"[('ível', 1), ('estaven', 1), ('totalité', 1), ('unicí', 1), ('zug', 0), ('Außer', 0), ('demselben', 0), ('raste', 0), ('osof', 0), ('тик', 0)]","[('sterd', 4), ('totalité', 3), ('ográfica', 1), ('Außer', 0), ('gepubliceerd', 0), ('archivi', 0), ('publique', 0), ('estanden', 0), ('Begriffe', 0), ('guez', 0)]","[('enger', 2), ('Wol', 1), ('auer', 0), ('igne', 0), ('interpre', 0), ('asia', 0), ('öt', 0), ('arca', 0), ('мон', 0), ('det', 0)]","[('estanden', 1), ('totalité', 1), ('publique', 1), ('sterd', 0), ('ала', 0), ('eken', 0), ('teger', 0), ('Hinweis', 0), ('ә', 0), ('conde', 0)]"
layer4,"[('yes', 4), ('Answer', 2), ('yes', 1), ('satisf', 1), ('Yes', 0), ('YES', 0), ('Pin', 0), ('Picture', 0), ('Bian', 0), ('answers', 0)]","[('sterd', 3), ('ә', 0), ('estanden', 0), ('yes', 0), ('☉', 0), ('amos', 0), ('ала', 0), ('mund', 0), ('ing', 0), ('ederb', 0)]","[('fd', 0), ('馬', 0), ('plat', 0), ('{.', 0), ('eas', 0), ('ahl', 0), ('geldig', 0), ('widet', 0), ('sak', 0), ('Az', 0)]","[('sterd', 2), ('yes', 1), ('avas', 1), ('teger', 1), ('iada', 1), ('geldig', 0), ('bit', 0), ('Lub', 0), ('gepubliceerd', 0), ('await', 0)]"
layer5,"[('Hint', 0), ('Hinweis', 0), ('posa', 0), ('prüng', 0), ('tud', 0), ('jön', 0), ('bazie', 0), ('Oficina', 0), ('ӏ', 0), ('totalité', 0)]","[('teger', 4), ('iada', 2), ('sterd', 2), ('geldig', 1), ('quipe', 1), ('yes', 1), ('elm', 0), ('totalité', 0), ('favor', 0), ('await', 0)]","[('nja', 2), ('�', 2), ('mbH', 1), ('INCT', 1), ('Datos', 1), ('usch', 1), ('jub', 1), ('ätz', 0), ('lista', 0), ('ialog', 0)]","[('teger', 3), ('dienst', 2), ('mbH', 1), ('iada', 1), ('avas', 1), ('elm', 1), ('idense', 1), ('➖', 0), ('ímp', 0), ('Kin', 0)]"
layer6,"[('totalité', 1), ('athers', 0), ('q', 0), ('имен', 0), ('meck', 0), ('县', 0), ('zeg', 0), ('rott', 0), ('reply', 0), ('nes', 0)]","[('totalité', 9), ('iada', 1), ('dienst', 1), ('avas', 0), ('zeich', 0), ('▲', 0), ('geldig', 0), ('AU', 0), ('Leopold', 0), ('idense', 0)]","[('┌', 1), ('ioned', 1), ('olu', 0), ('apsed', 0), ('\x83', 0), ('checkout', 0), ('permission', 0), ('Schwe', 0), ('指', 0), ('pod', 0)]","[('totalité', 5), ('geldig', 3), ('dienst', 1), ('cc', 1), ('➖', 1), ('idense', 1), ('olg', 0), ('avas', 0), ('iono', 0), ('iada', 0)]"
layer7,"[('́', 1), ('irst', 1), ('kr', 1), ('Bill', 0), ('aws', 0), ('fli', 0), ('blatt', 0), ('̈', 0), ('runtime', 0), ('pond', 0)]","[('totalité', 11), ('geldig', 1), ('➖', 1), ('istr', 0), ('dienst', 0), ('ƒ', 0), ('avas', 0), ('idense', 0), ('burgh', 0), ('olg', 0)]","[('inture', 0), ('CHAP', 0), ('izio', 0), ('ifi', 0), ('ظ', 0), ('zd', 0), ('VAL', 0), ('ː', 0), ('dbo', 0), ('shadow', 0)]","[('istr', 2), ('totalité', 2), ('none', 1), ('geldig', 1), ('avas', 1), ('dienst', 1), ('aucoup', 1), ('verm', 0), ('Guer', 0), ('ędz', 0)]"
layer8,"[('etzt', 1), ('ване', 1), ('gericht', 1), ('inale', 0), ('avo', 0), ('uet', 0), ('ży', 0), ('ns', 0), ('Erd', 0), ('Grace', 0)]","[('gericht', 1), ('none', 1), ('Commonwealth', 1), ('istr', 0), ('totalité', 0), ('dienst', 0), ('atge', 0), ('guer', 0), ('idense', 0), ('̂', 0)]","[('init', 1), ('fen', 0), ('onas', 0), ('icker', 0), ('OF', 0), ('cargo', 0), ('civile', 0), ('raw', 0), ('lin', 0), ('verb', 0)]","[('totalité', 2), ('atge', 0), ('RewriteRule', 0), ('none', 0), ('gericht', 0), ('ży', 0), ('ały', 0), ('guer', 0), ('rib', 0), ('istr', 0)]"
layer9,"[('Units', 3), ('Gran', 1), ('gran', 1), ('sBy', 0), ('bt', 0), ('Clar', 0), ('esz', 0), ('Uniti', 0), ('ni', 0), ('clar', 0)]","[('none', 1), ('ały', 0), ('NF', 0), ('ös', 0), ('atge', 0), ('RewriteRule', 0), ('org', 0), ('Leopold', 0), ('rita', 0), ('istr', 0)]","[('parenthes', 1), ('wald', 0), ('rend', 0), ('hely', 0), ('syn', 0), ('áš', 0), ('Catalog', 0), ('éo', 0), ('Serv', 0), ('ossen', 0)]","[('none', 3), ('RewriteRule', 0), ('rita', 0), ('raste', 0), ('atge', 0), ('org', 0), ('audi', 0), ('рис', 0), ('pri', 0), ('externe', 0)]"
layer10,"[('lack', 1), ('Ћ', 1), ('су', 1), ('totalité', 0), ('isecond', 0), ('Ъ', 0), ('vl', 0), ('olia', 0), ('iseconds', 0), ('rout', 0)]","[('totalité', 2), ('atge', 2), ('none', 1), ('Leopold', 0), ('externas', 0), ('eerd', 0), ('近', 0), ('inth', 0), ('Hinweis', 0), ('沙', 0)]","[('none', 1), ('cup', 1), ('Pacific', 0), ('af', 0), ('forb', 0), ('iar', 0), ('ante', 0), ('Mach', 0), ('scri', 0), ('Park', 0)]","[('none', 27), ('none', 4), ('None', 1), ('latter', 0), ('atge', 0), ('None', 0), ('pour', 0), ('pri', 0), ('totalité', 0), ('沙', 0)]"
layer11,"[('Answer', 1), ('AAAA', 1), ('Answer', 0), ('listview', 0), ('aa', 0), ('même', 0), ('Yes', 0), ('unal', 0), ('лище', 0), ('schau', 0)]","[('none', 11), ('none', 5), ('None', 3), ('None', 1), ('yes', 0), ('pri', 0), ('рис', 0), ('Yes', 0), ('totalité', 0), ('ege', 0)]","[('Mie', 1), ('zeum', 0), ('ajes', 0), ('ocz', 0), ('Ny', 0), ('kiej', 0), ('walt', 0), ('anych', 0), ('arsi', 0), ('imos', 0)]","[('none', 17), ('none', 3), ('None', 2), ('bt', 1), ('None', 0), ('Ő', 0), ('Douglas', 0), ('ege', 0), ('persistence', 0), ('рис', 0)]"
layer12,"[('quer', 0), ('Wikipédia', 0), ('René', 0), ('inte', 0), ('central', 0), ('�', 0), ('Mitte', 0), ('inf', 0), ('✔', 0), ('arel', 0)]","[('none', 9), ('none', 2), ('None', 2), ('None', 0), ('а', 0), ('Так', 0), ('bt', 0), ('имен', 0), ('ân', 0), ('Ő', 0)]","[('cas', 1), ('Cold', 1), ('oka', 1), ('pk', 0), ('VF', 0), ('ust', 0), ('uz', 0), ('vd', 0), ('trou', 0), ('sky', 0)]","[('none', 5), ('none', 2), ('None', 1), ('bt', 0), ('None', 0), ('\n', 0), ('а', 0), ('Kal', 0), ('ân', 0), ('lea', 0)]"
layer13,"[('gresql', 9), ('haupt', 2), ('elen', 2), ('mér', 0), ('correctly', 0), ('ḷ', 0), ('тв', 0), ('NR', 0), ('Rh', 0), ('▸', 0)]","[('none', 5), ('none', 3), ('None', 2), ('None', 1), ('lea', 0), ('имен', 0), ('correctly', 0), ('RewriteRule', 0), ('correct', 0), ('а', 0)]","[('rowser', 22), ('ião', 1), ('♂', 1), ('bezeichneter', 1), ('Archivlink', 0), ('naio', 0), ('лей', 0), ('vity', 0), ('Gree', 0), ('vá', 0)]","[('none', 8), ('none', 3), ('None', 2), ('None', 1), ('гор', 0), ('Aer', 0), ('correctly', 0), ('ǧ', 0), ('Correct', 0), ('имен', 0)]"
layer14,"[('ment', 0), ('Tit', 0), ('Lage', 0), ('Lars', 0), ('consec', 0), ('sched', 0), ('rout', 0), ('нар', 0), ('incorrect', 0), ('居', 0)]","[('none', 5), ('None', 2), ('correct', 2), ('none', 2), ('None', 1), ('correctly', 1), ('atar', 0), ('Correct', 0), ('\n', 0), ('TS', 0)]","[('sob', 3), ('amps', 2), ('attribute', 0), ('ук', 0), ('ças', 0), ('麻', 0), ('vet', 0), ('志', 0), ('宗', 0), ('ilder', 0)]","[('none', 5), ('None', 2), ('none', 2), ('None', 1), ('Ø', 1), ('Cla', 1), ('correct', 0), ('correctly', 0), ('middle', 0), ('Kal', 0)]"
layer15,"[('aut', 5), ('Отече', 2), ('Recognizer', 1), ('мей', 1), ('Overflow', 1), ('isl', 0), ('listview', 0), ('leben', 0), ('ragment', 0), ('utt', 0)]","[('none', 5), ('none', 4), ('correct', 2), ('None', 1), ('Cla', 1), ('None', 1), ('Ø', 1), ('listview', 1), ('correctly', 0), ('latter', 0)]","[('ITable', 1), ('aro', 1), ('sl', 0), ('super', 0), ('Ville', 0), ('tek', 0), ('slow', 0), ('anas', 0), ('cho', 0), ('ess', 0)]","[('none', 2), ('correct', 2), ('none', 1), ('ege', 1), ('Cla', 1), ('Answer', 0), ('None', 0), ('listview', 0), ('None', 0), ('ví', 0)]"
layer16,"[('answer', 29), ('Answer', 17), ('correct', 14), ('Answer', 4), ('Correct', 1), ('answered', 1), ('incorrect', 0), ('answers', 0), ('\n', 0), ('answer', 0)]","[('correct', 16), ('Answer', 6), ('none', 4), ('none', 4), ('answer', 2), ('Correct', 2), ('None', 1), ('None', 1), ('\n', 1), ('correct', 0)]","[('Censo', 2), ('alu', 1), ('Référence', 1), ('lä', 1), ('atus', 1), ('rias', 0), ('quet', 0), ('rikt', 0), ('ulas', 0), ('uvud', 0)]","[('correct', 8), ('Answer', 4), ('latter', 2), ('Correct', 1), ('none', 1), ('\n', 1), ('none', 1), ('ege', 1), ('answer', 1), ('None', 0)]"
